"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","3A.wav",1,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"2","3B.wav",2,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"3","3C.wav",3,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"4","1A.wav",4,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"5","1B.wav",5,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"6","1C.wav",6,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"7","4A.wav",7,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"8","4B.wav",8,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"9","4C.wav",9,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"10","3A.wav",10,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"11","3B.wav",11,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"12","3C.wav",12,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"13","2A.wav",13,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"14","2B.wav",14,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"15","2C.wav",15,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"16","1A.wav",16,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"17","1B.wav",17,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"18","1C.wav",18,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"19","4A.wav",19,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"20","4B.wav",20,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"21","4C.wav",21,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"22","3A.wav",22,"S",NA,"",0.350391836,"3","pu",4,"f005","1C","auditory"
"23","3B.wav",23,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"24","3C.wav",24,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"25","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"26","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"27","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"28","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"29","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"30","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"31","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"32","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"33","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"34","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"35","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"36","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"37","2A.wav",25,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"38","2B.wav",26,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"39","2C.wav",27,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"40","1A.wav",28,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"41","1B.wav",29,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"42","1C.wav",30,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"43","2A.wav",31,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"44","2B.wav",32,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"45","2C.wav",33,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"46","4A.wav",34,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"47","4B.wav",35,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"48","4C.wav",36,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"49","3A.wav",37,"S",NA,"",0.392126924,"3","pu",4,"f005","1C","auditory"
"50","3B.wav",38,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"51","3C.wav",39,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"52","4A.wav",40,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"53","4B.wav",41,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"54","4C.wav",42,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"55","3A.wav",43,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"56","3B.wav",44,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"57","3C.wav",45,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"58","2A.wav",46,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"59","2B.wav",47,"S",NA,"",0.308898526,"3","pu",4,"f005","1C","auditory"
"60","2C.wav",48,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"61","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"62","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"63","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"64","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"65","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"66","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"67","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"68","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"69","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"70","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"71","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"72","silence.wav",0,"B",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"73","1A.wav",49,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"74","1B.wav",50,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"75","1C.wav",51,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"76","4A.wav",52,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"77","4B.wav",53,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"78","4C.wav",54,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"79","3A.wav",55,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"80","3B.wav",56,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"81","3C.wav",57,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"82","2A.wav",58,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"83","2B.wav",59,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"84","2C.wav",60,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"85","1A.wav",61,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"86","1B.wav",62,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"87","1C.wav",63,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"88","2A.wav",64,"S",NA,"",0.22535525,"3","pu",4,"f005","1C","auditory"
"89","2B.wav",65,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"90","2C.wav",66,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"91","3A.wav",67,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"92","3B.wav",68,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"93","3C.wav",69,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"94","4A.wav",70,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"95","4B.wav",71,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"96","4C.wav",72,"S",NA,"",NA,"None","pu",4,"f005","1C","auditory"
"97","bi.wav",1,"R",0.024111488,"3",NA,"","pu",4,"f005","1C","auditory"
"98","da.wav",2,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"99","pi.wav",3,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"100","du.wav",4,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"101","ba.wav",5,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"102","ta.wav",6,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"103","ti.wav",7,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"104","pi.wav",8,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"105","bu.wav",9,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"106","ta.wav",10,"R",0.183648322,"3",NA,"","pu",4,"f005","1C","auditory"
"107","di.wav",11,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"108","pi.wav",12,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"109","du.wav",13,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"110","tu.wav",14,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"111","ti.wav",15,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"112","tu.wav",16,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"113","bi.wav",17,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"114","pu.wav",18,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"115","tu.wav",19,"R",0.142017341,"3",NA,"","pu",4,"f005","1C","auditory"
"116","ba.wav",20,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"117","di.wav",21,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"118","pa.wav",22,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"119","pu.wav",23,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
"120","bi.wav",24,"R",0.258713453,"3",NA,"","pu",4,"f005","1C","auditory"
"121","bi.wav",25,"R",NA,"None",NA,"","pu",4,"f005","1C","auditory"
