"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","bi.wav",193,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"2","ba.wav",194,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"3","bi.wav",195,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"4","ta.wav",196,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"5","pa.wav",197,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"6","du.wav",198,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"7","da.wav",199,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"8","tu.wav",200,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"9","bu.wav",201,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"10","pu.wav",202,"R",0.358805982396,"3",NA,"","pu",5,"f002","2C","auditory"
"11","ti.wav",203,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"12","pi.wav",204,"R",0.000235235318542,"3",NA,"","pu",5,"f002","2C","auditory"
"13","bu.wav",205,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"14","tu.wav",206,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"15","ba.wav",207,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"16","pi.wav",208,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"17","di.wav",209,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"18","da.wav",210,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"19","du.wav",211,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"20","di.wav",212,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"21","pu.wav",213,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"22","ti.wav",214,"R",0.233719902579,"3",NA,"","pu",5,"f002","2C","auditory"
"23","pa.wav",215,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"24","ta.wav",216,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"25","bi.wav",217,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"26","du.wav",218,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"27","ti.wav",219,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"28","du.wav",220,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"29","pi.wav",221,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"30","ba.wav",222,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"31","bu.wav",223,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"32","pa.wav",224,"R",0.333847987466,"3",NA,"","pu",5,"f002","2C","auditory"
"33","pi.wav",225,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"34","pa.wav",226,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"35","ti.wav",227,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"36","da.wav",228,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"37","pu.wav",229,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"38","bu.wav",230,"R",0.267040274572,"3",NA,"","pu",5,"f002","2C","auditory"
"39","bi.wav",231,"R",0.333701214753,"3",NA,"","pu",5,"f002","2C","auditory"
"40","di.wav",232,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"41","da.wav",233,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"42","pa.wav",234,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"43","ta.wav",235,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"44","da.wav",236,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"45","ta.wav",237,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"46","tu.wav",238,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"47","bu.wav",239,"R",NA,"None",NA,"","pu",5,"f002","2C","auditory"
"48","tu.wav",240,"R",0.333679881413,"3",NA,"","pu",5,"f002","2C","auditory"
"49","3A.wav",193,"S",NA,"",NA,"None","pu",5,"f002","2C","auditory"
"50","3B.wav",194,"S",NA,"",NA,"None","pu",5,"f002","2C","auditory"
"51","3C.wav",195,"S",NA,"",NA,"None","pu",5,"f002","2C","auditory"
"52","2A.wav",196,"S",NA,"",NA,"None","pu",5,"f002","2C","auditory"
"53","2B.wav",197,"S",NA,"",NA,"None","pu",5,"f002","2C","auditory"
"54","2C.wav",198,"S",NA,"",NA,"None","pu",5,"f002","2C","auditory"
