"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","pi.wav",379,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"2","tu.wav",380,"S",NA,"",0.042181949364,"3","pu",3,"f005","1C","auditory"
"3","bi.wav",381,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"4","bu.wav",385,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"5","pa.wav",386,"S",NA,"",0.358776684792,"3","pu",3,"f005","1C","auditory"
"6","da.wav",387,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"7","pi.wav",391,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"8","tu.wav",392,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"9","bi.wav",393,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"10","ta.wav",394,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"11","ti.wav",395,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"12","du.wav",396,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"13","di.wav",397,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"14","ba.wav",398,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"15","pu.wav",399,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"16","pi.wav",400,"S",NA,"",0.175385215785,"3","pu",3,"f005","1C","auditory"
"17","tu.wav",401,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"18","bi.wav",402,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"19","ta.wav",403,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"20","ti.wav",404,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"21","du.wav",405,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"22","bu.wav",406,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"23","pa.wav",407,"S",NA,"",0.208738299028,"3","pu",3,"f005","1C","auditory"
"24","da.wav",408,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"25","di.wav",409,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"26","ba.wav",410,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"27","pu.wav",411,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"28","pi.wav",412,"S",NA,"",0.217122863163,"3","pu",3,"f005","1C","auditory"
"29","tu.wav",413,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"30","bi.wav",414,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"31","di.wav",415,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"32","ba.wav",416,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"33","pu.wav",417,"S",NA,"",NA,"None","pu",3,"f005","1C","auditory"
"34","bu.wav",418,"S",NA,"",0.242018849007,"3","pu",3,"f005","1C","auditory"
"35","pa.wav",419,"S",NA,"",0.250324053166,"3","pu",3,"f005","1C","auditory"
