11.9972 	WARNING 	User requested fullscreen with size [1366  768], but screen is actually [1920, 1080]. Using actual size
12.6138 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color='grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1FBA2850>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.6139 	EXP 	window1: recordFrameIntervals = False
12.6971 	EXP 	window1: recordFrameIntervals = True
12.7888 	EXP 	window1: recordFrameIntervals = False
12.8651 	EXP 	Created instr7_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr7_text', opacity=1.0, ori=0, pos=array([-0.3,  0. ]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
12.8701 	EXP 	Created instr7_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='instr7_image', opacity=1.0, ori=0.0, pos=array([ 0.5,  0. ]), size=array([ 0.3375    ,  0.34814815]), texRes=128, units=u'norm', win=Window(...))
13.7160 	EXP 	Set  sound=C
13.7213 	EXP 	Set  sound=reminder_pu.wav
13.7213 	EXP 	Sound  set volume 1.000
13.7277 	EXP 	Created treminder_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='treminder_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Now press the button when you hear this!', units=u'norm', win=Window(...), wrapWidth=1)
13.7308 	EXP 	Set  sound=reminder_1C.wav
13.7309 	EXP 	Sound  set volume 1.000
13.7342 	EXP 	Created TA_first = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='TA_first', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'+', units=u'norm', win=Window(...), wrapWidth=1)
13.7555 	EXP 	Set  sound=A
13.7556 	EXP 	Sound  set volume 1.000
13.7608 	EXP 	Created fam_trials_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'Alien11.BMP', interpolate=True, mask=None, maskParams=None, name='fam_trials_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3375    ,  0.34814815]), texRes=128, units=u'norm', win=Window(...))
13.7821 	EXP 	Set  sound=A
13.7821 	EXP 	Sound  set volume 1.000
13.7883 	EXP 	Created alien = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='AlienTrumpet.png', interpolate=True, mask=None, maskParams=None, name='alien', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.196875  ,  0.48518519]), texRes=128, units=u'norm', win=Window(...))
13.7933 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Great, you did it!', units=u'norm', win=Window(...), wrapWidth=1)
13.7960 	EXP 	Set  sound=instr_8.wav
13.7960 	EXP 	Sound  set volume 1.000
13.8077 	EXP 	Created text_6 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_6', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=u'Now look at these two aliens:', units=u'norm', win=Window(...), wrapWidth=1)
13.8436 	EXP 	Created image_12 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_12', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
13.8474 	EXP 	Set  sound=instr_9.wav
13.8474 	EXP 	Sound  set volume 1.000
13.8980 	EXP 	Created text_12 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_12', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
13.9279 	EXP 	Set  sound=new_test.wav
13.9279 	EXP 	Sound  set volume 1.000
13.9492 	EXP 	Set  sound=A
13.9492 	EXP 	Sound  set volume 1.000
13.9845 	EXP 	Created image_2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
13.9993 	EXP 	Created text_13 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_13', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.0206 	EXP 	Set  sound=A
14.0206 	EXP 	Sound  set volume 1.000
14.0564 	EXP 	Created image_3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
14.0754 	EXP 	Created text_14 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_14', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.0964 	EXP 	Set  sound=A
14.0964 	EXP 	Sound  set volume 1.000
14.1318 	EXP 	Created image_4 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
14.1445 	EXP 	Created text_15 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_15', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.1791 	EXP 	Created image_5 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
14.1950 	EXP 	Created text_16 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_16', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.2160 	EXP 	Set  sound=A
14.2160 	EXP 	Sound  set volume 1.000
14.2510 	EXP 	Created image_6 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_6', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
14.2637 	EXP 	Created text_17 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_17', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.2847 	EXP 	Set  sound=A
14.2848 	EXP 	Sound  set volume 1.000
14.3199 	EXP 	Created image_7 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_7', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
14.3327 	EXP 	Created text_18 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_18', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.3540 	EXP 	Set  sound=A
14.3540 	EXP 	Sound  set volume 1.000
14.3992 	EXP 	Created image_8 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_8', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
14.4203 	EXP 	Created text_19 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_19', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.4558 	EXP 	Created image_9 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='2AFCAliens.png', interpolate=True, mask=None, maskParams=None, name='image_9', opacity=1.0, ori=0.0, pos=array([ 0. , -0.1]), size=array([ 1.05833333,  0.92962963]), texRes=128, units=u'norm', win=Window(...))
14.4682 	EXP 	Created text_20 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_20', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.4720 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=u'Please wait...', units=u'norm', win=Window(...), wrapWidth=1)
14.5070 	EXP 	Created text_5 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_5', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.5104 	EXP 	Set  sound=instr_22.wav
14.5104 	EXP 	Sound  set volume 1.000
14.5112 	EXP 	window1: blendMode = 'avg'
14.5386 	EXP 	instr7_text: autoDraw = True
14.5386 	EXP 	instr7_image: autoDraw = True
14.5388 	EXP 	window1: blendMode = 'avg'
14.5418 	EXP 	window1: blendMode = 'avg'
14.5477 	EXP 	window1: blendMode = 'avg'
14.5561 	EXP 	window1: blendMode = 'avg'
14.5644 	EXP 	window1: blendMode = 'avg'
14.5727 	EXP 	window1: blendMode = 'avg'
14.5810 	EXP 	window1: blendMode = 'avg'
14.5895 	EXP 	window1: blendMode = 'avg'
14.5977 	EXP 	window1: blendMode = 'avg'
14.6061 	EXP 	window1: blendMode = 'avg'
14.6144 	EXP 	window1: blendMode = 'avg'
14.6228 	EXP 	window1: blendMode = 'avg'
14.6310 	EXP 	window1: blendMode = 'avg'
14.6394 	EXP 	window1: blendMode = 'avg'
14.6478 	EXP 	window1: blendMode = 'avg'
14.6560 	EXP 	window1: blendMode = 'avg'
14.6645 	EXP 	window1: blendMode = 'avg'
14.6727 	EXP 	window1: blendMode = 'avg'
14.6811 	EXP 	window1: blendMode = 'avg'
14.6894 	EXP 	window1: blendMode = 'avg'
14.6977 	EXP 	window1: blendMode = 'avg'
14.7061 	EXP 	window1: blendMode = 'avg'
14.7144 	EXP 	window1: blendMode = 'avg'
14.7231 	EXP 	window1: blendMode = 'avg'
14.7318 	EXP 	window1: blendMode = 'avg'
14.7392 	EXP 	window1: blendMode = 'avg'
14.7476 	EXP 	window1: blendMode = 'avg'
14.7559 	EXP 	window1: blendMode = 'avg'
14.7644 	EXP 	window1: blendMode = 'avg'
14.7726 	EXP 	window1: blendMode = 'avg'
14.7809 	EXP 	window1: blendMode = 'avg'
14.7893 	EXP 	window1: blendMode = 'avg'
14.7976 	EXP 	window1: blendMode = 'avg'
14.8059 	EXP 	window1: blendMode = 'avg'
14.8143 	EXP 	window1: blendMode = 'avg'
14.8226 	EXP 	window1: blendMode = 'avg'
14.8309 	EXP 	window1: blendMode = 'avg'
14.8393 	EXP 	window1: blendMode = 'avg'
14.8476 	EXP 	window1: blendMode = 'avg'
14.8559 	EXP 	window1: blendMode = 'avg'
14.8642 	EXP 	window1: blendMode = 'avg'
14.8726 	EXP 	window1: blendMode = 'avg'
14.8809 	EXP 	window1: blendMode = 'avg'
14.8893 	EXP 	window1: blendMode = 'avg'
14.8976 	EXP 	window1: blendMode = 'avg'
14.9059 	EXP 	window1: blendMode = 'avg'
14.9143 	EXP 	window1: blendMode = 'avg'
14.9226 	EXP 	window1: blendMode = 'avg'
14.9309 	EXP 	window1: blendMode = 'avg'
14.9393 	EXP 	window1: blendMode = 'avg'
14.9476 	EXP 	window1: blendMode = 'avg'
14.9559 	EXP 	window1: blendMode = 'avg'
14.9643 	EXP 	window1: blendMode = 'avg'
14.9726 	EXP 	window1: blendMode = 'avg'
14.9810 	EXP 	window1: blendMode = 'avg'
14.9893 	EXP 	window1: blendMode = 'avg'
14.9977 	EXP 	window1: blendMode = 'avg'
15.0059 	EXP 	window1: blendMode = 'avg'
15.0145 	EXP 	window1: blendMode = 'avg'
15.0228 	EXP 	window1: blendMode = 'avg'
15.0310 	EXP 	window1: blendMode = 'avg'
15.0393 	EXP 	window1: blendMode = 'avg'
15.0476 	EXP 	window1: blendMode = 'avg'
15.0560 	EXP 	window1: blendMode = 'avg'
15.0643 	EXP 	window1: blendMode = 'avg'
15.0727 	EXP 	window1: blendMode = 'avg'
15.0809 	EXP 	window1: blendMode = 'avg'
15.0893 	EXP 	window1: blendMode = 'avg'
15.0976 	EXP 	window1: blendMode = 'avg'
15.1060 	EXP 	window1: blendMode = 'avg'
15.1143 	EXP 	window1: blendMode = 'avg'
15.1227 	EXP 	window1: blendMode = 'avg'
15.1309 	EXP 	window1: blendMode = 'avg'
15.1393 	EXP 	window1: blendMode = 'avg'
15.1477 	EXP 	window1: blendMode = 'avg'
15.1560 	EXP 	window1: blendMode = 'avg'
15.1644 	EXP 	window1: blendMode = 'avg'
15.1727 	EXP 	window1: blendMode = 'avg'
15.1810 	EXP 	window1: blendMode = 'avg'
15.1893 	EXP 	window1: blendMode = 'avg'
15.1977 	EXP 	window1: blendMode = 'avg'
15.2060 	EXP 	window1: blendMode = 'avg'
15.2143 	EXP 	window1: blendMode = 'avg'
15.2226 	EXP 	window1: blendMode = 'avg'
15.2310 	EXP 	window1: blendMode = 'avg'
15.2393 	EXP 	window1: blendMode = 'avg'
15.2477 	EXP 	window1: blendMode = 'avg'
15.2560 	EXP 	window1: blendMode = 'avg'
15.2644 	EXP 	window1: blendMode = 'avg'
15.2727 	EXP 	window1: blendMode = 'avg'
15.2810 	EXP 	window1: blendMode = 'avg'
15.2893 	EXP 	window1: blendMode = 'avg'
15.2977 	EXP 	window1: blendMode = 'avg'
15.3060 	EXP 	window1: blendMode = 'avg'
15.3143 	EXP 	window1: blendMode = 'avg'
15.3227 	EXP 	window1: blendMode = 'avg'
15.3310 	EXP 	window1: blendMode = 'avg'
15.3394 	EXP 	window1: blendMode = 'avg'
15.3477 	EXP 	window1: blendMode = 'avg'
