soundFile,word,location,repetition,trialnum,condition,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,random_block_key_resp.keys,random_block_key_resp.rt,structured_block_key_resp.keys,structured_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
silence.wav,0,0,0,0,B,,,,,0,57,57,57,,,None,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,,,,,0,58,58,58,,,None,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,,,,,0,59,59,59,,,None,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ti.wav,0,1,1,241,R,0,0,0,0,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ba.wav,0,2,1,242,R,0,1,1,1,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
di.wav,0,3,1,243,R,0,2,2,2,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pu.wav,0,1,1,244,R,0,3,3,3,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pu.wav,0,2,1,245,R,0,4,4,4,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ba.wav,0,3,1,246,R,0,5,5,5,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
du.wav,0,1,1,247,R,0,6,6,6,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bi.wav,0,2,1,248,R,0,7,7,7,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bi.wav,0,3,1,249,R,0,8,8,8,,,,,4,0.25027599989,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ta.wav,0,1,1,250,R,0,9,9,9,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ta.wav,0,2,1,251,R,0,10,10,10,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ba.wav,0,3,1,252,R,0,11,11,11,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
da.wav,0,1,1,253,R,0,12,12,12,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
tu.wav,0,2,1,254,R,0,13,13,13,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
di.wav,0,3,1,255,R,0,14,14,14,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ti.wav,0,1,1,256,R,0,15,15,15,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pi.wav,0,2,1,257,R,0,16,16,16,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pu.wav,0,3,1,258,R,0,17,17,17,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pi.wav,0,1,1,259,R,0,18,18,18,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
du.wav,0,2,1,260,R,0,19,19,19,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
di.wav,0,3,1,261,R,0,20,20,20,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bu.wav,0,1,1,262,R,0,21,21,21,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pa.wav,0,2,1,263,R,0,22,22,22,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
tu.wav,0,3,1,264,R,0,23,23,23,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pi.wav,0,1,1,265,R,0,24,24,24,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ta.wav,0,2,1,266,R,0,25,25,25,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
da.wav,0,3,1,267,R,0,26,26,26,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ta.wav,0,1,1,268,R,0,27,27,27,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
tu.wav,0,2,1,269,R,0,28,28,28,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
tu.wav,0,3,1,270,R,0,29,29,29,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ba.wav,0,1,1,271,R,0,30,30,30,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pu.wav,0,2,1,272,R,0,31,31,31,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pa.wav,0,3,1,273,R,0,32,32,32,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bi.wav,0,1,1,274,R,0,33,33,33,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pu.wav,0,2,1,275,R,0,34,34,34,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bu.wav,0,3,1,276,R,0,35,35,35,,,,,4,0.0506170048611,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ti.wav,0,1,1,277,R,0,36,36,36,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
du.wav,0,2,1,278,R,0,37,37,37,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
tu.wav,0,3,1,279,R,0,38,38,38,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
du.wav,0,1,1,280,R,0,39,39,39,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
di.wav,0,2,1,281,R,0,40,40,40,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bi.wav,0,3,1,282,R,0,41,41,41,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ti.wav,0,1,1,283,R,0,42,42,42,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
di.wav,0,2,1,284,R,0,43,43,43,,,,,4,0.167208546773,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bi.wav,0,3,1,285,R,0,44,44,44,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ba.wav,0,1,1,286,R,0,45,45,45,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pi.wav,0,2,1,287,R,0,46,46,46,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pi.wav,0,3,1,288,R,0,47,47,47,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,48,48,48,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,49,49,49,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,50,50,50,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,51,51,51,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,52,52,52,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,53,53,53,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,54,54,54,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,55,55,55,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,56,56,56,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,57,57,57,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,58,58,58,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
silence.wav,0,0,0,0,B,0,59,59,59,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ba.wav,0,1,1,289,R,0,60,60,60,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
tu.wav,0,2,1,290,R,0,61,61,61,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pi.wav,0,3,1,291,R,0,62,62,62,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
du.wav,0,1,1,292,R,0,63,63,63,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ti.wav,0,2,1,293,R,0,64,64,64,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bi.wav,0,3,1,294,R,0,65,65,65,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pu.wav,0,1,1,295,R,0,66,66,66,,,,,4,0.275047271745,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
di.wav,0,2,1,296,R,0,67,67,67,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
tu.wav,0,3,1,297,R,0,68,68,68,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
da.wav,0,1,1,298,R,0,69,69,69,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
da.wav,0,2,1,299,R,0,70,70,70,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bi.wav,0,3,1,300,R,0,71,71,71,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
du.wav,0,1,1,301,R,0,72,72,72,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bu.wav,0,2,1,302,R,0,73,73,73,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pa.wav,0,3,1,303,R,0,74,74,74,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ti.wav,0,1,1,304,R,0,75,75,75,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pi.wav,0,2,1,305,R,0,76,76,76,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pa.wav,0,3,1,306,R,0,77,77,77,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ta.wav,0,1,1,307,R,0,78,78,78,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
pa.wav,0,2,1,308,R,0,79,79,79,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bu.wav,0,3,1,309,R,0,80,80,80,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
ta.wav,0,1,1,310,R,0,81,81,81,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
bu.wav,0,2,1,311,R,0,82,82,82,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
da.wav,0,3,1,312,R,0,83,83,83,,,,,None,,,,bi,5,f004,59.6146753563,2C,auditory,2018_Jan_23_1054,
