soundFile,word,location,repetition,trialnum,condition,corrAns,soundFile3,soundFile2,soundFile1,soundFile6,soundFile5,soundFile4,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,twoAFC_1.thisRepN,twoAFC_1.thisTrialN,twoAFC_1.thisN,twoAFC_1.thisIndex,structured_block_key_resp.keys,structured_block_key_resp.rt,random_block_key_resp.keys,random_block_key_resp.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
,,,,,,3,4C.wav,4B.wav,4A.wav,1C.wav,4B.wav,3A.wav,,,,,,,,,0,10,10,12,,,,,3,1,0.304010772379,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,3C.wav,2B.wav,1A.wav,1C.wav,1B.wav,1A.wav,,,,,,,,,0,11,11,7,,,,,4,1,0.191943297861,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,3,1C.wav,1B.wav,1A.wav,3C.wav,2B.wav,1A.wav,,,,,,,,,0,12,12,24,,,,,4,0,0.48361261934,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,3,2C.wav,2B.wav,2A.wav,1C.wav,4B.wav,3A.wav,,,,,,,,,0,13,13,14,,,,,3,1,0.725357773481,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,3,4C.wav,4B.wav,4A.wav,4C.wav,3B.wav,2A.wav,,,,,,,,,0,14,14,8,,,,,4,0,0.358642485924,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,2C.wav,1B.wav,4A.wav,3C.wav,3B.wav,3A.wav,,,,,,,,,0,15,15,11,,,,,3,0,0.142010597279,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,1C.wav,4B.wav,3A.wav,2C.wav,2B.wav,2A.wav,,,,,,,,,0,16,16,0,,,,,3,0,0.283618137473,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,2C.wav,1B.wav,4A.wav,4C.wav,4B.wav,4A.wav,,,,,,,,,0,17,17,28,,,,,3,0,2.19227666617,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,2C.wav,1B.wav,4A.wav,2C.wav,2B.wav,2A.wav,,,,,,,,,0,18,18,23,,,,,4,1,0.325340934331,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,3C.wav,2B.wav,1A.wav,3C.wav,3B.wav,3A.wav,,,,,,,,,0,19,19,3,,,,,4,1,0.658644021954,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,3,1C.wav,1B.wav,1A.wav,1C.wav,4B.wav,3A.wav,,,,,,,,,0,20,20,19,,,,,4,0,0.341964119114,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,4C.wav,3B.wav,2A.wav,2C.wav,2B.wav,2A.wav,,,,,,,,,0,21,21,16,,,,,4,1,2.48394314316,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,1C.wav,4B.wav,3A.wav,3C.wav,3B.wav,3A.wav,,,,,,,,,0,22,22,4,,,,,4,1,0.608634805772,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,4C.wav,3B.wav,2A.wav,4C.wav,4B.wav,4A.wav,,,,,,,,,0,23,23,2,,,,,4,1,0.391966508469,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,3,4C.wav,4B.wav,4A.wav,3C.wav,2B.wav,1A.wav,,,,,,,,,0,24,24,18,,,,,3,1,0.80872372305,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,3C.wav,2B.wav,1A.wav,4C.wav,4B.wav,4A.wav,,,,,,,,,0,25,25,26,,,,,4,1,0.333585540066,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,3,2C.wav,2B.wav,2A.wav,3C.wav,2B.wav,1A.wav,,,,,,,,,0,26,26,1,,,,,3,1,0.266797264339,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,3,2C.wav,2B.wav,2A.wav,4C.wav,3B.wav,2A.wav,,,,,,,,,0,27,27,22,,,,,4,0,0.491980673745,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,4C.wav,3B.wav,2A.wav,1C.wav,1B.wav,1A.wav,,,,,,,,,0,28,28,20,,,,,3,0,1.05870665656,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,3,3C.wav,3B.wav,3A.wav,2C.wav,1B.wav,4A.wav,,,,,,,,,0,29,29,15,,,,,4,0,0.125250879442,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
,,,,,,4,1C.wav,4B.wav,3A.wav,4C.wav,4B.wav,4A.wav,,,,,,,,,0,30,30,6,,,,,4,1,0.358686859254,da,6,005,119.882287593,1C,auditory,2017_Oct_31_1007,
