soundFile,word,location,repetition,trialnum,condition,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,sound_block_key_resp.keys,sound_block_key_resp.rt,tone_block_key_resp.keys,tone_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
4B.wav,3,2,5,53,S,,,,,0,52,52,52,,,4,0.20814704895,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,5,54,S,,,,,0,53,53,53,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,6,55,S,,,,,0,54,54,54,,,4,0.339350938797,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,6,56,S,,,,,0,55,55,55,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,6,57,S,,,,,0,56,56,56,,,4,0.357922792435,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,5,58,S,,,,,0,57,57,57,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,5,59,S,,,,,0,58,58,58,,,4,0.364379882812,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,5,60,S,,,,,0,59,59,59,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,5,61,S,,,,,0,60,60,60,,,4,0.20520401001,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,5,62,S,,,,,0,61,61,61,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,5,63,S,,,,,0,62,62,62,,,4,0.375341892242,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,6,64,S,,,,,0,63,63,63,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,6,65,S,,,,,0,64,64,64,,,4,0.318035125732,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,6,66,S,,,,,0,65,65,65,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,7,67,S,,,,,0,66,66,66,,,4,0.287820100784,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,7,68,S,,,,,0,67,67,67,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,7,69,S,,,,,0,68,68,68,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,6,70,S,,,,,0,69,69,69,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,6,71,S,,,,,0,70,70,70,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,6,72,S,,,,,0,71,71,71,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,6,73,S,,,,,0,72,72,72,,,4,0.325111150742,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,6,74,S,,,,,0,73,73,73,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,6,75,S,,,,,0,74,74,74,,,4,0.342692136765,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,8,76,S,,,,,0,75,75,75,,,4,0.319635868073,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,8,77,S,,,,,0,76,76,76,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,8,78,S,,,,,0,77,77,77,,,4,0.439273118973,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,7,79,S,,,,,0,78,78,78,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,7,80,S,,,,,0,79,79,79,,,4,0.306932926178,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,7,81,S,,,,,0,80,80,80,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,7,82,S,,,,,0,81,81,81,,,4,0.0930550098419,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,7,83,S,,,,,0,82,82,82,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,7,84,S,,,,,0,83,83,83,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,7,85,S,,,,,0,84,84,84,,,4,0.309019088745,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,7,86,S,,,,,0,85,85,85,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,7,87,S,,,,,0,86,86,86,,,4,0.390187978745,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,8,88,S,,,,,0,87,87,87,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,8,89,S,,,,,0,88,88,88,,,4,0.273622989655,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,8,90,S,,,,,0,89,89,89,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,9,91,S,,,,,0,90,90,90,,,4,0.219471931458,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,9,92,S,,,,,0,91,91,91,,,4,0.452795028687,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,9,93,S,,,,,0,92,92,92,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,8,94,S,,,,,0,93,93,93,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,8,95,S,,,,,0,94,94,94,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,8,96,S,,,,,0,95,95,95,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,96,96,96,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,97,97,97,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,98,98,98,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,99,99,99,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,100,100,100,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,101,101,101,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,102,102,102,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,103,103,103,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,104,104,104,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,105,105,105,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,106,106,106,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,107,107,107,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,108,108,108,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,109,109,109,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,110,110,110,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,111,111,111,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,112,112,112,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,113,113,113,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,114,114,114,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,115,115,115,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,116,116,116,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,117,117,117,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,118,118,118,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,119,119,119,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,120,120,120,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,121,121,121,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,122,122,122,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,123,123,123,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,124,124,124,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,10,97,S,,,,,0,0,0,0,,,4,0.395722866058,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,10,98,S,,,,,0,1,1,1,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,10,99,S,,,,,0,2,2,2,,,4,0.374158143997,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,8,100,S,,,,,0,3,3,3,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,8,101,S,,,,,0,4,4,4,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,8,102,S,,,,,0,5,5,5,,,4,0.240377902985,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,9,103,S,,,,,0,6,6,6,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,9,104,S,,,,,0,7,7,7,,,4,0.322958946228,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,9,105,S,,,,,0,8,8,8,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,9,106,S,,,,,0,9,9,9,,,4,0.30773806572,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,9,107,S,,,,,0,10,10,10,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,9,108,S,,,,,0,11,11,11,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,9,109,S,,,,,0,12,12,12,,,4,0.306332111359,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,9,110,S,,,,,0,13,13,13,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,9,111,S,,,,,0,14,14,14,,,4,0.411031007767,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,11,112,S,,,,,0,15,15,15,,,4,0.423715829849,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,11,113,S,,,,,0,16,16,16,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,11,114,S,,,,,0,17,17,17,,,4,0.440748929977,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,10,115,S,,,,,0,18,18,18,,,4,0.357685804367,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,10,116,S,,,,,0,19,19,19,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,10,117,S,,,,,0,20,20,20,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,10,118,S,,,,,0,21,21,21,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,10,119,S,,,,,0,22,22,22,,,4,0.254132986069,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,10,120,S,,,,,0,23,23,23,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,10,121,S,,,,,0,24,24,24,,,4,0.237794876099,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,10,122,S,,,,,0,25,25,25,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,10,123,S,,,,,0,26,26,26,,,4,0.358105897903,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,12,124,S,,,,,0,27,27,27,,,4,0.356271982193,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,12,125,S,,,,,0,28,28,28,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,12,126,S,,,,,0,29,29,29,,,4,0.43633389473,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,11,127,S,,,,,0,30,30,30,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,11,128,S,,,,,0,31,31,31,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,11,129,S,,,,,0,32,32,32,,,4,0.306136131287,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,11,130,S,,,,,0,33,33,33,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,11,131,S,,,,,0,34,34,34,,,4,0.274662017822,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,11,132,S,,,,,0,35,35,35,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,11,133,S,,,,,0,36,36,36,,,4,0.357502222061,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,11,134,S,,,,,0,37,37,37,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,11,135,S,,,,,0,38,38,38,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,12,136,S,,,,,0,39,39,39,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,12,137,S,,,,,0,40,40,40,,,4,0.275223016739,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,12,138,S,,,,,0,41,41,41,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,12,139,S,,,,,0,42,42,42,,,4,0.257819890976,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,12,140,S,,,,,0,43,43,43,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,12,141,S,,,,,0,44,44,44,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,12,142,S,,,,,0,45,45,45,,,4,0.339468002319,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,12,143,S,,,,,0,46,46,46,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,12,144,S,,,,,0,47,47,47,,,4,0.357808113098,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,13,145,S,,,,,0,48,48,48,,,4,0.292814016342,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,13,146,S,,,,,0,49,49,49,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,13,147,S,,,,,0,50,50,50,,,4,0.389940977097,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,13,148,S,,,,,0,51,51,51,,,4,0.322405099869,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,13,149,S,,,,,0,52,52,52,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,13,150,S,,,,,0,53,53,53,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,14,151,S,,,,,0,54,54,54,,,4,0.351398944855,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,14,152,S,,,,,0,55,55,55,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,14,153,S,,,,,0,56,56,56,,,4,0.304718017578,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,13,154,S,,,,,0,57,57,57,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,13,155,S,,,,,0,58,58,58,,,4,0.240782022476,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,13,156,S,,,,,0,59,59,59,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,13,157,S,,,,,0,60,60,60,,,4,0.204720020294,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,13,158,S,,,,,0,61,61,61,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,13,159,S,,,,,0,62,62,62,,,4,0.358128070831,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,15,160,S,,,,,0,63,63,63,,,4,0.40704703331,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,15,161,S,,,,,0,64,64,64,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,15,162,S,,,,,0,65,65,65,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,14,163,S,,,,,0,66,66,66,,,4,0.105841159821,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,14,164,S,,,,,0,67,67,67,,,4,0.325845003128,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,14,165,S,,,,,0,68,68,68,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,14,166,S,,,,,0,69,69,69,,,4,0.237463951111,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,14,167,S,,,,,0,70,70,70,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,14,168,S,,,,,0,71,71,71,,,4,0.258661985397,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,14,169,S,,,,,0,72,72,72,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,14,170,S,,,,,0,73,73,73,,,4,0.151879072189,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,14,171,S,,,,,0,74,74,74,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,15,172,S,,,,,0,75,75,75,,,4,0.121784925461,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,15,173,S,,,,,0,76,76,76,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,15,174,S,,,,,0,77,77,77,,,4,0.00535798072815,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3A.wav,1,1,16,175,S,,,,,0,78,78,78,,,4,0.355792999268,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3B.wav,1,2,16,176,S,,,,,0,79,79,79,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
3C.wav,1,3,16,177,S,,,,,0,80,80,80,,,4,0.103172063828,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,15,178,S,,,,,0,81,81,81,,,4,0.424237012863,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,15,179,S,,,,,0,82,82,82,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,15,180,S,,,,,0,83,83,83,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,15,181,S,,,,,0,84,84,84,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,15,182,S,,,,,0,85,85,85,,,4,0.324910879135,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,15,183,S,,,,,0,86,86,86,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4A.wav,3,1,16,184,S,,,,,0,87,87,87,,,4,0.289851903915,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4B.wav,3,2,16,185,S,,,,,0,88,88,88,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
4C.wav,3,3,16,186,S,,,,,0,89,89,89,,,4,0.0402829647064,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1A.wav,2,1,16,187,S,,,,,0,90,90,90,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1B.wav,2,2,16,188,S,,,,,0,91,91,91,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
1C.wav,2,3,16,189,S,,,,,0,92,92,92,,,4,0.25430393219,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2A.wav,4,1,16,190,S,,,,,0,93,93,93,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2B.wav,4,2,16,191,S,,,,,0,94,94,94,,,4,0.271727085114,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
2C.wav,4,3,16,192,S,,,,,0,95,95,95,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,96,96,96,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,97,97,97,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,98,98,98,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,99,99,99,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,100,100,100,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,101,101,101,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,102,102,102,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,103,103,103,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,104,104,104,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,105,105,105,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,106,106,106,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,107,107,107,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,108,108,108,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,109,109,109,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,110,110,110,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,111,111,111,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
silence.wav,0,0,0,0,B,,,,,0,112,112,112,,,None,,pu,3,blast_a_022,61.0810000015,1C,auditory,2018_Sep_24_1812,
