soundFile,word,location,repetition,trialnum,condition,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,sound_block_key_resp.keys,sound_block_key_resp.rt,tone_block_key_resp.keys,tone_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
bi.wav,0,2,1,500,R,0,19,19,19,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
da.wav,0,3,1,501,R,0,20,20,20,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
di.wav,0,1,1,502,R,0,21,21,21,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pu.wav,0,2,1,503,R,0,22,22,22,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bu.wav,0,3,1,504,R,0,23,23,23,,,,,3,0.133701348957,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ta.wav,0,1,1,505,R,0,24,24,24,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
di.wav,0,2,1,506,R,0,25,25,25,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bi.wav,0,3,1,507,R,0,26,26,26,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bu.wav,0,1,1,508,R,0,27,27,27,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
du.wav,0,2,1,509,R,0,28,28,28,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
da.wav,0,3,1,510,R,0,29,29,29,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ti.wav,0,1,1,511,R,0,30,30,30,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pu.wav,0,2,1,512,R,0,31,31,31,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
di.wav,0,3,1,513,R,0,32,32,32,,,,,3,0.0920932753324,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ba.wav,0,1,1,514,R,0,33,33,33,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ta.wav,0,2,1,515,R,0,34,34,34,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bi.wav,0,3,1,516,R,0,35,35,35,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pi.wav,0,1,1,517,R,0,36,36,36,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
da.wav,0,2,1,518,R,0,37,37,37,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pa.wav,0,3,1,519,R,0,38,38,38,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pi.wav,0,1,1,520,R,0,39,39,39,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
du.wav,0,2,1,521,R,0,40,40,40,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
tu.wav,0,3,1,522,R,0,41,41,41,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pa.wav,0,1,1,523,R,0,42,42,42,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
tu.wav,0,2,1,524,R,0,43,43,43,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ti.wav,0,3,1,525,R,0,44,44,44,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ba.wav,0,1,1,526,R,0,45,45,45,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bu.wav,0,2,1,527,R,0,46,46,46,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pu.wav,0,3,1,528,R,0,47,47,47,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pa.wav,0,1,1,529,R,0,48,48,48,,,,,3,0.150551510211,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
da.wav,0,2,1,530,R,0,49,49,49,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pi.wav,0,3,1,531,R,0,50,50,50,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
tu.wav,0,1,1,532,R,0,51,51,51,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
du.wav,0,2,1,533,R,0,52,52,52,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bi.wav,0,3,1,534,R,0,53,53,53,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ta.wav,0,1,1,535,R,0,54,54,54,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bu.wav,0,2,1,536,R,0,55,55,55,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
du.wav,0,3,1,537,R,0,56,56,56,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ti.wav,0,1,1,538,R,0,57,57,57,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bu.wav,0,2,1,539,R,0,58,58,58,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
da.wav,0,3,1,540,R,0,59,59,59,,,,,3,0.25041622444,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ta.wav,0,1,1,541,R,0,60,60,60,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
tu.wav,0,2,1,542,R,0,61,61,61,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pu.wav,0,3,1,543,R,0,62,62,62,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pi.wav,0,1,1,544,R,0,63,63,63,,,,,3,0.375306959108,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ti.wav,0,2,1,545,R,0,64,64,64,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
di.wav,0,3,1,546,R,0,65,65,65,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bu.wav,0,1,1,547,R,0,66,66,66,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pa.wav,0,2,1,548,R,0,67,67,67,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bi.wav,0,3,1,549,R,0,68,68,68,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
da.wav,0,1,1,550,R,0,69,69,69,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ba.wav,0,2,1,551,R,0,70,70,70,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pa.wav,0,3,1,552,R,0,71,71,71,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
tu.wav,0,1,1,553,R,0,72,72,72,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
du.wav,0,2,1,554,R,0,73,73,73,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ti.wav,0,3,1,555,R,0,74,74,74,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
di.wav,0,1,1,556,R,0,75,75,75,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bi.wav,0,2,1,557,R,0,76,76,76,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bu.wav,0,3,1,558,R,0,77,77,77,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
di.wav,0,1,1,559,R,0,78,78,78,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
da.wav,0,2,1,560,R,0,79,79,79,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ta.wav,0,3,1,561,R,0,80,80,80,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pu.wav,0,1,1,562,R,0,81,81,81,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ti.wav,0,2,1,563,R,0,82,82,82,,,,,3,0.100313477047,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ba.wav,0,3,1,564,R,0,83,83,83,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pa.wav,0,1,1,565,R,0,84,84,84,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pu.wav,0,2,1,566,R,0,85,85,85,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
du.wav,0,3,1,567,R,0,86,86,86,,,,,3,0.200360077764,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pi.wav,0,1,1,568,R,0,87,87,87,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
tu.wav,0,2,1,569,R,0,88,88,88,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ba.wav,0,3,1,570,R,0,89,89,89,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ba.wav,0,1,1,571,R,0,90,90,90,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pu.wav,0,2,1,572,R,0,91,91,91,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
di.wav,0,3,1,573,R,0,92,92,92,,,,,3,0.275504652887,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
pi.wav,0,1,1,574,R,0,93,93,93,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
bi.wav,0,2,1,575,R,0,94,94,94,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
ta.wav,0,3,1,576,R,0,95,95,95,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,96,96,96,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,97,97,97,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,98,98,98,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,99,99,99,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,100,100,100,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,101,101,101,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,102,102,102,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,103,103,103,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,104,104,104,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,105,105,105,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,106,106,106,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,107,107,107,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,108,108,108,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,109,109,109,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,110,110,110,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,111,111,111,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,112,112,112,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,113,113,113,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,114,114,114,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,115,115,115,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,116,116,116,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,117,117,117,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,118,118,118,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,119,119,119,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,120,120,120,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,121,121,121,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,122,122,122,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,123,123,123,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
silence.wav,0,0,0,0,B,0,124,124,124,,,,,None,,,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3A.wav,1,1,41,481,S,,,,,0,0,0,0,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3B.wav,1,2,41,482,S,,,,,0,1,1,1,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3C.wav,1,3,41,483,S,,,,,0,2,2,2,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2A.wav,4,1,41,484,S,,,,,0,3,3,3,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2B.wav,4,2,41,485,S,,,,,0,4,4,4,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2C.wav,4,3,41,486,S,,,,,0,5,5,5,,,3,0.200265644598,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1A.wav,2,1,41,487,S,,,,,0,6,6,6,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1B.wav,2,2,41,488,S,,,,,0,7,7,7,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1C.wav,2,3,41,489,S,,,,,0,8,8,8,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4A.wav,3,1,41,490,S,,,,,0,9,9,9,,,3,0.100325383839,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4B.wav,3,2,41,491,S,,,,,0,10,10,10,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4C.wav,3,3,41,492,S,,,,,0,11,11,11,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2A.wav,4,1,42,493,S,,,,,0,12,12,12,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2B.wav,4,2,42,494,S,,,,,0,13,13,13,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2C.wav,4,3,42,495,S,,,,,0,14,14,14,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3A.wav,1,1,42,496,S,,,,,0,15,15,15,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3B.wav,1,2,42,497,S,,,,,0,16,16,16,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3C.wav,1,3,42,498,S,,,,,0,17,17,17,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1A.wav,2,1,42,499,S,,,,,0,18,18,18,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1B.wav,2,2,42,500,S,,,,,0,19,19,19,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1C.wav,2,3,42,501,S,,,,,0,20,20,20,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4A.wav,3,1,42,502,S,,,,,0,21,21,21,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4B.wav,3,2,42,503,S,,,,,0,22,22,22,,,3,0.233677330089,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4C.wav,3,3,42,504,S,,,,,0,23,23,23,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3A.wav,1,1,43,505,S,,,,,0,24,24,24,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3B.wav,1,2,43,506,S,,,,,0,25,25,25,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3C.wav,1,3,43,507,S,,,,,0,26,26,26,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4A.wav,3,1,43,508,S,,,,,0,27,27,27,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4B.wav,3,2,43,509,S,,,,,0,28,28,28,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4C.wav,3,3,43,510,S,,,,,0,29,29,29,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2A.wav,4,1,43,511,S,,,,,0,30,30,30,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2B.wav,4,2,43,512,S,,,,,0,31,31,31,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2C.wav,4,3,43,513,S,,,,,0,32,32,32,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1A.wav,2,1,43,514,S,,,,,0,33,33,33,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1B.wav,2,2,43,515,S,,,,,0,34,34,34,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1C.wav,2,3,43,516,S,,,,,0,35,35,35,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2A.wav,4,1,44,517,S,,,,,0,36,36,36,,,3,0.0669995093594,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2B.wav,4,2,44,518,S,,,,,0,37,37,37,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2C.wav,4,3,44,519,S,,,,,0,38,38,38,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4A.wav,3,1,44,520,S,,,,,0,39,39,39,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4B.wav,3,2,44,521,S,,,,,0,40,40,40,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4C.wav,3,3,44,522,S,,,,,0,41,41,41,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3A.wav,1,1,44,523,S,,,,,0,42,42,42,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3B.wav,1,2,44,524,S,,,,,0,43,43,43,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3C.wav,1,3,44,525,S,,,,,0,44,44,44,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1A.wav,2,1,44,526,S,,,,,0,45,45,45,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1B.wav,2,2,44,527,S,,,,,0,46,46,46,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
1C.wav,2,3,44,528,S,,,,,0,47,47,47,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2A.wav,4,1,45,529,S,,,,,0,48,48,48,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2B.wav,4,2,45,530,S,,,,,0,49,49,49,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2C.wav,4,3,45,531,S,,,,,0,50,50,50,,,3,0.133799477331,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3A.wav,1,1,45,532,S,,,,,0,51,51,51,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3B.wav,1,2,45,533,S,,,,,0,52,52,52,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3C.wav,1,3,45,534,S,,,,,0,53,53,53,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4A.wav,3,1,45,535,S,,,,,0,54,54,54,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4B.wav,3,2,45,536,S,,,,,0,55,55,55,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4C.wav,3,3,45,537,S,,,,,0,56,56,56,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2A.wav,4,1,46,538,S,,,,,0,57,57,57,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2B.wav,4,2,46,539,S,,,,,0,58,58,58,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
2C.wav,4,3,46,540,S,,,,,0,59,59,59,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3A.wav,1,1,46,541,S,,,,,0,60,60,60,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3B.wav,1,2,46,542,S,,,,,0,61,61,61,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
3C.wav,1,3,46,543,S,,,,,0,62,62,62,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4A.wav,3,1,46,544,S,,,,,0,63,63,63,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
4B.wav,3,2,46,545,S,,,,,0,64,64,64,,,None,,pu,4,blast_a_018,119.983694015,1C,auditory,2018_Jul_26_1450,
