"","trial","reaction_time","id","targ_index","scaled_rt"
"366",408,550.666666666682,"blast_c_045",29,0.0381235406536479
"367",417,700.000000000027,"blast_c_045",30,2.03960942495977
"368",429,582.666666666693,"blast_c_045",31,0.467013373005069
"369",438,529.333333333323,"blast_c_045",32,-0.247803014247554
"370",453,604.000000000024,"blast_c_045",33,0.75293992790589
"371",468,657.333333333308,"blast_c_045",34,1.46775631515737
"372",477,614.666666666647,"blast_c_045",35,0.895903205355729
"373",489,NA,"blast_c_045",36,NA
"374",501,710.66666666665,"blast_c_045",37,2.18257270240961
"375",513,422.666666666639,"blast_c_045",38,-1.67743578875204
"376",522,571.999999999985,"blast_c_045",39,0.324050095554088
"377",531,550.666666666625,"blast_c_045",40,0.0381235406528861
"378",549,582.666666666664,"blast_c_045",41,0.467013373004688
"379",564,561.333333333305,"blast_c_045",42,0.181086818103487
"380",576,454.666666666621,"blast_c_045",43,-1.248545956401
"381",21,659.998779296881,"blast_c_059",44,-0.294158123924377
"382",27,NA,"blast_c_059",45,NA
"383",42,700.007324218756,"blast_c_059",46,-0.0150572878586755
"384",51,NA,"blast_c_059",47,NA
"385",63,678.675537109381,"blast_c_059",48,-0.163868488781578
"386",81,601.328735351568,"blast_c_059",1,-0.703442149352533
"387",87,NA,"blast_c_059",2,NA
"388",105,769.343261718756,"blast_c_059",3,0.468632338030931
"389",117,659.998779296881,"blast_c_059",4,-0.294158123924377
"390",123,NA,"blast_c_059",5,NA
"391",141,859.995727539068,"blast_c_059",6,1.1010267190631
"392",153,609.324340820318,"blast_c_059",7,-0.647664560451531
"393",162,NA,"blast_c_059",8,NA
"394",171,NA,"blast_c_059",9,NA
"395",177,NA,"blast_c_059",10,NA
"396",189,852.000122070318,"blast_c_059",11,1.04524913016209
"397",201,NA,"blast_c_059",12,NA
"398",216,NA,"blast_c_059",13,NA
"399",225,NA,"blast_c_059",14,NA
"400",237,NA,"blast_c_059",15,NA
"401",252,550.654296874977,"blast_c_059",16,-1.05694858587988
"402",267,NA,"blast_c_059",17,NA
"403",273,NA,"blast_c_059",18,NA
"404",285,NA,"blast_c_059",19,NA
"405",303,841.334228515602,"blast_c_059",20,0.970843529700444
"406",318,NA,"blast_c_059",21,NA
"407",330,NA,"blast_c_059",22,NA
"408",339,NA,"blast_c_059",23,NA
"409",345,820.002441406227,"blast_c_059",24,0.822032328777541
"410",360,NA,"blast_c_059",25,NA
"411",366,412.012939453102,"blast_c_059",26,-2.02411494609841
"412",381,NA,"blast_c_059",27,NA
"413",399,950.667724609352,"blast_c_059",28,1.7335573506939
"414",411,NA,"blast_c_059",29,NA
"415",423,NA,"blast_c_059",30,NA
"416",432,NA,"blast_c_059",31,NA
"417",441,739.985351562477,"blast_c_059",32,0.263830656646137
"418",459,NA,"blast_c_059",33,NA
"419",474,NA,"blast_c_059",34,NA
"420",483,NA,"blast_c_059",35,NA
"421",495,NA,"blast_c_059",36,NA
"422",507,NA,"blast_c_059",37,NA
"423",525,NA,"blast_c_059",38,NA
"424",534,NA,"blast_c_059",39,NA
"425",546,NA,"blast_c_059",40,NA
"426",552,529.322509765602,"blast_c_059",41,-1.20575978680279
"427",570,NA,"blast_c_059",42,NA
"428",579,NA,"blast_c_059",43,NA
"429",22,NA,"blast_c_061",44,NA
"430",28,NA,"blast_c_061",45,NA
"431",43,184.444444444452,"blast_c_061",46,-0.675860711456552
"432",52,490.294784580495,"blast_c_061",47,0.255817890017846
"433",64,-446.485260770966,"blast_c_061",48,-2.59779320014461
"434",82,-18.7301587301363,"blast_c_061",1,-1.29476939096503
"435",88,190.249433106601,"blast_c_061",2,-0.658177606327684
"436",106,196.054421768736,"blast_c_061",3,-0.640494501198859
"437",118,NA,"blast_c_061",4,NA
"438",124,NA,"blast_c_061",5,NA
"439",142,NA,"blast_c_061",6,NA
"440",154,NA,"blast_c_061",7,NA
"441",163,490.294784580509,"blast_c_061",8,0.25581789001789
"442",172,600.589569160984,"blast_c_061",9,0.591796887465299
"443",178,496.099773242644,"blast_c_061",10,0.273500995146714
"444",190,461.269841269864,"blast_c_061",11,0.167402364373853
