"","trial","reaction_time","id","targ_index","scaled_rt"
"770",43,-4.21768707482784,"blast_c_095",2,-0.978595420583776
"771",61,NA,"blast_c_095",3,NA
"772",70,257.006802721094,"blast_c_095",4,-0.232551546493127
"773",79,-10.0226757369484,"blast_c_095",5,-0.995174173341314
"774",88,NA,"blast_c_095",6,NA
"775",103,42.2222222222217,"blast_c_095",7,-0.845965398523225
"776",112,NA,"blast_c_095",8,NA
"777",127,667.346938775505,"blast_c_095",9,0.939359039057557
"778",145,257.006802721094,"blast_c_095",10,-0.232551546493127
"779",160,NA,"blast_c_095",11,NA
"780",169,NA,"blast_c_095",12,NA
"781",181,824.081632653058,"blast_c_095",13,1.38698536351195
"782",193,85.7596371882039,"blast_c_095",14,-0.721624752841464
"783",205,-385.532879818594,"blast_c_095",15,-2.06761224234665
"784",220,NA,"blast_c_095",16,NA
"785",232,24.8072562358175,"blast_c_095",17,-0.895701656795962
"786",244,NA,"blast_c_095",18,NA
"787",256,-39.0476190476079,"blast_c_095",19,-1.07806793712917
"788",268,542.539682539693,"blast_c_095",20,0.582915854769852
"789",274,394.512471655314,"blast_c_095",21,0.16015765945175
"790",292,42.2222222222217,"blast_c_095",22,-0.845965398523225
"791",304,737.006802721094,"blast_c_095",23,1.13830407214842
"792",313,903.537414966016,"blast_c_095",24,1.61390704188128
"793",325,138.004535147388,"blast_c_095",25,-0.572415978023334
"794",337,676.054421768736,"blast_c_095",26,0.964227168194007
"795",355,562.857142857165,"blast_c_095",27,0.640941489421379
"796",364,338.276643990923,"blast_c_095",28,-0.000449007887183538
"797",376,417.732426303796,"blast_c_095",29,0.226472670481904
"798",385,597.687074829917,"blast_c_095",30,0.74041400596669
"799",391,397.414965986382,"blast_c_095",31,0.16844703583054
"800",406,NA,"blast_c_095",32,NA
"801",415,NA,"blast_c_095",33,NA
"802",427,571.56462585031,"blast_c_095",34,0.665809618557585
"803",439,-321.678004535197,"blast_c_095",35,-1.88524596201352
"804",457,219.274376417218,"blast_c_095",36,-0.340313439417391
"805",463,4.48979591834586,"blast_c_095",37,-0.953727291447489
"806",475,647.029478458005,"blast_c_095",38,0.881333404405949
"807",493,932.562358276605,"blast_c_095",39,1.69680080566893
"808",505,NA,"blast_c_095",40,NA
"809",517,NA,"blast_c_095",41,NA
"810",523,NA,"blast_c_095",42,NA
"811",532,NA,"blast_c_095",43,NA
"812",541,NA,"blast_c_095",44,NA
