"","key_resp.corr","Run","PartID","expName","modality","task"
"481",0,6,15,"auditory","non-linguistic","TSL"
"482",0,6,15,"auditory","non-linguistic","TSL"
"483",1,6,15,"auditory","non-linguistic","TSL"
"484",1,6,15,"auditory","non-linguistic","TSL"
"485",1,6,15,"auditory","non-linguistic","TSL"
"486",1,6,15,"auditory","non-linguistic","TSL"
"487",0,6,15,"auditory","non-linguistic","TSL"
"488",1,6,15,"auditory","non-linguistic","TSL"
"489",1,6,15,"auditory","non-linguistic","TSL"
"490",1,6,15,"auditory","non-linguistic","TSL"
"491",1,6,15,"auditory","non-linguistic","TSL"
"492",1,6,15,"auditory","non-linguistic","TSL"
"493",0,6,15,"auditory","non-linguistic","TSL"
"494",1,6,15,"auditory","non-linguistic","TSL"
"495",1,6,15,"auditory","non-linguistic","TSL"
"496",1,6,15,"auditory","non-linguistic","TSL"
"497",1,6,15,"auditory","non-linguistic","TSL"
"498",1,6,15,"auditory","non-linguistic","TSL"
"499",1,6,15,"auditory","non-linguistic","TSL"
"500",1,6,15,"auditory","non-linguistic","TSL"
"501",0,6,15,"auditory","non-linguistic","TSL"
"502",0,6,15,"auditory","non-linguistic","TSL"
"503",0,6,15,"auditory","non-linguistic","TSL"
"504",1,6,15,"auditory","non-linguistic","TSL"
"505",1,6,15,"auditory","non-linguistic","TSL"
"506",0,6,15,"auditory","non-linguistic","TSL"
"507",0,6,15,"auditory","non-linguistic","TSL"
"508",1,6,15,"auditory","non-linguistic","TSL"
"509",1,6,15,"auditory","non-linguistic","TSL"
"510",1,6,15,"auditory","non-linguistic","TSL"
"511",1,6,15,"auditory","non-linguistic","TSL"
