word,location,image,repetition,trialnum,condition,corrAns,image3,image2,image1,image6,image5,image4,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,forced_test_1_block.thisRepN,forced_test_1_block.thisTrialN,forced_test_1_block.thisN,forced_test_1_block.thisIndex,v_block_trial_key_resp.keys,v_block_trial_key_resp.rt,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,end_fam_block_key_resp.keys,end_fam_block_key_resp.rt,question_key_resp.keys,question_key_resp.corr,question_key_resp.rt,Run,vtarget,PartID,ltarget,frameRate,expName,date,
0,2,G.png,1,470,R,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,3,0.416995318141,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,G.png,1,471,R,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,3,0.50030535087,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,F.png,1,472,R,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,C.png,1,473,R,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,L.png,1,474,R,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,M.png,1,475,R,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,L.png,1,476,R,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,D.png,1,477,R,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,D.png,1,478,R,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,E.png,1,479,R,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,E.png,1,480,R,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,H.png,1,481,R,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,F.png,1,482,R,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,D.png,1,483,R,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,F.png,1,484,R,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,K.png,1,485,R,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,A.png,1,486,R,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,B.png,1,487,R,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,D.png,1,488,R,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,E.png,1,489,R,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,L.png,1,490,R,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,C.png,1,491,R,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,B.png,1,492,R,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,K.png,1,493,R,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,M.png,1,494,R,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,M.png,1,495,R,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,L.png,1,496,R,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,J.png,1,497,R,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,C.png,1,498,R,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,E.png,1,499,R,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,G.png,1,500,R,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,3,0.56702687731,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,J.png,1,501,R,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,H.png,1,502,R,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,G.png,1,503,R,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,3,0.483707742766,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,A.png,1,504,R,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,7,7,7,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,10,10,10,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,0,blank.png,0,0,B,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,None,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,E.png,1,505,R,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,J.png,1,506,R,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,F.png,1,507,R,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,D.png,1,508,R,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,H.png,1,509,R,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,J.png,1,510,R,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,C.png,1,511,R,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,G.png,1,512,R,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,3,0.425357127097,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,M.png,1,513,R,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,L.png,1,514,R,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,D.png,1,515,R,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,K.png,1,516,R,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,C.png,1,517,R,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,E.png,1,518,R,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,A.png,1,519,R,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,L.png,1,520,R,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,G.png,1,521,R,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,3,0.342046809848,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,M.png,1,522,R,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,H.png,1,523,R,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,F.png,1,524,R,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,B.png,1,525,R,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,A.png,1,526,R,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,B.png,1,527,R,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,K.png,1,528,R,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,F.png,1,529,R,,,,,,,,,,,,0,24,24,24,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,E.png,1,530,R,,,,,,,,,,,,0,25,25,25,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,D.png,1,531,R,,,,,,,,,,,,0,26,26,26,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,B.png,1,532,R,,,,,,,,,,,,0,27,27,27,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,H.png,1,533,R,,,,,,,,,,,,0,28,28,28,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,G.png,1,534,R,,,,,,,,,,,,0,29,29,29,,,,,,,,,,,3,0.41698735347,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,H.png,1,535,R,,,,,,,,,,,,0,30,30,30,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,L.png,1,536,R,,,,,,,,,,,,0,31,31,31,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,K.png,1,537,R,,,,,,,,,,,,0,32,32,32,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,C.png,1,538,R,,,,,,,,,,,,0,33,33,33,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,G.png,1,539,R,,,,,,,,,,,,0,34,34,34,,,,,,,,,,,3,0.400376945734,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,L.png,1,540,R,,,,,,,,,,,,0,35,35,35,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,E.png,1,541,R,,,,,,,,,,,,0,36,36,36,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,M.png,1,542,R,,,,,,,,,,,,0,37,37,37,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,A.png,1,543,R,,,,,,,,,,,,0,38,38,38,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,K.png,1,544,R,,,,,,,,,,,,0,39,39,39,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,L.png,1,545,R,,,,,,,,,,,,0,40,40,40,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,B.png,1,546,R,,,,,,,,,,,,0,41,41,41,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,J.png,1,547,R,,,,,,,,,,,,0,42,42,42,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,D.png,1,548,R,,,,,,,,,,,,0,43,43,43,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,C.png,1,549,R,,,,,,,,,,,,0,44,44,44,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,M.png,1,550,R,,,,,,,,,,,,0,45,45,45,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,H.png,1,551,R,,,,,,,,,,,,0,46,46,46,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,E.png,1,552,R,,,,,,,,,,,,0,47,47,47,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,1,Alien7.bmp,45,529,S,,,,,,,,0,0,0,0,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,2,Alien8.bmp,45,530,S,,,,,,,,0,1,1,1,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,3,Alien9.bmp,45,531,S,,,,,,,,0,2,2,2,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,1,Alien4.bmp,45,532,S,,,,,,,,0,3,3,3,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,2,Alien5.bmp,45,533,S,,,,,,,,0,4,4,4,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,3,Alien6.bmp,45,534,S,,,,,,,,0,5,5,5,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,1,Alien10.bmp,45,535,S,,,,,,,,0,6,6,6,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,2,Alien11.bmp,45,536,S,,,,,,,,0,7,7,7,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,3,Alien12.bmp,45,537,S,,,,,,,,0,8,8,8,,,,,,,,,,,,,3,0.442042628769,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,1,Alien7.bmp,46,538,S,,,,,,,,0,9,9,9,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,2,Alien8.bmp,46,539,S,,,,,,,,0,10,10,10,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,3,Alien9.bmp,46,540,S,,,,,,,,0,11,11,11,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,1,Alien4.bmp,46,541,S,,,,,,,,0,12,12,12,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,2,Alien5.bmp,46,542,S,,,,,,,,0,13,13,13,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,3,Alien6.bmp,46,543,S,,,,,,,,0,14,14,14,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,1,Alien10.bmp,46,544,S,,,,,,,,0,15,15,15,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,2,Alien11.bmp,46,545,S,,,,,,,,0,16,16,16,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,3,Alien12.bmp,46,546,S,,,,,,,,0,17,17,17,,,,,,,,,,,,,3,0.725412280764,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,1,Alien1.bmp,45,547,S,,,,,,,,0,18,18,18,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,2,Alien2.bmp,45,548,S,,,,,,,,0,19,19,19,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,3,Alien3.bmp,45,549,S,,,,,,,,0,20,20,20,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,1,Alien7.bmp,47,550,S,,,,,,,,0,21,21,21,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,2,Alien8.bmp,47,551,S,,,,,,,,0,22,22,22,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,3,Alien9.bmp,47,552,S,,,,,,,,0,23,23,23,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,1,Alien1.bmp,46,553,S,,,,,,,,0,24,24,24,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,2,Alien2.bmp,46,554,S,,,,,,,,0,25,25,25,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,3,Alien3.bmp,46,555,S,,,,,,,,0,26,26,26,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,1,Alien10.bmp,47,556,S,,,,,,,,0,27,27,27,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,2,Alien11.bmp,47,557,S,,,,,,,,0,28,28,28,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,3,Alien12.bmp,47,558,S,,,,,,,,0,29,29,29,,,,,,,,,,,,,3,0.400252358988,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,1,Alien4.bmp,47,559,S,,,,,,,,0,30,30,30,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,2,Alien5.bmp,47,560,S,,,,,,,,0,31,31,31,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,3,Alien6.bmp,47,561,S,,,,,,,,0,32,32,32,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,1,Alien1.bmp,47,562,S,,,,,,,,0,33,33,33,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,2,Alien2.bmp,47,563,S,,,,,,,,0,34,34,34,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,3,Alien3.bmp,47,564,S,,,,,,,,0,35,35,35,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,1,Alien10.bmp,48,565,S,,,,,,,,0,36,36,36,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,2,Alien11.bmp,48,566,S,,,,,,,,0,37,37,37,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
3,3,Alien12.bmp,48,567,S,,,,,,,,0,38,38,38,,,,,,,,,,,,,3,0.416979958303,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,1,Alien7.bmp,48,568,S,,,,,,,,0,39,39,39,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,2,Alien8.bmp,48,569,S,,,,,,,,0,40,40,40,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
4,3,Alien9.bmp,48,570,S,,,,,,,,0,41,41,41,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,1,Alien4.bmp,48,571,S,,,,,,,,0,42,42,42,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,2,Alien5.bmp,48,572,S,,,,,,,,0,43,43,43,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
1,3,Alien6.bmp,48,573,S,,,,,,,,0,44,44,44,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,1,Alien1.bmp,48,574,S,,,,,,,,0,45,45,45,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,2,Alien2.bmp,48,575,S,,,,,,,,0,46,46,46,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
2,3,Alien3.bmp,48,576,S,,,,,,,,0,47,47,47,,,,,,,,,,,,,None,,,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,A.png,1,553,R,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,A.png,1,554,R,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,L.png,1,555,R,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,K.png,1,556,R,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,F.png,1,557,R,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,D.png,1,558,R,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,B.png,1,559,R,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,J.png,1,560,R,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,J.png,1,561,R,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,1,G.png,1,562,R,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,3,0.489870512392,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,2,M.png,1,563,R,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
0,3,H.png,1,564,R,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,None,,,,,,,,6,12,f004,G,None,visual,2018_Jan_18_1504,
