"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","3A.wav",1,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"2","3B.wav",2,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"3","3C.wav",3,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"4","1A.wav",4,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"5","1B.wav",5,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"6","1C.wav",6,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"7","4A.wav",7,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"8","4B.wav",8,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"9","4C.wav",9,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"10","3A.wav",10,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"11","3B.wav",11,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"12","3C.wav",12,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"13","2A.wav",13,"S",NA,"",0.200244507985,"3","bi",4,2,"1C","auditory"
"14","2B.wav",14,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"15","2C.wav",15,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"16","1A.wav",16,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"17","1B.wav",17,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"18","1C.wav",18,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"19","4A.wav",19,"S",NA,"",0.300248717656,"3","bi",4,2,"1C","auditory"
"20","4B.wav",20,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"21","4C.wav",21,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"22","3A.wav",22,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"23","3B.wav",23,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"24","3C.wav",24,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"25","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"26","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"27","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"28","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"29","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"30","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"31","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"32","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"33","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"34","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"35","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"36","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"37","bi.wav",1,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"38","da.wav",2,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"39","pi.wav",3,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"40","du.wav",4,"R",0.110113914125,"3",NA,"","bi",4,2,"1C","auditory"
"41","ba.wav",5,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"42","ta.wav",6,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"43","ti.wav",7,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"44","pi.wav",8,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"45","bu.wav",9,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"46","ta.wav",10,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"47","di.wav",11,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"48","pi.wav",12,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"49","du.wav",13,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"50","tu.wav",14,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"51","ti.wav",15,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"52","tu.wav",16,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"53","bi.wav",17,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"54","pu.wav",18,"R",0.383734133793,"3",NA,"","bi",4,2,"1C","auditory"
"55","tu.wav",19,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"56","ba.wav",20,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"57","di.wav",21,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"58","pa.wav",22,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"59","pu.wav",23,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"60","bi.wav",24,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"61","2A.wav",25,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"62","2B.wav",26,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"63","2C.wav",27,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"64","1A.wav",28,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"65","1B.wav",29,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"66","1C.wav",30,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"67","2A.wav",31,"S",NA,"",0.225255942671,"3","bi",4,2,"1C","auditory"
"68","2B.wav",32,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"69","2C.wav",33,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"70","4A.wav",34,"S",NA,"",0.15520367329,"3","bi",4,2,"1C","auditory"
"71","4B.wav",35,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"72","4C.wav",36,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"73","3A.wav",37,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"74","3B.wav",38,"S",NA,"",0.233600103762,"3","bi",4,2,"1C","auditory"
"75","3C.wav",39,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"76","4A.wav",40,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"77","4B.wav",41,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"78","4C.wav",42,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"79","3A.wav",43,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"80","3B.wav",44,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"81","3C.wav",45,"S",NA,"",0.183580932207,"3","bi",4,2,"1C","auditory"
"82","2A.wav",46,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"83","2B.wav",47,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"84","2C.wav",48,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"85","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"86","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"87","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"88","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"89","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"90","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"91","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"92","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"93","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"94","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"95","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"96","silence.wav",0,"B",NA,"",NA,"None","bi",4,2,"1C","auditory"
"97","1A.wav",49,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"98","1B.wav",50,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"99","1C.wav",51,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"100","4A.wav",52,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"101","4B.wav",53,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"102","4C.wav",54,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"103","3A.wav",55,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"104","3B.wav",56,"S",NA,"",0.150448909495,"3","bi",4,2,"1C","auditory"
"105","3C.wav",57,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"106","2A.wav",58,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"107","2B.wav",59,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"108","2C.wav",60,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"109","1A.wav",61,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"110","1B.wav",62,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"111","1C.wav",63,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"112","2A.wav",64,"S",NA,"",0.21688532806,"3","bi",4,2,"1C","auditory"
"113","2B.wav",65,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"114","2C.wav",66,"S",NA,"",0.300252984511,"3","bi",4,2,"1C","auditory"
"115","3A.wav",67,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"116","3B.wav",68,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"117","3C.wav",69,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"118","4A.wav",70,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"119","4B.wav",71,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"120","4C.wav",72,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"121","bi.wav",25,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"122","bu.wav",26,"R",0.325287459185,"3",NA,"","bi",4,2,"1C","auditory"
"123","pu.wav",27,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"124","pi.wav",28,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"125","ti.wav",29,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"126","ta.wav",30,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"127","tu.wav",31,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"128","pi.wav",32,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"129","ta.wav",33,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"130","du.wav",34,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"131","tu.wav",35,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"132","bu.wav",36,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"133","di.wav",37,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"134","da.wav",38,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"135","pa.wav",39,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"136","pa.wav",40,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"137","da.wav",41,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"138","ba.wav",42,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"139","pa.wav",43,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"140","ti.wav",44,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"141","bu.wav",45,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"142","bi.wav",46,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"143","du.wav",47,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"144","da.wav",48,"R",0.316983404569,"3",NA,"","bi",4,2,"1C","auditory"
"145","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"146","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"147","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"148","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"149","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"150","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"151","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"152","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"153","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"154","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"155","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"156","silence.wav",0,"B",NA,"None",NA,"","bi",4,2,"1C","auditory"
"157","pu.wav",49,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"158","ba.wav",50,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"159","du.wav",51,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"160","ta.wav",52,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"161","ba.wav",53,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"162","ta.wav",54,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"163","bu.wav",55,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"164","da.wav",56,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"165","pa.wav",57,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"166","bi.wav",58,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"167","ti.wav",59,"R",0.3502909292,"3",NA,"","bi",4,2,"1C","auditory"
"168","pa.wav",60,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"169","du.wav",61,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"170","tu.wav",62,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"171","di.wav",63,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"172","bu.wav",64,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"173","bi.wav",65,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"174","tu.wav",66,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"175","pu.wav",67,"R",0.141899948474,"3",NA,"","bi",4,2,"1C","auditory"
"176","ti.wav",68,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"177","pi.wav",69,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"178","di.wav",70,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"179","da.wav",71,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"180","pi.wav",72,"R",NA,"None",NA,"","bi",4,2,"1C","auditory"
"181","1A.wav",73,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"182","1B.wav",74,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"183","1C.wav",75,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"184","3A.wav",76,"S",NA,"",0.350267889211,"3","bi",4,2,"1C","auditory"
"185","3B.wav",77,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"186","3C.wav",78,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"187","2A.wav",79,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"188","2B.wav",80,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"189","2C.wav",81,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"190","4A.wav",82,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"191","4B.wav",83,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"192","4C.wav",84,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"193","1A.wav",85,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
"194","1B.wav",86,"S",NA,"",NA,"None","bi",4,2,"1C","auditory"
