"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","4A.wav",193,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"2","2B.wav",194,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"3","2C.wav",195,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"4","1C.wav",196,"R",0.050218296,"3",NA,"","pu",2,10,"2C","auditory"
"5","3B.wav",197,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"6","4C.wav",198,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"7","2B.wav",199,"R",0.108543246,"3",NA,"","pu",2,10,"2C","auditory"
"8","3A.wav",200,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"9","2A.wav",201,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"10","2C.wav",202,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"11","3A.wav",203,"R",0.183569038,"3",NA,"","pu",2,10,"2C","auditory"
"12","1B.wav",204,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"13","3C.wav",205,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"14","1C.wav",206,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"15","1A.wav",207,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"16","3B.wav",208,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"17","4B.wav",209,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"18","1B.wav",210,"R",0.358666197,"3",NA,"","pu",2,10,"2C","auditory"
"19","4A.wav",211,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"20","4C.wav",212,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
"21","2A.wav",213,"R",0.291857991,"3",NA,"","pu",2,10,"2C","auditory"
"22","1A.wav",214,"R",NA,"None",NA,"","pu",2,10,"2C","auditory"
