"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","pi.wav",379,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"2","tu.wav",380,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"3","bi.wav",381,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"4","pi.wav",385,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"5","tu.wav",386,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"6","bi.wav",387,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"7","bu.wav",391,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"8","pa.wav",392,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"9","da.wav",393,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"10","ta.wav",394,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"11","ti.wav",395,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"12","du.wav",396,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"13","di.wav",397,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"14","ba.wav",398,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"15","pu.wav",399,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"16","pi.wav",400,"S",NA,"",0.221777541505,"3","pu",3,10,"2C","auditory"
"17","tu.wav",401,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"18","bi.wav",402,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"19","ta.wav",403,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"20","ti.wav",404,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"21","du.wav",405,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"22","bu.wav",406,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"23","pa.wav",407,"S",NA,"",NA,"None","pu",3,10,"2C","auditory"
"24","da.wav",408,"S",NA,"",0.175283754186,"3","pu",3,10,"2C","auditory"
"25","2C.wav",385,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"26","1B.wav",386,"R",0.183599757758,"3",NA,"","pu",3,10,"2C","auditory"
"27","3C.wav",387,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"28","2B.wav",388,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"29","3A.wav",389,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"30","2C.wav",390,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"31","3B.wav",391,"R",0.166913706256,"3",NA,"","pu",3,10,"2C","auditory"
"32","3C.wav",392,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"33","2A.wav",393,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"34","3B.wav",394,"R",0.291907199571,"3",NA,"","pu",3,10,"2C","auditory"
"35","4A.wav",395,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"36","3A.wav",396,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
"37","2B.wav",397,"R",NA,"None",NA,"","pu",3,10,"2C","auditory"
