"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","3A.wav",1,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"2","3B.wav",2,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"3","3C.wav",3,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"4","1A.wav",4,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"5","1B.wav",5,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"6","1C.wav",6,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"7","4A.wav",7,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"8","4B.wav",8,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"9","4C.wav",9,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"10","3A.wav",10,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"11","3B.wav",11,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"12","3C.wav",12,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"13","2A.wav",13,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"14","2B.wav",14,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"15","2C.wav",15,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"16","1A.wav",16,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"17","1B.wav",17,"S",NA,"",0.408624110743,"3","pu",4,3,"2c","auditory"
"18","1C.wav",18,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"19","4A.wav",19,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"20","4B.wav",20,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"21","4C.wav",21,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"22","3A.wav",22,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"23","3B.wav",23,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"24","3C.wav",24,"S",NA,"",NA,"None","pu",4,3,"2c","auditory"
"25","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"26","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"27","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"28","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"29","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"30","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"31","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"32","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"33","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"34","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"35","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"36","silence.wav",0,"B",NA,"",NA,"None","pu",4,3,"2c","auditory"
"37","bi.wav",1,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"38","da.wav",2,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"39","pi.wav",3,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"40","du.wav",4,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"41","ba.wav",5,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"42","ta.wav",6,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"43","ti.wav",7,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"44","pi.wav",8,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"45","bu.wav",9,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"46","ta.wav",10,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
"47","di.wav",11,"R",0.113586689578,"3",NA,"","pu",4,3,"2c","auditory"
"48","pi.wav",12,"R",NA,"None",NA,"","pu",4,3,"2c","auditory"
