17.7145 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=u'grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1FEAEC70>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
343.2237 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.57407407])
343.2237 	EXP 	v_block_trial_image: image = u'Alien9.bmp'
343.2237 	EXP 	v_block_trial_image: autoDraw = True
344.0238 	EXP 	v_block_trial_image: autoDraw = False
344.0323 	EXP 	blank_image: autoDraw = True
344.2159 	EXP 	New trial (rep=0, index=23): {'word': 0, 'location': 3, 'image': u'Alien8.bmp', 'repetition': 1, 'trialnum': 480, 'condition': u'R'}
344.2238 	EXP 	v_block_trial_image: autoDraw = False
344.2238 	EXP 	blank_image: autoDraw = False
344.2238 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.52592593])
344.2238 	EXP 	v_block_trial_image: image = u'Alien8.bmp'
344.2238 	EXP 	v_block_trial_image: autoDraw = True
345.0240 	EXP 	v_block_trial_image: autoDraw = False
345.0324 	EXP 	blank_image: autoDraw = True
345.2161 	EXP 	New trial (rep=0, index=24): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
345.2240 	EXP 	v_block_trial_image: autoDraw = False
345.2240 	EXP 	blank_image: autoDraw = False
345.2240 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
345.2240 	EXP 	v_block_trial_image: image = u'blank.png'
345.2240 	EXP 	v_block_trial_image: autoDraw = True
346.0242 	EXP 	v_block_trial_image: autoDraw = False
346.0326 	EXP 	blank_image: autoDraw = True
346.2162 	EXP 	New trial (rep=0, index=25): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
346.2242 	EXP 	v_block_trial_image: autoDraw = False
346.2242 	EXP 	blank_image: autoDraw = False
346.2242 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
346.2242 	EXP 	v_block_trial_image: image = u'blank.png'
346.2242 	EXP 	v_block_trial_image: autoDraw = True
347.0243 	EXP 	v_block_trial_image: autoDraw = False
347.0327 	EXP 	blank_image: autoDraw = True
347.2164 	EXP 	New trial (rep=0, index=26): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
347.2244 	EXP 	v_block_trial_image: autoDraw = False
347.2244 	EXP 	blank_image: autoDraw = False
347.2244 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
347.2244 	EXP 	v_block_trial_image: image = u'blank.png'
347.2244 	EXP 	v_block_trial_image: autoDraw = True
348.0245 	EXP 	v_block_trial_image: autoDraw = False
348.0330 	EXP 	blank_image: autoDraw = True
348.2167 	EXP 	New trial (rep=0, index=27): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
348.2246 	EXP 	v_block_trial_image: autoDraw = False
348.2246 	EXP 	blank_image: autoDraw = False
348.2246 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
348.2246 	EXP 	v_block_trial_image: image = u'blank.png'
348.2246 	EXP 	v_block_trial_image: autoDraw = True
349.0247 	EXP 	v_block_trial_image: autoDraw = False
349.0331 	EXP 	blank_image: autoDraw = True
349.2168 	EXP 	New trial (rep=0, index=28): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
349.2247 	EXP 	v_block_trial_image: autoDraw = False
349.2247 	EXP 	blank_image: autoDraw = False
349.2247 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
349.2247 	EXP 	v_block_trial_image: image = u'blank.png'
349.2247 	EXP 	v_block_trial_image: autoDraw = True
350.0250 	EXP 	v_block_trial_image: autoDraw = False
350.0332 	EXP 	blank_image: autoDraw = True
350.2171 	EXP 	New trial (rep=0, index=29): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
350.2249 	EXP 	v_block_trial_image: autoDraw = False
350.2249 	EXP 	blank_image: autoDraw = False
350.2249 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
350.2249 	EXP 	v_block_trial_image: image = u'blank.png'
350.2249 	EXP 	v_block_trial_image: autoDraw = True
351.0251 	EXP 	v_block_trial_image: autoDraw = False
351.0335 	EXP 	blank_image: autoDraw = True
351.2172 	EXP 	New trial (rep=0, index=30): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
351.2251 	EXP 	v_block_trial_image: autoDraw = False
351.2251 	EXP 	blank_image: autoDraw = False
351.2251 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
351.2251 	EXP 	v_block_trial_image: image = u'blank.png'
351.2251 	EXP 	v_block_trial_image: autoDraw = True
352.0253 	EXP 	v_block_trial_image: autoDraw = False
352.0336 	EXP 	blank_image: autoDraw = True
352.2173 	EXP 	New trial (rep=0, index=31): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
352.2253 	EXP 	v_block_trial_image: autoDraw = False
352.2253 	EXP 	blank_image: autoDraw = False
352.2253 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
352.2253 	EXP 	v_block_trial_image: image = u'blank.png'
352.2253 	EXP 	v_block_trial_image: autoDraw = True
353.0254 	EXP 	v_block_trial_image: autoDraw = False
353.0338 	EXP 	blank_image: autoDraw = True
353.2175 	EXP 	New trial (rep=0, index=32): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
353.2255 	EXP 	v_block_trial_image: autoDraw = False
353.2255 	EXP 	blank_image: autoDraw = False
353.2255 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
353.2255 	EXP 	v_block_trial_image: image = u'blank.png'
353.2255 	EXP 	v_block_trial_image: autoDraw = True
354.0256 	EXP 	v_block_trial_image: autoDraw = False
354.0340 	EXP 	blank_image: autoDraw = True
354.2178 	EXP 	New trial (rep=0, index=33): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
354.2257 	EXP 	v_block_trial_image: autoDraw = False
354.2257 	EXP 	blank_image: autoDraw = False
354.2257 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
354.2257 	EXP 	v_block_trial_image: image = u'blank.png'
354.2257 	EXP 	v_block_trial_image: autoDraw = True
355.0258 	EXP 	v_block_trial_image: autoDraw = False
355.0342 	EXP 	blank_image: autoDraw = True
355.2179 	EXP 	New trial (rep=0, index=34): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
355.2258 	EXP 	v_block_trial_image: autoDraw = False
355.2258 	EXP 	blank_image: autoDraw = False
355.2258 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
355.2258 	EXP 	v_block_trial_image: image = u'blank.png'
355.2258 	EXP 	v_block_trial_image: autoDraw = True
356.0260 	EXP 	v_block_trial_image: autoDraw = False
356.0343 	EXP 	blank_image: autoDraw = True
356.2181 	EXP 	New trial (rep=0, index=35): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
356.2260 	EXP 	v_block_trial_image: autoDraw = False
356.2260 	EXP 	blank_image: autoDraw = False
356.2260 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
356.2260 	EXP 	v_block_trial_image: image = u'blank.png'
356.2260 	EXP 	v_block_trial_image: autoDraw = True
357.0262 	EXP 	v_block_trial_image: autoDraw = False
357.0345 	EXP 	blank_image: autoDraw = True
357.2183 	EXP 	New trial (rep=0, index=36): {'word': 0, 'location': 1, 'image': u'Alien6.bmp', 'repetition': 1, 'trialnum': 481, 'condition': u'R'}
357.2262 	EXP 	v_block_trial_image: autoDraw = False
357.2262 	EXP 	blank_image: autoDraw = False
357.2262 	EXP 	v_block_trial_image: size = array([ 0.234375  ,  0.53518519])
357.2262 	EXP 	v_block_trial_image: image = u'Alien6.bmp'
357.2262 	EXP 	v_block_trial_image: autoDraw = True
358.0264 	EXP 	v_block_trial_image: autoDraw = False
358.0347 	EXP 	blank_image: autoDraw = True
358.1183 	DATA 	Keypress: 3
358.2185 	EXP 	New trial (rep=0, index=37): {'word': 0, 'location': 2, 'image': u'Alien12.bmp', 'repetition': 1, 'trialnum': 482, 'condition': u'R'}
358.2264 	EXP 	v_block_trial_image: autoDraw = False
358.2264 	EXP 	blank_image: autoDraw = False
358.2264 	EXP 	v_block_trial_image: size = array([ 0.309375  ,  0.53333333])
358.2264 	EXP 	v_block_trial_image: image = u'Alien12.bmp'
358.2264 	EXP 	v_block_trial_image: autoDraw = True
359.0265 	EXP 	v_block_trial_image: autoDraw = False
359.0349 	EXP 	blank_image: autoDraw = True
359.2187 	EXP 	New trial (rep=0, index=38): {'word': 0, 'location': 3, 'image': u'Alien2.bmp', 'repetition': 1, 'trialnum': 483, 'condition': u'R'}
359.2266 	EXP 	v_block_trial_image: autoDraw = False
359.2266 	EXP 	blank_image: autoDraw = False
359.2266 	EXP 	v_block_trial_image: size = array([ 0.19583333,  0.54814815])
359.2266 	EXP 	v_block_trial_image: image = u'Alien2.bmp'
359.2266 	EXP 	v_block_trial_image: autoDraw = True
360.0267 	EXP 	v_block_trial_image: autoDraw = False
360.0350 	EXP 	blank_image: autoDraw = True
360.2189 	EXP 	New trial (rep=0, index=39): {'word': 0, 'location': 1, 'image': u'Alien5.bmp', 'repetition': 1, 'trialnum': 484, 'condition': u'R'}
360.2267 	EXP 	v_block_trial_image: autoDraw = False
360.2267 	EXP 	blank_image: autoDraw = False
360.2267 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.54444444])
360.2267 	EXP 	v_block_trial_image: image = u'Alien5.bmp'
360.2267 	EXP 	v_block_trial_image: autoDraw = True
361.0269 	EXP 	v_block_trial_image: autoDraw = False
361.0352 	EXP 	blank_image: autoDraw = True
361.2190 	EXP 	New trial (rep=0, index=40): {'word': 0, 'location': 2, 'image': u'Alien7.bmp', 'repetition': 1, 'trialnum': 485, 'condition': u'R'}
361.2269 	EXP 	v_block_trial_image: autoDraw = False
361.2269 	EXP 	blank_image: autoDraw = False
361.2269 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.60555556])
361.2269 	EXP 	v_block_trial_image: image = u'Alien7.bmp'
361.2269 	EXP 	v_block_trial_image: autoDraw = True
362.0271 	EXP 	v_block_trial_image: autoDraw = False
362.0354 	EXP 	blank_image: autoDraw = True
362.2192 	EXP 	New trial (rep=0, index=41): {'word': 0, 'location': 3, 'image': u'Alien4.bmp', 'repetition': 1, 'trialnum': 486, 'condition': u'R'}
362.2271 	EXP 	v_block_trial_image: autoDraw = False
362.2271 	EXP 	blank_image: autoDraw = False
362.2271 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.60925926])
362.2271 	EXP 	v_block_trial_image: image = u'Alien4.bmp'
362.2271 	EXP 	v_block_trial_image: autoDraw = True
363.0273 	EXP 	v_block_trial_image: autoDraw = False
363.0356 	EXP 	blank_image: autoDraw = True
363.2195 	EXP 	New trial (rep=0, index=42): {'word': 0, 'location': 1, 'image': u'Alien10.bmp', 'repetition': 1, 'trialnum': 487, 'condition': u'R'}
363.2273 	EXP 	v_block_trial_image: autoDraw = False
363.2273 	EXP 	blank_image: autoDraw = False
363.2273 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.52037037])
363.2273 	EXP 	v_block_trial_image: image = u'Alien10.bmp'
363.2273 	EXP 	v_block_trial_image: autoDraw = True
364.0275 	EXP 	v_block_trial_image: autoDraw = False
364.0358 	EXP 	blank_image: autoDraw = True
364.2196 	EXP 	New trial (rep=0, index=43): {'word': 0, 'location': 2, 'image': u'Alien9.bmp', 'repetition': 1, 'trialnum': 488, 'condition': u'R'}
364.2275 	EXP 	v_block_trial_image: autoDraw = False
364.2275 	EXP 	blank_image: autoDraw = False
364.2275 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.57407407])
364.2275 	EXP 	v_block_trial_image: image = u'Alien9.bmp'
364.2275 	EXP 	v_block_trial_image: autoDraw = True
365.0276 	EXP 	v_block_trial_image: autoDraw = False
365.0360 	EXP 	blank_image: autoDraw = True
365.2198 	EXP 	New trial (rep=0, index=44): {'word': 0, 'location': 3, 'image': u'Alien8.bmp', 'repetition': 1, 'trialnum': 489, 'condition': u'R'}
365.2277 	EXP 	v_block_trial_image: autoDraw = False
365.2277 	EXP 	blank_image: autoDraw = False
365.2277 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.52592593])
365.2277 	EXP 	v_block_trial_image: image = u'Alien8.bmp'
365.2277 	EXP 	v_block_trial_image: autoDraw = True
366.0278 	EXP 	v_block_trial_image: autoDraw = False
366.0362 	EXP 	blank_image: autoDraw = True
366.2199 	EXP 	New trial (rep=0, index=45): {'word': 0, 'location': 1, 'image': u'Alien10.bmp', 'repetition': 1, 'trialnum': 490, 'condition': u'R'}
366.2278 	EXP 	v_block_trial_image: autoDraw = False
366.2278 	EXP 	blank_image: autoDraw = False
366.2278 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.52037037])
366.2278 	EXP 	v_block_trial_image: image = u'Alien10.bmp'
366.2278 	EXP 	v_block_trial_image: autoDraw = True
367.0280 	EXP 	v_block_trial_image: autoDraw = False
367.0364 	EXP 	blank_image: autoDraw = True
367.2201 	EXP 	New trial (rep=0, index=46): {'word': 0, 'location': 2, 'image': u'Alien6.bmp', 'repetition': 1, 'trialnum': 491, 'condition': u'R'}
367.2280 	EXP 	v_block_trial_image: autoDraw = False
367.2280 	EXP 	blank_image: autoDraw = False
367.2280 	EXP 	v_block_trial_image: size = array([ 0.234375  ,  0.53518519])
367.2280 	EXP 	v_block_trial_image: image = u'Alien6.bmp'
367.2280 	EXP 	v_block_trial_image: autoDraw = True
367.6700 	DATA 	Keypress: 3
367.6950 	DATA 	Keypress: 3
368.0282 	EXP 	v_block_trial_image: autoDraw = False
368.0366 	EXP 	blank_image: autoDraw = True
368.2204 	EXP 	New trial (rep=0, index=47): {'word': 0, 'location': 3, 'image': u'Alien11.bmp', 'repetition': 1, 'trialnum': 492, 'condition': u'R'}
368.2282 	EXP 	v_block_trial_image: autoDraw = False
368.2282 	EXP 	blank_image: autoDraw = False
368.2282 	EXP 	v_block_trial_image: size = array([ 0.3375    ,  0.34814815])
368.2282 	EXP 	v_block_trial_image: image = u'Alien11.bmp'
368.2282 	EXP 	v_block_trial_image: autoDraw = True
369.0285 	EXP 	v_block_trial_image: autoDraw = False
369.0368 	EXP 	blank_image: autoDraw = True
369.2123 	EXP 	New trial (rep=0, index=48): {'word': 0, 'location': 1, 'image': u'Alien3.bmp', 'repetition': 1, 'trialnum': 493, 'condition': u'R'}
369.2202 	EXP 	v_block_trial_image: autoDraw = False
369.2202 	EXP 	blank_image: autoDraw = False
369.2202 	EXP 	v_block_trial_image: size = array([ 0.20520833,  0.67407407])
369.2202 	EXP 	v_block_trial_image: image = u'Alien3.bmp'
369.2202 	EXP 	v_block_trial_image: autoDraw = True
370.0204 	EXP 	v_block_trial_image: autoDraw = False
370.0287 	EXP 	blank_image: autoDraw = True
370.2124 	EXP 	New trial (rep=0, index=49): {'word': 0, 'location': 2, 'image': u'Alien1.bmp', 'repetition': 1, 'trialnum': 494, 'condition': u'R'}
370.2204 	EXP 	v_block_trial_image: autoDraw = False
370.2204 	EXP 	blank_image: autoDraw = False
370.2204 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.46851852])
370.2204 	EXP 	v_block_trial_image: image = u'Alien1.bmp'
370.2204 	EXP 	v_block_trial_image: autoDraw = True
371.0205 	EXP 	v_block_trial_image: autoDraw = False
371.0289 	EXP 	blank_image: autoDraw = True
371.2126 	EXP 	New trial (rep=0, index=50): {'word': 0, 'location': 3, 'image': u'Alien7.bmp', 'repetition': 1, 'trialnum': 495, 'condition': u'R'}
371.2207 	EXP 	v_block_trial_image: autoDraw = False
371.2207 	EXP 	blank_image: autoDraw = False
371.2207 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.60555556])
371.2207 	EXP 	v_block_trial_image: image = u'Alien7.bmp'
371.2207 	EXP 	v_block_trial_image: autoDraw = True
372.0206 	EXP 	v_block_trial_image: autoDraw = False
372.0290 	EXP 	blank_image: autoDraw = True
372.2127 	EXP 	New trial (rep=0, index=51): {'word': 0, 'location': 1, 'image': u'Alien4.bmp', 'repetition': 1, 'trialnum': 496, 'condition': u'R'}
372.2206 	EXP 	v_block_trial_image: autoDraw = False
372.2206 	EXP 	blank_image: autoDraw = False
372.2206 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.60925926])
372.2206 	EXP 	v_block_trial_image: image = u'Alien4.bmp'
372.2206 	EXP 	v_block_trial_image: autoDraw = True
373.0208 	EXP 	v_block_trial_image: autoDraw = False
373.0292 	EXP 	blank_image: autoDraw = True
373.2129 	EXP 	New trial (rep=0, index=52): {'word': 0, 'location': 2, 'image': u'Alien9.bmp', 'repetition': 1, 'trialnum': 497, 'condition': u'R'}
373.2208 	EXP 	v_block_trial_image: autoDraw = False
373.2208 	EXP 	blank_image: autoDraw = False
373.2208 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.57407407])
373.2208 	EXP 	v_block_trial_image: image = u'Alien9.bmp'
373.2208 	EXP 	v_block_trial_image: autoDraw = True
374.0210 	EXP 	v_block_trial_image: autoDraw = False
374.0293 	EXP 	blank_image: autoDraw = True
374.2131 	EXP 	New trial (rep=0, index=53): {'word': 0, 'location': 3, 'image': u'Alien1.bmp', 'repetition': 1, 'trialnum': 498, 'condition': u'R'}
374.2210 	EXP 	v_block_trial_image: autoDraw = False
374.2210 	EXP 	blank_image: autoDraw = False
374.2210 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.46851852])
374.2210 	EXP 	v_block_trial_image: image = u'Alien1.bmp'
374.2210 	EXP 	v_block_trial_image: autoDraw = True
375.0211 	EXP 	v_block_trial_image: autoDraw = False
375.0295 	EXP 	blank_image: autoDraw = True
375.2133 	EXP 	New trial (rep=0, index=54): {'word': 0, 'location': 1, 'image': u'Alien12.bmp', 'repetition': 1, 'trialnum': 499, 'condition': u'R'}
375.2212 	EXP 	v_block_trial_image: autoDraw = False
375.2212 	EXP 	blank_image: autoDraw = False
375.2212 	EXP 	v_block_trial_image: size = array([ 0.309375  ,  0.53333333])
375.2212 	EXP 	v_block_trial_image: image = u'Alien12.bmp'
375.2212 	EXP 	v_block_trial_image: autoDraw = True
376.0213 	EXP 	v_block_trial_image: autoDraw = False
376.0297 	EXP 	blank_image: autoDraw = True
376.2134 	EXP 	New trial (rep=0, index=55): {'word': 0, 'location': 2, 'image': u'Alien5.bmp', 'repetition': 1, 'trialnum': 500, 'condition': u'R'}
376.2214 	EXP 	v_block_trial_image: autoDraw = False
376.2214 	EXP 	blank_image: autoDraw = False
376.2214 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.54444444])
376.2214 	EXP 	v_block_trial_image: image = u'Alien5.bmp'
376.2214 	EXP 	v_block_trial_image: autoDraw = True
377.0215 	EXP 	v_block_trial_image: autoDraw = False
377.0299 	EXP 	blank_image: autoDraw = True
377.2136 	EXP 	New trial (rep=0, index=56): {'word': 0, 'location': 3, 'image': u'Alien2.bmp', 'repetition': 1, 'trialnum': 501, 'condition': u'R'}
377.2215 	EXP 	v_block_trial_image: autoDraw = False
377.2215 	EXP 	blank_image: autoDraw = False
377.2215 	EXP 	v_block_trial_image: size = array([ 0.19583333,  0.54814815])
377.2215 	EXP 	v_block_trial_image: image = u'Alien2.bmp'
377.2215 	EXP 	v_block_trial_image: autoDraw = True
378.0217 	EXP 	v_block_trial_image: autoDraw = False
378.0300 	EXP 	blank_image: autoDraw = True
378.2138 	EXP 	New trial (rep=0, index=57): {'word': 0, 'location': 1, 'image': u'Alien8.bmp', 'repetition': 1, 'trialnum': 502, 'condition': u'R'}
378.2217 	EXP 	v_block_trial_image: autoDraw = False
378.2217 	EXP 	blank_image: autoDraw = False
378.2217 	EXP 	v_block_trial_image: size = array([ 0.225     ,  0.52592593])
378.2217 	EXP 	v_block_trial_image: image = u'Alien8.bmp'
378.2217 	EXP 	v_block_trial_image: autoDraw = True
379.0219 	EXP 	v_block_trial_image: autoDraw = False
379.0302 	EXP 	blank_image: autoDraw = True
379.2140 	EXP 	New trial (rep=0, index=58): {'word': 0, 'location': 2, 'image': u'Alien3.bmp', 'repetition': 1, 'trialnum': 503, 'condition': u'R'}
379.2219 	EXP 	v_block_trial_image: autoDraw = False
379.2219 	EXP 	blank_image: autoDraw = False
379.2219 	EXP 	v_block_trial_image: size = array([ 0.20520833,  0.67407407])
379.2219 	EXP 	v_block_trial_image: image = u'Alien3.bmp'
379.2219 	EXP 	v_block_trial_image: autoDraw = True
380.0220 	EXP 	v_block_trial_image: autoDraw = False
380.0304 	EXP 	blank_image: autoDraw = True
380.2142 	EXP 	New trial (rep=0, index=59): {'word': 0, 'location': 3, 'image': u'Alien11.bmp', 'repetition': 1, 'trialnum': 504, 'condition': u'R'}
380.2221 	EXP 	v_block_trial_image: autoDraw = False
380.2221 	EXP 	blank_image: autoDraw = False
380.2221 	EXP 	v_block_trial_image: size = array([ 0.3375    ,  0.34814815])
380.2221 	EXP 	v_block_trial_image: image = u'Alien11.bmp'
380.2221 	EXP 	v_block_trial_image: autoDraw = True
381.0222 	EXP 	v_block_trial_image: autoDraw = False
381.0306 	EXP 	blank_image: autoDraw = True
381.2143 	EXP 	New trial (rep=0, index=60): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
381.2223 	EXP 	v_block_trial_image: autoDraw = False
381.2223 	EXP 	blank_image: autoDraw = False
381.2223 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
381.2223 	EXP 	v_block_trial_image: image = u'blank.png'
381.2223 	EXP 	v_block_trial_image: autoDraw = True
382.0224 	EXP 	v_block_trial_image: autoDraw = False
382.0308 	EXP 	blank_image: autoDraw = True
382.2145 	EXP 	New trial (rep=0, index=61): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
382.2225 	EXP 	v_block_trial_image: autoDraw = False
382.2225 	EXP 	blank_image: autoDraw = False
382.2225 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
382.2225 	EXP 	v_block_trial_image: image = u'blank.png'
382.2225 	EXP 	v_block_trial_image: autoDraw = True
383.0226 	EXP 	v_block_trial_image: autoDraw = False
383.0310 	EXP 	blank_image: autoDraw = True
383.2147 	EXP 	New trial (rep=0, index=62): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
383.2226 	EXP 	v_block_trial_image: autoDraw = False
383.2226 	EXP 	blank_image: autoDraw = False
383.2226 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
383.2226 	EXP 	v_block_trial_image: image = u'blank.png'
383.2226 	EXP 	v_block_trial_image: autoDraw = True
384.0228 	EXP 	v_block_trial_image: autoDraw = False
384.0312 	EXP 	blank_image: autoDraw = True
384.2149 	EXP 	New trial (rep=0, index=63): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
384.2228 	EXP 	v_block_trial_image: autoDraw = False
384.2228 	EXP 	blank_image: autoDraw = False
384.2228 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
384.2228 	EXP 	v_block_trial_image: image = u'blank.png'
384.2228 	EXP 	v_block_trial_image: autoDraw = True
385.0230 	EXP 	v_block_trial_image: autoDraw = False
385.0313 	EXP 	blank_image: autoDraw = True
385.2151 	EXP 	New trial (rep=0, index=64): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
385.2230 	EXP 	v_block_trial_image: autoDraw = False
385.2230 	EXP 	blank_image: autoDraw = False
385.2230 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
385.2230 	EXP 	v_block_trial_image: image = u'blank.png'
385.2230 	EXP 	v_block_trial_image: autoDraw = True
386.0231 	EXP 	v_block_trial_image: autoDraw = False
386.0315 	EXP 	blank_image: autoDraw = True
386.2153 	EXP 	New trial (rep=0, index=65): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
386.2232 	EXP 	v_block_trial_image: autoDraw = False
386.2232 	EXP 	blank_image: autoDraw = False
386.2232 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
386.2232 	EXP 	v_block_trial_image: image = u'blank.png'
386.2232 	EXP 	v_block_trial_image: autoDraw = True
387.0233 	EXP 	v_block_trial_image: autoDraw = False
387.0317 	EXP 	blank_image: autoDraw = True
387.2154 	EXP 	New trial (rep=0, index=66): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
387.2234 	EXP 	v_block_trial_image: autoDraw = False
387.2234 	EXP 	blank_image: autoDraw = False
387.2234 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
387.2234 	EXP 	v_block_trial_image: image = u'blank.png'
387.2234 	EXP 	v_block_trial_image: autoDraw = True
388.0235 	EXP 	v_block_trial_image: autoDraw = False
388.0319 	EXP 	blank_image: autoDraw = True
388.2156 	EXP 	New trial (rep=0, index=67): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
388.2236 	EXP 	v_block_trial_image: autoDraw = False
388.2236 	EXP 	blank_image: autoDraw = False
388.2236 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
388.2236 	EXP 	v_block_trial_image: image = u'blank.png'
388.2236 	EXP 	v_block_trial_image: autoDraw = True
389.0237 	EXP 	v_block_trial_image: autoDraw = False
389.0321 	EXP 	blank_image: autoDraw = True
389.2159 	EXP 	New trial (rep=0, index=68): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
389.2237 	EXP 	v_block_trial_image: autoDraw = False
389.2237 	EXP 	blank_image: autoDraw = False
389.2237 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
389.2237 	EXP 	v_block_trial_image: image = u'blank.png'
389.2237 	EXP 	v_block_trial_image: autoDraw = True
390.0239 	EXP 	v_block_trial_image: autoDraw = False
390.0322 	EXP 	blank_image: autoDraw = True
390.2160 	EXP 	New trial (rep=0, index=69): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
390.2239 	EXP 	v_block_trial_image: autoDraw = False
390.2239 	EXP 	blank_image: autoDraw = False
390.2239 	EXP 	v_block_trial_image: size = array([ 0.3       ,  0.26666667])
390.2239 	EXP 	v_block_trial_image: image = u'blank.png'
390.2239 	EXP 	v_block_trial_image: autoDraw = True
391.0241 	EXP 	v_block_trial_image: autoDraw = False
391.0325 	EXP 	blank_image: autoDraw = True
391.2161 	EXP 	New trial (rep=0, index=70): {'word': 0, 'location': 0, 'image': u'blank.png', 'repetition': 0, 'trialnum': 0, 'condition': u'B'}
391.2241 	EXP 	v_block_trial_image: autoDraw = False
