word,location,image,repetition,trialnum,condition,v_block_trials.thisRepN,v_block_trials.thisTrialN,v_block_trials.thisN,v_block_trials.thisIndex,l_block_trial_loop.thisRepN,l_block_trial_loop.thisTrialN,l_block_trial_loop.thisN,l_block_trial_loop.thisIndex,blank_block_trial_loop.thisRepN,blank_block_trial_loop.thisTrialN,blank_block_trial_loop.thisN,blank_block_trial_loop.thisIndex,v_block_trial_key_resp.keys,l_block_trial_key_resp.keys,l_block_trial_key_resp.rt,v_block_trial_key_resp.rt,blank_block_trial_key_resp.keys,Run,vtarget,PartID,ltarget,frameRate,expName,date,
0,2,M.png,1,68,R,,,,,0,19,19,19,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,H.png,1,69,R,,,,,0,20,20,20,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,M.png,1,70,R,,,,,0,21,21,21,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,L.png,1,71,R,,,,,0,22,22,22,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,L.png,1,72,R,,,,,0,23,23,23,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,1,Alien1.bmp,6,73,S,0,0,0,0,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,2,Alien2.bmp,6,74,S,0,1,1,1,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,3,Alien3.bmp,6,75,S,0,2,2,2,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,1,Alien4.bmp,8,76,S,0,3,3,3,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,2,Alien5.bmp,8,77,S,0,4,4,4,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,3,Alien6.bmp,8,78,S,0,5,5,5,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,1,Alien7.bmp,7,79,S,0,6,6,6,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,2,Alien8.bmp,7,80,S,0,7,7,7,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,3,Alien9.bmp,7,81,S,0,8,8,8,,,,,,,,,3,,,0.341920322084,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,1,Alien10.bmp,7,82,S,0,9,9,9,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,2,Alien11.bmp,7,83,S,0,10,10,10,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,3,Alien12.bmp,7,84,S,0,11,11,11,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,1,Alien1.bmp,7,85,S,0,12,12,12,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,2,Alien2.bmp,7,86,S,0,13,13,13,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,3,Alien3.bmp,7,87,S,0,14,14,14,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,1,Alien7.bmp,8,88,S,0,15,15,15,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,2,Alien8.bmp,8,89,S,0,16,16,16,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,3,Alien9.bmp,8,90,S,0,17,17,17,,,,,,,,,3,,,0.425308813879,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,1,Alien4.bmp,9,91,S,0,18,18,18,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,2,Alien5.bmp,9,92,S,0,19,19,19,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,3,Alien6.bmp,9,93,S,0,20,20,20,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,1,Alien10.bmp,8,94,S,0,21,21,21,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,2,Alien11.bmp,8,95,S,0,22,22,22,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,3,Alien12.bmp,8,96,S,0,23,23,23,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,24,24,24,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,25,25,25,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,26,26,26,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,27,27,27,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,28,28,28,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,29,29,29,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,30,30,30,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,31,31,31,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,32,32,32,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,33,33,33,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,34,34,34,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,0,35,35,35,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,M.png,1,73,R,,,,,0,0,0,0,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,B.png,1,74,R,,,,,0,1,1,1,,,,,,3,0.43107904731,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,C.png,1,75,R,,,,,0,2,2,2,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,J.png,1,76,R,,,,,0,3,3,3,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,L.png,1,77,R,,,,,0,4,4,4,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,E.png,1,78,R,,,,,0,5,5,5,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,A.png,1,79,R,,,,,0,6,6,6,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,K.png,1,80,R,,,,,0,7,7,7,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,L.png,1,81,R,,,,,0,8,8,8,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,B.png,1,82,R,,,,,0,9,9,9,,,,,,3,0.356432376691,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,G.png,1,83,R,,,,,0,10,10,10,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,K.png,1,84,R,,,,,0,11,11,11,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,H.png,1,85,R,,,,,0,12,12,12,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,H.png,1,86,R,,,,,0,13,13,13,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,F.png,1,87,R,,,,,0,14,14,14,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,J.png,1,88,R,,,,,0,15,15,15,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,G.png,1,89,R,,,,,0,16,16,16,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,A.png,1,90,R,,,,,0,17,17,17,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,E.png,1,91,R,,,,,0,18,18,18,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,D.png,1,92,R,,,,,0,19,19,19,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,D.png,1,93,R,,,,,0,20,20,20,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,C.png,1,94,R,,,,,0,21,21,21,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,F.png,1,95,R,,,,,0,22,22,22,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,M.png,1,96,R,,,,,0,23,23,23,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,1,Alien4.bmp,10,97,S,0,0,0,0,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,2,Alien5.bmp,10,98,S,0,1,1,1,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,3,Alien6.bmp,10,99,S,0,2,2,2,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,1,Alien1.bmp,8,100,S,0,3,3,3,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,2,Alien2.bmp,8,101,S,0,4,4,4,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,3,Alien3.bmp,8,102,S,0,5,5,5,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,1,Alien7.bmp,9,103,S,0,6,6,6,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,2,Alien8.bmp,9,104,S,0,7,7,7,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,3,Alien9.bmp,9,105,S,0,8,8,8,,,,,,,,,3,,,0.350230641518,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,1,Alien10.bmp,9,106,S,0,9,9,9,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,2,Alien11.bmp,9,107,S,0,10,10,10,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,3,Alien12.bmp,9,108,S,0,11,11,11,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,1,Alien1.bmp,9,109,S,0,12,12,12,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,2,Alien2.bmp,9,110,S,0,13,13,13,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,3,Alien3.bmp,9,111,S,0,14,14,14,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,1,Alien4.bmp,11,112,S,0,15,15,15,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,2,Alien5.bmp,11,113,S,0,16,16,16,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,3,Alien6.bmp,11,114,S,0,17,17,17,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,1,Alien10.bmp,10,115,S,0,18,18,18,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,2,Alien11.bmp,10,116,S,0,19,19,19,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,3,Alien12.bmp,10,117,S,0,20,20,20,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,1,Alien7.bmp,10,118,S,0,21,21,21,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,2,Alien8.bmp,10,119,S,0,22,22,22,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,3,Alien9.bmp,10,120,S,0,23,23,23,,,,,,,,,3,,,0.408623890631,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,E.png,1,97,R,,,,,0,0,0,0,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,L.png,1,98,R,,,,,0,1,1,1,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,G.png,1,99,R,,,,,0,2,2,2,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,K.png,1,100,R,,,,,0,3,3,3,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,F.png,1,101,R,,,,,0,4,4,4,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,C.png,1,102,R,,,,,0,5,5,5,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,M.png,1,103,R,,,,,0,6,6,6,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,D.png,1,104,R,,,,,0,7,7,7,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,F.png,1,105,R,,,,,0,8,8,8,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,B.png,1,106,R,,,,,0,9,9,9,,,,,,3,0.398094622607,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,A.png,1,107,R,,,,,0,10,10,10,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,C.png,1,108,R,,,,,0,11,11,11,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,H.png,1,109,R,,,,,0,12,12,12,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,J.png,1,110,R,,,,,0,13,13,13,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,E.png,1,111,R,,,,,0,14,14,14,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,A.png,1,112,R,,,,,0,15,15,15,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,G.png,1,113,R,,,,,0,16,16,16,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,D.png,1,114,R,,,,,0,17,17,17,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,J.png,1,115,R,,,,,0,18,18,18,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,H.png,1,116,R,,,,,0,19,19,19,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,B.png,1,117,R,,,,,0,20,20,20,,,,,,3,0.564766361858,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,L.png,1,118,R,,,,,0,21,21,21,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,K.png,1,119,R,,,,,0,22,22,22,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,M.png,1,120,R,,,,,0,23,23,23,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,0,0,0,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,1,1,1,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,2,2,2,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,3,3,3,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,4,4,4,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,5,5,5,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,6,6,6,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,7,7,7,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,8,8,8,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,9,9,9,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,10,10,10,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,11,11,11,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,1,Alien1.bmp,10,121,S,0,0,0,0,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,2,Alien2.bmp,10,122,S,0,1,1,1,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,3,Alien3.bmp,10,123,S,0,2,2,2,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,1,Alien4.bmp,12,124,S,0,3,3,3,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,2,Alien5.bmp,12,125,S,0,4,4,4,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
1,3,Alien6.bmp,12,126,S,0,5,5,5,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,1,Alien1.bmp,11,127,S,0,6,6,6,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,2,Alien2.bmp,11,128,S,0,7,7,7,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,3,Alien3.bmp,11,129,S,0,8,8,8,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,1,Alien7.bmp,11,130,S,0,9,9,9,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,2,Alien8.bmp,11,131,S,0,10,10,10,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,3,Alien9.bmp,11,132,S,0,11,11,11,,,,,,,,,3,,,0.466941477614,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,1,Alien10.bmp,11,133,S,0,12,12,12,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,2,Alien11.bmp,11,134,S,0,13,13,13,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,3,Alien12.bmp,11,135,S,0,14,14,14,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,1,Alien7.bmp,12,136,S,0,15,15,15,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,2,Alien8.bmp,12,137,S,0,16,16,16,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
4,3,Alien9.bmp,12,138,S,0,17,17,17,,,,,,,,,3,,,0.400293660117,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,1,Alien10.bmp,12,139,S,0,18,18,18,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,2,Alien11.bmp,12,140,S,0,19,19,19,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
3,3,Alien12.bmp,12,141,S,0,20,20,20,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,1,Alien1.bmp,12,142,S,0,21,21,21,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,2,Alien2.bmp,12,143,S,0,22,22,22,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
2,3,Alien3.bmp,12,144,S,0,23,23,23,,,,,,,,,None,,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,M.png,1,121,R,,,,,0,0,0,0,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,G.png,1,122,R,,,,,0,1,1,1,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,H.png,1,123,R,,,,,0,2,2,2,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,F.png,1,124,R,,,,,0,3,3,3,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,A.png,1,125,R,,,,,0,4,4,4,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,D.png,1,126,R,,,,,0,5,5,5,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,D.png,1,127,R,,,,,0,6,6,6,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,H.png,1,128,R,,,,,0,7,7,7,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,F.png,1,129,R,,,,,0,8,8,8,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,L.png,1,130,R,,,,,0,9,9,9,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,A.png,1,131,R,,,,,0,10,10,10,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,A.png,1,132,R,,,,,0,11,11,11,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,J.png,1,133,R,,,,,0,12,12,12,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,E.png,1,134,R,,,,,0,13,13,13,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,C.png,1,135,R,,,,,0,14,14,14,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,B.png,1,136,R,,,,,0,15,15,15,,,,,,3,0.38913008169,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,J.png,1,137,R,,,,,0,16,16,16,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,E.png,1,138,R,,,,,0,17,17,17,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,L.png,1,139,R,,,,,0,18,18,18,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,C.png,1,140,R,,,,,0,19,19,19,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,F.png,1,141,R,,,,,0,20,20,20,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,K.png,1,142,R,,,,,0,21,21,21,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,J.png,1,143,R,,,,,0,22,22,22,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,G.png,1,144,R,,,,,0,23,23,23,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,0,0,0,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,1,1,1,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,2,2,2,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,3,3,3,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,4,4,4,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,5,5,5,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,6,6,6,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,7,7,7,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,8,8,8,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,9,9,9,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,10,10,10,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,0,blank.png,0,0,B,,,,,,,,,0,11,11,11,,,,,None,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,L.png,1,145,R,,,,,0,0,0,0,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,B.png,1,146,R,,,,,0,1,1,1,,,,,,3,0.381283121736,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,J.png,1,147,R,,,,,0,2,2,2,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,B.png,1,148,R,,,,,0,3,3,3,,,,,,3,0.57249328641,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,L.png,1,149,R,,,,,0,4,4,4,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,A.png,1,150,R,,,,,0,5,5,5,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,H.png,1,151,R,,,,,0,6,6,6,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,M.png,1,152,R,,,,,0,7,7,7,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,F.png,1,153,R,,,,,0,8,8,8,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,E.png,1,154,R,,,,,0,9,9,9,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,B.png,1,155,R,,,,,0,10,10,10,,,,,,3,0.364834287117,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,C.png,1,156,R,,,,,0,11,11,11,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,1,K.png,1,157,R,,,,,0,12,12,12,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,2,A.png,1,158,R,,,,,0,13,13,13,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
0,3,F.png,1,159,R,,,,,0,14,14,14,,,,,,None,,,,4,9,011,B,119.993480896,visual,2017_Nov_03_1007,
