14.3242 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=u'white', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x19C5E550>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.5675 	EXP 	Created l_block_trial_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blanka.png', interpolate=True, mask=None, maskParams=None, name='l_block_trial_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5       ,  1.07407407]), texRes=128, units=u'norm', win=Window(...))
15.5693 	EXP 	Created v_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='v_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
15.5732 	EXP 	Created blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'blank.PNG', interpolate=True, mask=None, maskParams=None, name='blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
15.5819 	EXP 	Set  sound=lsl_instr6.wav
15.5820 	EXP 	Sound  set volume 1.000
15.5946 	EXP 	Created instr6_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr6_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
15.6007 	EXP 	Set  sound=lsl_instr7.wav
15.6007 	EXP 	Sound  set volume 1.000
15.6129 	EXP 	Created instr7_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr7_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
15.6313 	EXP 	Created instr7_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr7_image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
15.6384 	EXP 	Set  sound=lsl_instr8.wav
15.6384 	EXP 	Sound  set volume 1.000
15.6505 	EXP 	Created instr8_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr8_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
15.6677 	EXP 	Created instr8_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr8_image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
15.6718 	EXP 	Set  sound=lsl_instr9.wav
15.6719 	EXP 	Sound  set volume 1.000
15.6776 	EXP 	Created instr9_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr9_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 0.,  0.,  0.]), text=u'Some signs never went together.', units=u'norm', win=Window(...), wrapWidth=1)
15.6955 	EXP 	Created instr9_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr9_image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
15.7036 	EXP 	Set  sound=lsl_instr10.wav
15.7036 	EXP 	Sound  set volume 1.000
15.7185 	EXP 	Created instr10_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr10_text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
15.7356 	EXP 	Created instr10_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr10_image', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
15.7436 	EXP 	Set  sound=lsl_instr11.wav
15.7436 	EXP 	Sound  set volume 1.000
15.7587 	EXP 	Created instr11_text1 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr11_text1', opacity=1.0, ori=0, pos=array([ 0. ,  0.8]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
15.7656 	EXP 	Created instr11_image1 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image=u'good_triplet.png', interpolate=True, mask=None, maskParams=None, name='instr11_image1', opacity=1.0, ori=0.0, pos=array([ 0.  ,  0.35]), size=array([ 0.42083333,  0.33148148]), texRes=128, units=u'norm', win=Window(...))
15.7732 	EXP 	Created instr11_text2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr11_text2', opacity=1.0, ori=0, pos=array([ 0.  ,  0.05]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
15.7818 	EXP 	Created instr11_image2 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image=u'bad_triplet.png', interpolate=True, mask=None, maskParams=None, name='instr11_image2', opacity=1.0, ori=0.0, pos=array([ 0.  , -0.35]), size=array([ 0.42708333,  0.31666667]), texRes=128, units=u'norm', win=Window(...))
15.7992 	EXP 	Created instr11_image3 = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image=u'line_of_letters.png', interpolate=True, mask=None, maskParams=None, name='instr11_image3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.8]), size=array([ 1.19375   ,  0.32777778]), texRes=128, units=u'norm', win=Window(...))
15.8198 	EXP 	Set  sound=lsl_instr12.wav
15.8198 	EXP 	Sound  set volume 1.000
15.8583 	EXP 	Created instr12_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='instr12_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
15.8601 	EXP 	Created test1_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test1_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
15.8640 	EXP 	Created test1_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test1_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
15.8655 	EXP 	Created test2_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test2_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
15.8692 	EXP 	Created test2_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test2_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
15.8707 	EXP 	Created test3_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test3_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
15.8745 	EXP 	Created test3_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test3_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
15.8795 	EXP 	Created triplet_pause_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=u'white.png', interpolate=True, mask=None, maskParams=None, name='triplet_pause_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
15.8811 	EXP 	Created test4_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test4_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
15.8848 	EXP 	Created test4_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test4_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
15.8865 	EXP 	Created test5_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test5_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
15.8903 	EXP 	Created test5_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test5_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
15.8917 	EXP 	Created test6_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test6_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
15.8954 	EXP 	Created test6_blank = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test6_blank', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
15.9048 	EXP 	Created question_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='question_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
15.9065 	EXP 	Created blank_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='blank_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
15.9070 	EXP 	window1: blendMode = 'avg'
15.9330 	EXP 	start_text: autoDraw = True
15.9333 	EXP 	window1: blendMode = 'avg'
15.9353 	EXP 	window1: blendMode = 'avg'
15.9412 	EXP 	window1: blendMode = 'avg'
15.9495 	EXP 	window1: blendMode = 'avg'
15.9579 	EXP 	window1: blendMode = 'avg'
15.9662 	EXP 	window1: blendMode = 'avg'
15.9745 	EXP 	window1: blendMode = 'avg'
15.9828 	EXP 	window1: blendMode = 'avg'
15.9912 	EXP 	window1: blendMode = 'avg'
15.9995 	EXP 	window1: blendMode = 'avg'
16.0078 	EXP 	window1: blendMode = 'avg'
16.0162 	EXP 	window1: blendMode = 'avg'
16.0245 	EXP 	window1: blendMode = 'avg'
16.0329 	EXP 	window1: blendMode = 'avg'
16.0412 	EXP 	window1: blendMode = 'avg'
16.0495 	EXP 	window1: blendMode = 'avg'
16.0579 	EXP 	window1: blendMode = 'avg'
16.0662 	EXP 	window1: blendMode = 'avg'
16.0745 	EXP 	window1: blendMode = 'avg'
16.0829 	EXP 	window1: blendMode = 'avg'
16.0927 	EXP 	window1: blendMode = 'avg'
16.0996 	EXP 	window1: blendMode = 'avg'
16.1078 	EXP 	window1: blendMode = 'avg'
16.1162 	EXP 	window1: blendMode = 'avg'
16.1245 	EXP 	window1: blendMode = 'avg'
16.1328 	EXP 	window1: blendMode = 'avg'
16.1442 	EXP 	window1: blendMode = 'avg'
16.1496 	EXP 	window1: blendMode = 'avg'
16.1579 	EXP 	window1: blendMode = 'avg'
16.1662 	EXP 	window1: blendMode = 'avg'
16.1745 	EXP 	window1: blendMode = 'avg'
16.1829 	EXP 	window1: blendMode = 'avg'
16.1912 	EXP 	window1: blendMode = 'avg'
16.1995 	EXP 	window1: blendMode = 'avg'
16.2079 	EXP 	window1: blendMode = 'avg'
16.2162 	EXP 	window1: blendMode = 'avg'
16.2246 	EXP 	window1: blendMode = 'avg'
16.2329 	EXP 	window1: blendMode = 'avg'
16.2412 	EXP 	window1: blendMode = 'avg'
16.2496 	EXP 	window1: blendMode = 'avg'
16.2579 	EXP 	window1: blendMode = 'avg'
16.2663 	EXP 	window1: blendMode = 'avg'
16.2746 	EXP 	window1: blendMode = 'avg'
16.2829 	EXP 	window1: blendMode = 'avg'
16.2912 	EXP 	window1: blendMode = 'avg'
16.2996 	EXP 	window1: blendMode = 'avg'
16.3079 	EXP 	window1: blendMode = 'avg'
16.3162 	EXP 	window1: blendMode = 'avg'
16.3246 	EXP 	window1: blendMode = 'avg'
16.3329 	EXP 	window1: blendMode = 'avg'
16.3412 	EXP 	window1: blendMode = 'avg'
16.3496 	EXP 	window1: blendMode = 'avg'
16.3579 	EXP 	window1: blendMode = 'avg'
16.3662 	EXP 	window1: blendMode = 'avg'
16.3745 	EXP 	window1: blendMode = 'avg'
16.3829 	EXP 	window1: blendMode = 'avg'
16.3912 	EXP 	window1: blendMode = 'avg'
16.3996 	EXP 	window1: blendMode = 'avg'
16.4079 	EXP 	window1: blendMode = 'avg'
16.4163 	EXP 	window1: blendMode = 'avg'
16.4246 	EXP 	window1: blendMode = 'avg'
16.4329 	EXP 	window1: blendMode = 'avg'
16.4413 	EXP 	window1: blendMode = 'avg'
16.4496 	EXP 	window1: blendMode = 'avg'
16.4579 	EXP 	window1: blendMode = 'avg'
16.4663 	EXP 	window1: blendMode = 'avg'
16.4747 	EXP 	window1: blendMode = 'avg'
16.4829 	EXP 	window1: blendMode = 'avg'
16.4912 	EXP 	window1: blendMode = 'avg'
16.4996 	EXP 	window1: blendMode = 'avg'
16.5079 	EXP 	window1: blendMode = 'avg'
16.5163 	EXP 	window1: blendMode = 'avg'
16.5247 	EXP 	window1: blendMode = 'avg'
16.5329 	EXP 	window1: blendMode = 'avg'
16.5412 	EXP 	window1: blendMode = 'avg'
16.5496 	EXP 	window1: blendMode = 'avg'
16.5579 	EXP 	window1: blendMode = 'avg'
16.5663 	EXP 	window1: blendMode = 'avg'
16.5746 	EXP 	window1: blendMode = 'avg'
16.5830 	EXP 	window1: blendMode = 'avg'
16.5913 	EXP 	window1: blendMode = 'avg'
16.6015 	EXP 	window1: blendMode = 'avg'
16.6080 	EXP 	window1: blendMode = 'avg'
16.6163 	EXP 	window1: blendMode = 'avg'
16.6246 	EXP 	window1: blendMode = 'avg'
16.6329 	EXP 	window1: blendMode = 'avg'
16.6413 	EXP 	window1: blendMode = 'avg'
16.6496 	EXP 	window1: blendMode = 'avg'
16.6579 	EXP 	window1: blendMode = 'avg'
16.6663 	EXP 	window1: blendMode = 'avg'
16.6746 	EXP 	window1: blendMode = 'avg'
16.6829 	EXP 	window1: blendMode = 'avg'
16.6913 	EXP 	window1: blendMode = 'avg'
16.6998 	EXP 	window1: blendMode = 'avg'
16.7080 	EXP 	window1: blendMode = 'avg'
16.7163 	EXP 	window1: blendMode = 'avg'
16.7247 	EXP 	window1: blendMode = 'avg'
16.7330 	EXP 	window1: blendMode = 'avg'
16.7413 	EXP 	window1: blendMode = 'avg'
16.7497 	EXP 	window1: blendMode = 'avg'
16.7580 	EXP 	window1: blendMode = 'avg'
16.7663 	EXP 	window1: blendMode = 'avg'
16.7747 	EXP 	window1: blendMode = 'avg'
16.7830 	EXP 	window1: blendMode = 'avg'
16.7914 	EXP 	window1: blendMode = 'avg'
16.7997 	EXP 	window1: blendMode = 'avg'
16.8080 	EXP 	window1: blendMode = 'avg'
16.8163 	EXP 	window1: blendMode = 'avg'
16.8247 	EXP 	window1: blendMode = 'avg'
16.8330 	EXP 	window1: blendMode = 'avg'
16.8413 	EXP 	window1: blendMode = 'avg'
16.8497 	EXP 	window1: blendMode = 'avg'
16.8580 	EXP 	window1: blendMode = 'avg'
16.8663 	EXP 	window1: blendMode = 'avg'
16.8747 	EXP 	window1: blendMode = 'avg'
16.8830 	EXP 	window1: blendMode = 'avg'
16.8914 	EXP 	window1: blendMode = 'avg'
16.8998 	EXP 	window1: blendMode = 'avg'
16.9081 	EXP 	window1: blendMode = 'avg'
16.9163 	EXP 	window1: blendMode = 'avg'
16.9247 	EXP 	window1: blendMode = 'avg'
16.9331 	EXP 	window1: blendMode = 'avg'
16.9414 	EXP 	window1: blendMode = 'avg'
16.9497 	EXP 	window1: blendMode = 'avg'
16.9581 	EXP 	window1: blendMode = 'avg'
16.9663 	EXP 	window1: blendMode = 'avg'
16.9747 	EXP 	window1: blendMode = 'avg'
16.9830 	EXP 	window1: blendMode = 'avg'
16.9914 	EXP 	window1: blendMode = 'avg'
16.9997 	EXP 	window1: blendMode = 'avg'
17.0081 	EXP 	window1: blendMode = 'avg'
17.0164 	EXP 	window1: blendMode = 'avg'
17.0247 	EXP 	window1: blendMode = 'avg'
17.0330 	EXP 	window1: blendMode = 'avg'
17.0414 	EXP 	window1: blendMode = 'avg'
17.0498 	EXP 	window1: blendMode = 'avg'
17.0581 	EXP 	window1: blendMode = 'avg'
17.0664 	EXP 	window1: blendMode = 'avg'
17.0748 	EXP 	window1: blendMode = 'avg'
17.0831 	EXP 	window1: blendMode = 'avg'
17.0914 	EXP 	window1: blendMode = 'avg'
17.0997 	EXP 	window1: blendMode = 'avg'
17.1099 	EXP 	window1: blendMode = 'avg'
17.1164 	EXP 	window1: blendMode = 'avg'
17.1247 	EXP 	window1: blendMode = 'avg'
17.1331 	EXP 	window1: blendMode = 'avg'
17.1414 	EXP 	window1: blendMode = 'avg'
17.1497 	EXP 	window1: blendMode = 'avg'
17.1581 	EXP 	window1: blendMode = 'avg'
17.1664 	EXP 	window1: blendMode = 'avg'
17.1748 	EXP 	window1: blendMode = 'avg'
17.1831 	EXP 	window1: blendMode = 'avg'
17.1914 	EXP 	window1: blendMode = 'avg'
17.1997 	EXP 	window1: blendMode = 'avg'
17.2081 	EXP 	window1: blendMode = 'avg'
17.2165 	EXP 	window1: blendMode = 'avg'
17.2247 	EXP 	window1: blendMode = 'avg'
17.2331 	EXP 	window1: blendMode = 'avg'
17.2414 	EXP 	window1: blendMode = 'avg'
17.2497 	EXP 	window1: blendMode = 'avg'
17.2581 	EXP 	window1: blendMode = 'avg'
17.2664 	EXP 	window1: blendMode = 'avg'
17.2797 	EXP 	window1: blendMode = 'avg'
17.2831 	EXP 	window1: blendMode = 'avg'
17.2914 	EXP 	window1: blendMode = 'avg'
17.2998 	EXP 	window1: blendMode = 'avg'
17.3081 	EXP 	window1: blendMode = 'avg'
17.3164 	EXP 	window1: blendMode = 'avg'
17.3248 	EXP 	window1: blendMode = 'avg'
17.3331 	EXP 	window1: blendMode = 'avg'
17.3414 	EXP 	window1: blendMode = 'avg'
17.3498 	EXP 	window1: blendMode = 'avg'
17.3581 	EXP 	window1: blendMode = 'avg'
17.3665 	EXP 	window1: blendMode = 'avg'
17.3748 	EXP 	window1: blendMode = 'avg'
17.3831 	EXP 	window1: blendMode = 'avg'
17.3915 	EXP 	window1: blendMode = 'avg'
17.3998 	EXP 	window1: blendMode = 'avg'
17.4081 	EXP 	window1: blendMode = 'avg'
17.4164 	EXP 	window1: blendMode = 'avg'
17.4248 	EXP 	window1: blendMode = 'avg'
17.4331 	EXP 	window1: blendMode = 'avg'
17.4415 	EXP 	window1: blendMode = 'avg'
17.4498 	EXP 	window1: blendMode = 'avg'
17.4581 	EXP 	window1: blendMode = 'avg'
17.4664 	EXP 	window1: blendMode = 'avg'
17.4748 	EXP 	window1: blendMode = 'avg'
17.4831 	EXP 	window1: blendMode = 'avg'
17.4915 	EXP 	window1: blendMode = 'avg'
17.4998 	EXP 	window1: blendMode = 'avg'
17.5081 	EXP 	window1: blendMode = 'avg'
17.5165 	EXP 	window1: blendMode = 'avg'
17.5249 	EXP 	window1: blendMode = 'avg'
