soundFile,word,location,repetition,trialnum,condition,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,random_block_key_resp.keys,random_block_key_resp.rt,structured_block_key_resp.keys,structured_block_key_resp.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
4C.wav,0,2,1,212,R,0,19,19,19,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2A.wav,0,3,1,213,R,0,20,20,20,,,,,3,0.291857990786,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1A.wav,0,1,1,214,R,0,21,21,21,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4B.wav,0,2,1,215,R,0,22,22,22,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3C.wav,0,3,1,216,R,0,23,23,23,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pi.wav,1,1,17,193,S,,,,,0,0,0,0,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
tu.wav,1,2,17,194,S,,,,,0,1,1,1,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bi.wav,1,3,17,195,S,,,,,0,2,2,2,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bu.wav,4,1,17,196,S,,,,,0,3,3,3,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pa.wav,4,2,17,197,S,,,,,0,4,4,4,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
da.wav,4,3,17,198,S,,,,,0,5,5,5,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
di.wav,2,1,17,199,S,,,,,0,6,6,6,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ba.wav,2,2,17,200,S,,,,,0,7,7,7,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pu.wav,2,3,17,201,S,,,,,0,8,8,8,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ta.wav,3,1,17,202,S,,,,,0,9,9,9,,,3,0.142022868706,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ti.wav,3,2,17,203,S,,,,,0,10,10,10,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
du.wav,3,3,17,204,S,,,,,0,11,11,11,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bu.wav,4,1,18,205,S,,,,,0,12,12,12,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pa.wav,4,2,18,206,S,,,,,0,13,13,13,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
da.wav,4,3,18,207,S,,,,,0,14,14,14,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pi.wav,1,1,18,208,S,,,,,0,15,15,15,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
tu.wav,1,2,18,209,S,,,,,0,16,16,16,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bi.wav,1,3,18,210,S,,,,,0,17,17,17,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
di.wav,2,1,18,211,S,,,,,0,18,18,18,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ba.wav,2,2,18,212,S,,,,,0,19,19,19,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pu.wav,2,3,18,213,S,,,,,0,20,20,20,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ta.wav,3,1,18,214,S,,,,,0,21,21,21,,,3,0.358604756853,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ti.wav,3,2,18,215,S,,,,,0,22,22,22,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
du.wav,3,3,18,216,S,,,,,0,23,23,23,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2C.wav,0,1,1,217,R,0,0,0,0,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1C.wav,0,2,1,218,R,0,1,1,1,,,,,3,0.216915540892,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3A.wav,0,3,1,219,R,0,2,2,2,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3B.wav,0,1,1,220,R,0,3,3,3,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3C.wav,0,2,1,221,R,0,4,4,4,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1A.wav,0,3,1,222,R,0,5,5,5,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3B.wav,0,1,1,223,R,0,6,6,6,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4A.wav,0,2,1,224,R,0,7,7,7,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4C.wav,0,3,1,225,R,0,8,8,8,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1B.wav,0,1,1,226,R,0,9,9,9,,,,,3,0.175236252049,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3A.wav,0,2,1,227,R,0,10,10,10,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4C.wav,0,3,1,228,R,0,11,11,11,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2C.wav,0,1,1,229,R,0,12,12,12,,,,,3,0.250241564034,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4B.wav,0,2,1,230,R,0,13,13,13,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3C.wav,0,3,1,231,R,0,14,14,14,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1A.wav,0,1,1,232,R,0,15,15,15,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2A.wav,0,2,1,233,R,0,16,16,16,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2A.wav,0,3,1,234,R,0,17,17,17,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4B.wav,0,1,1,235,R,0,18,18,18,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4A.wav,0,2,1,236,R,0,19,19,19,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1B.wav,0,3,1,237,R,0,20,20,20,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1C.wav,0,1,1,238,R,0,21,21,21,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2B.wav,0,2,1,239,R,0,22,22,22,,,,,3,0.225234673388,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2B.wav,0,3,1,240,R,0,23,23,23,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pi.wav,1,1,19,217,S,,,,,0,0,0,0,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
tu.wav,1,2,19,218,S,,,,,0,1,1,1,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bi.wav,1,3,19,219,S,,,,,0,2,2,2,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ta.wav,3,1,19,220,S,,,,,0,3,3,3,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ti.wav,3,2,19,221,S,,,,,0,4,4,4,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
du.wav,3,3,19,222,S,,,,,0,5,5,5,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bu.wav,4,1,19,223,S,,,,,0,6,6,6,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pa.wav,4,2,19,224,S,,,,,0,7,7,7,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
da.wav,4,3,19,225,S,,,,,0,8,8,8,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
di.wav,2,1,19,226,S,,,,,0,9,9,9,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ba.wav,2,2,19,227,S,,,,,0,10,10,10,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pu.wav,2,3,19,228,S,,,,,0,11,11,11,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bu.wav,4,1,20,229,S,,,,,0,12,12,12,,,3,0.208573084034,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pa.wav,4,2,20,230,S,,,,,0,13,13,13,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
da.wav,4,3,20,231,S,,,,,0,14,14,14,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ta.wav,3,1,20,232,S,,,,,0,15,15,15,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ti.wav,3,2,20,233,S,,,,,0,16,16,16,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
du.wav,3,3,20,234,S,,,,,0,17,17,17,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pi.wav,1,1,20,235,S,,,,,0,18,18,18,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
tu.wav,1,2,20,236,S,,,,,0,19,19,19,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bi.wav,1,3,20,237,S,,,,,0,20,20,20,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
di.wav,2,1,20,238,S,,,,,0,21,21,21,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ba.wav,2,2,20,239,S,,,,,0,22,22,22,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pu.wav,2,3,20,240,S,,,,,0,23,23,23,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,24,24,24,,,3,0.308590691129,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,25,25,25,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,26,26,26,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,27,27,27,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,28,28,28,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,29,29,29,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,30,30,30,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,31,31,31,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,32,32,32,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,33,33,33,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,34,34,34,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,35,35,35,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4C.wav,0,1,1,241,R,0,0,0,0,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3C.wav,0,2,1,242,R,0,1,1,1,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3B.wav,0,3,1,243,R,0,2,2,2,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4B.wav,0,1,1,244,R,0,3,3,3,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2C.wav,0,2,1,245,R,0,4,4,4,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2B.wav,0,3,1,246,R,0,5,5,5,,,,,3,0.258565247612,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1C.wav,0,1,1,247,R,0,6,6,6,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1A.wav,0,2,1,248,R,0,7,7,7,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4C.wav,0,3,1,249,R,0,8,8,8,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3C.wav,0,1,1,250,R,0,9,9,9,,,,,3,0.225222157838,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4B.wav,0,2,1,251,R,0,10,10,10,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3A.wav,0,3,1,252,R,0,11,11,11,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2C.wav,0,1,1,253,R,0,12,12,12,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2C.wav,0,2,1,254,R,0,13,13,13,,,,,3,0.0585442556476,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3B.wav,0,3,1,255,R,0,14,14,14,,,,,3,0.366979924816,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2A.wav,0,1,1,256,R,0,15,15,15,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
1B.wav,0,2,1,257,R,0,16,16,16,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
3A.wav,0,3,1,258,R,0,17,17,17,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2A.wav,0,1,1,259,R,0,18,18,18,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4A.wav,0,2,1,260,R,0,19,19,19,,,,,3,0.361200307991,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2A.wav,0,3,1,261,R,0,20,20,20,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2B.wav,0,1,1,262,R,0,21,21,21,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
4A.wav,0,2,1,263,R,0,22,22,22,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
2B.wav,0,3,1,264,R,0,23,23,23,,,,,None,,,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bu.wav,4,1,21,241,S,,,,,0,0,0,0,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pa.wav,4,2,21,242,S,,,,,0,1,1,1,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
da.wav,4,3,21,243,S,,,,,0,2,2,2,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pi.wav,1,1,21,244,S,,,,,0,3,3,3,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
tu.wav,1,2,21,245,S,,,,,0,4,4,4,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bi.wav,1,3,21,246,S,,,,,0,5,5,5,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ta.wav,3,1,21,247,S,,,,,0,6,6,6,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ti.wav,3,2,21,248,S,,,,,0,7,7,7,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
du.wav,3,3,21,249,S,,,,,0,8,8,8,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bu.wav,4,1,22,250,S,,,,,0,9,9,9,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pa.wav,4,2,22,251,S,,,,,0,10,10,10,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
da.wav,4,3,22,252,S,,,,,0,11,11,11,,,3,0.125185493001,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pi.wav,1,1,22,253,S,,,,,0,12,12,12,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
tu.wav,1,2,22,254,S,,,,,0,13,13,13,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bi.wav,1,3,22,255,S,,,,,0,14,14,14,,,3,0.166886968509,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ta.wav,3,1,22,256,S,,,,,0,15,15,15,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ti.wav,3,2,22,257,S,,,,,0,16,16,16,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
du.wav,3,3,22,258,S,,,,,0,17,17,17,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
di.wav,2,1,21,259,S,,,,,0,18,18,18,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ba.wav,2,2,21,260,S,,,,,0,19,19,19,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pu.wav,2,3,21,261,S,,,,,0,20,20,20,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bu.wav,4,1,23,262,S,,,,,0,21,21,21,,,3,0.225236095604,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pa.wav,4,2,23,263,S,,,,,0,22,22,22,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
da.wav,4,3,23,264,S,,,,,0,23,23,23,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,24,24,24,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,25,25,25,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,26,26,26,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,27,27,27,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,28,28,28,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,29,29,29,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,30,30,30,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,31,31,31,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,32,32,32,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,33,33,33,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,34,34,34,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,35,35,35,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
di.wav,2,1,22,265,S,,,,,0,36,36,36,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ba.wav,2,2,22,266,S,,,,,0,37,37,37,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pu.wav,2,3,22,267,S,,,,,0,38,38,38,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ta.wav,3,1,23,268,S,,,,,0,39,39,39,,,3,0.341923540895,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ti.wav,3,2,23,269,S,,,,,0,40,40,40,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
du.wav,3,3,23,270,S,,,,,0,41,41,41,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pi.wav,1,1,23,271,S,,,,,0,42,42,42,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
tu.wav,1,2,23,272,S,,,,,0,43,43,43,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bi.wav,1,3,23,273,S,,,,,0,44,44,44,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
di.wav,2,1,23,274,S,,,,,0,45,45,45,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ba.wav,2,2,23,275,S,,,,,0,46,46,46,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pu.wav,2,3,23,276,S,,,,,0,47,47,47,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ta.wav,3,1,24,277,S,,,,,0,48,48,48,,,3,0.300247096457,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ti.wav,3,2,24,278,S,,,,,0,49,49,49,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
du.wav,3,3,24,279,S,,,,,0,50,50,50,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bu.wav,4,1,24,280,S,,,,,0,51,51,51,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pa.wav,4,2,24,281,S,,,,,0,52,52,52,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
da.wav,4,3,24,282,S,,,,,0,53,53,53,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pi.wav,1,1,24,283,S,,,,,0,54,54,54,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
tu.wav,1,2,24,284,S,,,,,0,55,55,55,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
bi.wav,1,3,24,285,S,,,,,0,56,56,56,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
di.wav,2,1,24,286,S,,,,,0,57,57,57,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
ba.wav,2,2,24,287,S,,,,,0,58,58,58,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
pu.wav,2,3,24,288,S,,,,,0,59,59,59,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,60,60,60,,,3,0.216899327614,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,61,61,61,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,62,62,62,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,63,63,63,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,64,64,64,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,65,65,65,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,66,66,66,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,67,67,67,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,68,68,68,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,69,69,69,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,70,70,70,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
silence.wav,0,0,0,0,B,,,,,0,71,71,71,,,None,,pu,3,010,119.982082698,2C,auditory,2017_Nov_02_0959,
