"rt","responses","trial_type","trial_index","time_elapsed","internal_node_id","cond","targ","value","key_press","stimulus"
"-1000","","audio-keyboard-response","475","352322","0.0-11.0-464.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","476","352804","0.0-11.0-465.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","477","353286","0.0-11.0-466.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","478","353770","0.0-11.0-467.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","479","354256","0.0-11.0-468.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","480","354737","0.0-11.0-469.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","481","355218","0.0-11.0-470.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","482","355701","0.0-11.0-471.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","483","356184","0.0-11.0-472.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","484","356669","0.0-11.0-473.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","485","357151","0.0-11.0-474.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","486","357633","0.0-11.0-475.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","487","358115","0.0-11.0-476.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","488","358600","0.0-11.0-477.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","489","359085","0.0-11.0-478.0","lang2","do","","-1","sound/bi.wav"
"-12.925170068001535","","audio-keyboard-response","490","359566","0.0-11.0-479.0","lang2","do","","32","sound/ku.wav"
"-1000","","audio-keyboard-response","491","360048","0.0-11.0-480.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","492","360529","0.0-11.0-481.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","493","361015","0.0-11.0-482.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","494","361499","0.0-11.0-483.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","495","361980","0.0-11.0-484.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","496","362462","0.0-11.0-485.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","497","362943","0.0-11.0-486.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","498","363425","0.0-11.0-487.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","499","363908","0.0-11.0-488.0","lang2","do","","-1","sound/do.wav"
"312.1541950113169","","audio-keyboard-response","500","364391","0.0-11.0-489.0","lang2","do","","32","sound/pa.wav"
"-1000","","audio-keyboard-response","501","364873","0.0-11.0-490.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","502","365358","0.0-11.0-491.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","503","365841","0.0-11.0-492.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","504","366322","0.0-11.0-493.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","505","366804","0.0-11.0-494.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","506","367286","0.0-11.0-495.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","507","367768","0.0-11.0-496.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","508","368250","0.0-11.0-497.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","509","368734","0.0-11.0-498.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","510","369219","0.0-11.0-499.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","511","369703","0.0-11.0-500.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","512","370188","0.0-11.0-501.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","513","370675","0.0-11.0-502.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","514","371158","0.0-11.0-503.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","515","371643","0.0-11.0-504.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","516","372127","0.0-11.0-505.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","517","372612","0.0-11.0-506.0","lang2","do","","-1","sound/do.wav"
"196.05442176867882","","audio-keyboard-response","518","373097","0.0-11.0-507.0","lang2","do","","32","sound/go.wav"
"-1000","","audio-keyboard-response","519","373581","0.0-11.0-508.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","520","374066","0.0-11.0-509.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","521","374551","0.0-11.0-510.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","522","375035","0.0-11.0-511.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","523","375522","0.0-11.0-512.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","524","376004","0.0-11.0-513.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","525","376489","0.0-11.0-514.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","526","376973","0.0-11.0-515.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","527","377457","0.0-11.0-516.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","528","377941","0.0-11.0-517.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","529","378425","0.0-11.0-518.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","530","378907","0.0-11.0-519.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","531","379392","0.0-11.0-520.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","532","379875","0.0-11.0-521.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","533","380361","0.0-11.0-522.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","534","380845","0.0-11.0-523.0","lang2","do","","-1","sound/ro.wav"
"-36.145124716597365","","audio-keyboard-response","535","381326","0.0-11.0-524.0","lang2","do","","32","sound/pi.wav"
"-1000","","audio-keyboard-response","536","381808","0.0-11.0-525.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","537","382293","0.0-11.0-526.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","538","382777","0.0-11.0-527.0","lang2","do","","-1","sound/do.wav"
"254.10430838996945","","audio-keyboard-response","539","383261","0.0-11.0-528.0","lang2","do","","32","sound/go.wav"
"-1000","","audio-keyboard-response","540","383746","0.0-11.0-529.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","541","384228","0.0-11.0-530.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","542","384709","0.0-11.0-531.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","543","385195","0.0-11.0-532.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","544","385679","0.0-11.0-533.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","545","386162","0.0-11.0-534.0","lang2","do","","-1","sound/da.wav"
"172.83446712019668","","audio-keyboard-response","546","386649","0.0-11.0-535.0","lang2","do","","32","sound/ro.wav"
"-1000","","audio-keyboard-response","547","387131","0.0-11.0-536.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","548","387612","0.0-11.0-537.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","549","388094","0.0-11.0-538.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","550","388579","0.0-11.0-539.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","551","389066","0.0-11.0-540.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","552","389551","0.0-11.0-541.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","553","390033","0.0-11.0-542.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","554","390515","0.0-11.0-543.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","555","390997","0.0-11.0-544.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","556","391481","0.0-11.0-545.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","557","391965","0.0-11.0-546.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","558","392448","0.0-11.0-547.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","559","392929","0.0-11.0-548.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","560","393411","0.0-11.0-549.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","561","393896","0.0-11.0-550.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","562","394380","0.0-11.0-551.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","563","394862","0.0-11.0-552.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","564","395344","0.0-11.0-553.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","565","395825","0.0-11.0-554.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","566","396307","0.0-11.0-555.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","567","396789","0.0-11.0-556.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","568","397271","0.0-11.0-557.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","569","397752","0.0-11.0-558.0","lang2","do","","-1","sound/da.wav"
"97.36961451244497","","audio-keyboard-response","570","398234","0.0-11.0-559.0","lang2","do","","32","sound/ro.wav"
"-1000","","audio-keyboard-response","571","398716","0.0-11.0-560.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","572","399198","0.0-11.0-561.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","573","399679","0.0-11.0-562.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","574","400162","0.0-11.0-563.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","575","400643","0.0-11.0-564.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","576","401125","0.0-11.0-565.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","577","401607","0.0-11.0-566.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","578","402089","0.0-11.0-567.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","579","402571","0.0-11.0-568.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","580","403055","0.0-11.0-569.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","581","403541","0.0-11.0-570.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","582","404024","0.0-11.0-571.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","583","404509","0.0-11.0-572.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","584","404993","0.0-11.0-573.0","lang2","do","","-1","sound/pa.wav"
"-100.00000000002274","","audio-keyboard-response","585","405478","0.0-11.0-574.0","lang2","do","","32","sound/bi.wav"
"58507.16553287975","","audio-keyboard-response","586","464099","0.0-12.0","lang2","do","","32","sound/ssl_instr8.wav"
"27578.185941043044","","audio-keyboard-response","587","492796","0.0-13.0","lang2","do","","32","sound/ssl_instr9.wav"
"24373.83219954643","","audio-keyboard-response","588","518274","0.0-14.0","lang2","do","","32","sound/ssl_instr10.wav"
"-1000","","audio-keyboard-response","589","519477","0.0-15.0-0.0","lang2","do","","-1","sound/silence.wav"
"-1000","","audio-keyboard-response","590","520142","0.0-15.0-1.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","591","520624","0.0-15.0-2.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","592","521106","0.0-15.0-3.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","593","522569","0.0-15.0-4.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","594","523051","0.0-15.0-5.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","595","523533","0.0-15.0-6.0","lang2","do","","-1","sound/tu.wav"
"8415.918367346989","","audio-keyboard-response","596","532074","0.0-15.0-7.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","597","532738","0.0-15.0-8.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","598","533222","0.0-15.0-9.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","599","533705","0.0-15.0-10.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","600","535171","0.0-15.0-11.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","601","535656","0.0-15.0-12.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","602","536139","0.0-15.0-13.0","lang2","do","","-1","sound/ku.wav"
"341.17913832199065","","audio-keyboard-response","603","536602","0.0-15.0-14.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","604","537265","0.0-15.0-15.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","605","537752","0.0-15.0-16.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","606","538235","0.0-15.0-17.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","607","539701","0.0-15.0-18.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","608","540185","0.0-15.0-19.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","609","540667","0.0-15.0-20.0","lang2","do","","-1","sound/do.wav"
"1200.3174603173647","","audio-keyboard-response","610","541989","0.0-15.0-21.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","611","542652","0.0-15.0-22.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","612","543134","0.0-15.0-23.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","613","543615","0.0-15.0-24.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","614","545078","0.0-15.0-25.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","615","545560","0.0-15.0-26.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","616","546041","0.0-15.0-27.0","lang2","do","","-1","sound/do.wav"
"56.73469387761543","","audio-keyboard-response","617","546225","0.0-15.0-28.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","618","546888","0.0-15.0-29.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","619","547370","0.0-15.0-30.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","620","547853","0.0-15.0-31.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","621","549315","0.0-15.0-32.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","622","549797","0.0-15.0-33.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","623","550278","0.0-15.0-34.0","lang2","do","","-1","sound/tu.wav"
"242.49433106569995","","audio-keyboard-response","624","550639","0.0-15.0-35.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","625","551302","0.0-15.0-36.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","626","551784","0.0-15.0-37.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","627","552269","0.0-15.0-38.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","628","553732","0.0-15.0-39.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","629","554214","0.0-15.0-40.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","630","554696","0.0-15.0-41.0","lang2","do","","-1","sound/do.wav"
"451.47392290243715","","audio-keyboard-response","631","555265","0.0-15.0-42.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","632","555928","0.0-15.0-43.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","633","556411","0.0-15.0-44.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","634","556896","0.0-15.0-45.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","635","558359","0.0-15.0-46.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","636","558843","0.0-15.0-47.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","637","559328","0.0-15.0-48.0","lang2","do","","-1","sound/do.wav"
"677.8684807256923","","audio-keyboard-response","638","560135","0.0-15.0-49.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","639","560802","0.0-15.0-50.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","640","561287","0.0-15.0-51.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","641","561772","0.0-15.0-52.0","lang2","do","","-1","sound/pi.wav"
"-1000","","audio-keyboard-response","642","563234","0.0-15.0-53.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","643","563719","0.0-15.0-54.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","644","564203","0.0-15.0-55.0","lang2","do","","-1","sound/ku.wav"
"120.58956916087027","","audio-keyboard-response","645","564449","0.0-15.0-56.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","646","565115","0.0-15.0-57.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","647","565600","0.0-15.0-58.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","648","566084","0.0-15.0-59.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","649","567549","0.0-15.0-60.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","650","568034","0.0-15.0-61.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","651","568521","0.0-15.0-62.0","lang2","do","","-1","sound/tu.wav"
"27.709750566941693","","audio-keyboard-response","652","568669","0.0-15.0-63.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","653","569334","0.0-15.0-64.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","654","569815","0.0-15.0-65.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","655","570297","0.0-15.0-66.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","656","571760","0.0-15.0-67.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","657","572242","0.0-15.0-68.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","658","572724","0.0-15.0-69.0","lang2","do","","-1","sound/pi.wav"
"143.80952380952294","","audio-keyboard-response","659","572992","0.0-15.0-70.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","660","573659","0.0-15.0-71.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","661","574140","0.0-15.0-72.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","662","574622","0.0-15.0-73.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","663","576085","0.0-15.0-74.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","664","576567","0.0-15.0-75.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","665","577048","0.0-15.0-76.0","lang2","do","","-1","sound/ku.wav"
"155.41950113379244","","audio-keyboard-response","666","577330","0.0-15.0-77.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","667","577997","0.0-15.0-78.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","668","578482","0.0-15.0-79.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","669","578964","0.0-15.0-80.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","670","580426","0.0-15.0-81.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","671","580908","0.0-15.0-82.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","672","581391","0.0-15.0-83.0","lang2","do","","-1","sound/pi.wav"
"277.32426303850843","","audio-keyboard-response","673","581790","0.0-15.0-84.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","674","582452","0.0-15.0-85.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","675","582933","0.0-15.0-86.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","676","583416","0.0-15.0-87.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","677","584878","0.0-15.0-88.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","678","585359","0.0-15.0-89.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","679","585842","0.0-15.0-90.0","lang2","do","","-1","sound/ku.wav"
"323.7641723355864","","audio-keyboard-response","680","586283","0.0-15.0-91.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","681","586946","0.0-15.0-92.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","682","587432","0.0-15.0-93.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","683","587914","0.0-15.0-94.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","684","589377","0.0-15.0-95.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","685","589861","0.0-15.0-96.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","686","590347","0.0-15.0-97.0","lang2","do","","-1","sound/pi.wav"
"567.5736961450184","","audio-keyboard-response","687","591039","0.0-15.0-98.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","688","591704","0.0-15.0-99.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","689","592186","0.0-15.0-100.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","690","592670","0.0-15.0-101.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","691","594137","0.0-15.0-102.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","692","594621","0.0-15.0-103.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","693","595106","0.0-15.0-104.0","lang2","do","","-1","sound/do.wav"
"2175.5555555555475","","audio-keyboard-response","694","597403","0.0-15.0-105.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","695","598067","0.0-15.0-106.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","696","598549","0.0-15.0-107.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","697","599033","0.0-15.0-108.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","698","600498","0.0-15.0-109.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","699","600984","0.0-15.0-110.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","700","601467","0.0-15.0-111.0","lang2","do","","-1","sound/pi.wav"
"161.22448979592718","","audio-keyboard-response","701","601752","0.0-15.0-112.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","702","602418","0.0-15.0-113.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","703","602901","0.0-15.0-114.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","704","603385","0.0-15.0-115.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","705","604850","0.0-15.0-116.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","706","605332","0.0-15.0-117.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","707","605814","0.0-15.0-118.0","lang2","do","","-1","sound/ku.wav"
"50.929705215366994","","audio-keyboard-response","708","605991","0.0-15.0-119.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","709","606656","0.0-15.0-120.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","710","607138","0.0-15.0-121.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","711","607619","0.0-15.0-122.0","lang2","do","","-1","sound/ku.wav"
"-1000","","audio-keyboard-response","712","609083","0.0-15.0-123.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","713","609564","0.0-15.0-124.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","714","610046","0.0-15.0-125.0","lang2","do","","-1","sound/pi.wav"
"97.36961451244497","","audio-keyboard-response","715","610269","0.0-15.0-126.0","lang2","do","","39","sound/silence.wav"
"-1000","","audio-keyboard-response","716","610934","0.0-15.0-127.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","717","611415","0.0-15.0-128.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","718","611897","0.0-15.0-129.0","lang2","do","","-1","sound/tu.wav"
"-1000","","audio-keyboard-response","719","613360","0.0-15.0-130.0","lang2","do","","-1","sound/da.wav"
"-1000","","audio-keyboard-response","720","613842","0.0-15.0-131.0","lang2","do","","-1","sound/bi.wav"
"-1000","","audio-keyboard-response","721","614327","0.0-15.0-132.0","lang2","do","","-1","sound/tu.wav"
"335.3741496598559","","audio-keyboard-response","722","614782","0.0-15.0-133.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","723","615443","0.0-15.0-134.0","lang2","do","","-1","sound/ti.wav"
"-1000","","audio-keyboard-response","724","615926","0.0-15.0-135.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","725","616407","0.0-15.0-136.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","726","617870","0.0-15.0-137.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","727","618352","0.0-15.0-138.0","lang2","do","","-1","sound/bu.wav"
"-1000","","audio-keyboard-response","728","618833","0.0-15.0-139.0","lang2","do","","-1","sound/ku.wav"
"480.4988662132246","","audio-keyboard-response","729","619437","0.0-15.0-140.0","lang2","do","","37","sound/silence.wav"
"-1000","","audio-keyboard-response","730","620099","0.0-15.0-141.0","lang2","do","","-1","sound/pa.wav"
"-1000","","audio-keyboard-response","731","620581","0.0-15.0-142.0","lang2","do","","-1","sound/ro.wav"
"-1000","","audio-keyboard-response","732","621062","0.0-15.0-143.0","lang2","do","","-1","sound/do.wav"
"-1000","","audio-keyboard-response","733","622525","0.0-15.0-144.0","lang2","do","","-1","sound/go.wav"
"-1000","","audio-keyboard-response","734","623006","0.0-15.0-145.0","lang2","do","","-1","sound/la.wav"
"-1000","","audio-keyboard-response","735","623489","0.0-15.0-146.0","lang2","do","","-1","sound/tu.wav"
"68.34467120177123","","audio-keyboard-response","736","623678","0.0-15.0-147.0","lang2","do","","37","sound/silence.wav"
