soundFile,word,location,repetition,trialnum,condition,corrAns,soundFile3,soundFile2,soundFile1,soundFile6,soundFile5,soundFile4,trials_1.thisRepN,trials_1.thisTrialN,trials_1.thisN,trials_1.thisIndex,fam_trials_loop.thisRepN,fam_trials_loop.thisTrialN,fam_trials_loop.thisN,fam_trials_loop.thisIndex,twoAFC_1.thisRepN,twoAFC_1.thisTrialN,twoAFC_1.thisN,twoAFC_1.thisIndex,structured_block_key_resp.keys,structured_block_key_resp.rt,random_block_key_resp.keys,random_block_key_resp.rt,key_resp_6.keys,key_resp_6.corr,key_resp_6.rt,starget,Run,PartID,frameRate,ttarget,expName,date,
2B.wav,4,2,35,419,S,,,,,,,,0,34,34,34,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2C.wav,4,3,35,420,S,,,,,,,,0,35,35,35,,,,,,,,,3,0.417014091741,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4A.wav,3,1,35,421,S,,,,,,,,0,36,36,36,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4B.wav,3,2,35,422,S,,,,,,,,0,37,37,37,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4C.wav,3,3,35,423,S,,,,,,,,0,38,38,38,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2A.wav,4,1,36,424,S,,,,,,,,0,39,39,39,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2B.wav,4,2,36,425,S,,,,,,,,0,40,40,40,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
2C.wav,4,3,36,426,S,,,,,,,,0,41,41,41,,,,,,,,,3,0.317087108735,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4A.wav,3,1,36,427,S,,,,,,,,0,42,42,42,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4B.wav,3,2,36,428,S,,,,,,,,0,43,43,43,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
4C.wav,3,3,36,429,S,,,,,,,,0,44,44,44,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1A.wav,2,1,36,430,S,,,,,,,,0,45,45,45,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1B.wav,2,2,36,431,S,,,,,,,,0,46,46,46,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
1C.wav,2,3,36,432,S,,,,,,,,0,47,47,47,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,48,48,48,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,49,49,49,,,,,,,,,3,0.158682078589,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,50,50,50,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,51,51,51,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,52,52,52,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,53,53,53,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,54,54,54,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,55,55,55,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,56,56,56,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,57,57,57,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,58,58,58,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,0,59,59,59,,,,,,,,,None,,,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,1,1,385,R,,,,,,,,,,,,0,0,0,0,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,2,1,386,R,,,,,,,,,,,,0,1,1,1,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,3,1,387,R,,,,,,,,,,,,0,2,2,2,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,1,1,388,R,,,,,,,,,,,,0,3,3,3,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,2,1,389,R,,,,,,,,,,,,0,4,4,4,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,3,1,390,R,,,,,,,,,,,,0,5,5,5,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,1,1,391,R,,,,,,,,,,,,0,6,6,6,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,2,1,392,R,,,,,,,,,,,,0,7,7,7,,,,,,,3,0.283687660936,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,3,1,393,R,,,,,,,,,,,,0,8,8,8,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,1,1,394,R,,,,,,,,,,,,0,9,9,9,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,2,1,395,R,,,,,,,,,,,,0,10,10,10,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,3,1,396,R,,,,,,,,,,,,0,11,11,11,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,1,1,397,R,,,,,,,,,,,,0,12,12,12,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,2,1,398,R,,,,,,,,,,,,0,13,13,13,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,3,1,399,R,,,,,,,,,,,,0,14,14,14,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,1,1,400,R,,,,,,,,,,,,0,15,15,15,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,2,1,401,R,,,,,,,,,,,,0,16,16,16,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,3,1,402,R,,,,,,,,,,,,0,17,17,17,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,1,1,403,R,,,,,,,,,,,,0,18,18,18,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,2,1,404,R,,,,,,,,,,,,0,19,19,19,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,3,1,405,R,,,,,,,,,,,,0,20,20,20,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,406,R,,,,,,,,,,,,0,21,21,21,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,2,1,407,R,,,,,,,,,,,,0,22,22,22,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,3,1,408,R,,,,,,,,,,,,0,23,23,23,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,24,24,24,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,25,25,25,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,26,26,26,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,27,27,27,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,28,28,28,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,29,29,29,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,30,30,30,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,31,31,31,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,32,32,32,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,33,33,33,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,34,34,34,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,35,35,35,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,1,1,409,R,,,,,,,,,,,,0,36,36,36,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,2,1,410,R,,,,,,,,,,,,0,37,37,37,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,3,1,411,R,,,,,,,,,,,,0,38,38,38,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,1,1,412,R,,,,,,,,,,,,0,39,39,39,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,2,1,413,R,,,,,,,,,,,,0,40,40,40,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,3,1,414,R,,,,,,,,,,,,0,41,41,41,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,1,1,415,R,,,,,,,,,,,,0,42,42,42,,,,,,,3,0.433724055532,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,2,1,416,R,,,,,,,,,,,,0,43,43,43,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,3,1,417,R,,,,,,,,,,,,0,44,44,44,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,1,1,418,R,,,,,,,,,,,,0,45,45,45,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,2,1,419,R,,,,,,,,,,,,0,46,46,46,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,3,1,420,R,,,,,,,,,,,,0,47,47,47,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,1,1,421,R,,,,,,,,,,,,0,48,48,48,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,2,1,422,R,,,,,,,,,,,,0,49,49,49,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,3,1,423,R,,,,,,,,,,,,0,50,50,50,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,1,1,424,R,,,,,,,,,,,,0,51,51,51,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,2,1,425,R,,,,,,,,,,,,0,52,52,52,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,3,1,426,R,,,,,,,,,,,,0,53,53,53,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,1,1,427,R,,,,,,,,,,,,0,54,54,54,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,2,1,428,R,,,,,,,,,,,,0,55,55,55,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,3,1,429,R,,,,,,,,,,,,0,56,56,56,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,1,1,430,R,,,,,,,,,,,,0,57,57,57,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,2,1,431,R,,,,,,,,,,,,0,58,58,58,,,,,,,3,0.254998325836,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,3,1,432,R,,,,,,,,,,,,0,59,59,59,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,60,60,60,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,61,61,61,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,62,62,62,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,63,63,63,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,64,64,64,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,65,65,65,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,66,66,66,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,67,67,67,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,68,68,68,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,69,69,69,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,70,70,70,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,71,71,71,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,1,1,433,R,,,,,,,,,,,,0,72,72,72,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,2,1,434,R,,,,,,,,,,,,0,73,73,73,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,3,1,435,R,,,,,,,,,,,,0,74,74,74,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,1,1,436,R,,,,,,,,,,,,0,75,75,75,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,2,1,437,R,,,,,,,,,,,,0,76,76,76,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,3,1,438,R,,,,,,,,,,,,0,77,77,77,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,1,1,439,R,,,,,,,,,,,,0,78,78,78,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,2,1,440,R,,,,,,,,,,,,0,79,79,79,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ti.wav,0,3,1,441,R,,,,,,,,,,,,0,80,80,80,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
di.wav,0,1,1,442,R,,,,,,,,,,,,0,81,81,81,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,2,1,443,R,,,,,,,,,,,,0,82,82,82,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,3,1,444,R,,,,,,,,,,,,0,83,83,83,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
da.wav,0,1,1,445,R,,,,,,,,,,,,0,84,84,84,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
tu.wav,0,2,1,446,R,,,,,,,,,,,,0,85,85,85,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pu.wav,0,3,1,447,R,,,,,,,,,,,,0,86,86,86,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,1,1,448,R,,,,,,,,,,,,0,87,87,87,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ba.wav,0,2,1,449,R,,,,,,,,,,,,0,88,88,88,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,3,1,450,R,,,,,,,,,,,,0,89,89,89,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bu.wav,0,1,1,451,R,,,,,,,,,,,,0,90,90,90,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
du.wav,0,2,1,452,R,,,,,,,,,,,,0,91,91,91,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pi.wav,0,3,1,453,R,,,,,,,,,,,,0,92,92,92,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
bi.wav,0,1,1,454,R,,,,,,,,,,,,0,93,93,93,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
pa.wav,0,2,1,455,R,,,,,,,,,,,,0,94,94,94,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
ta.wav,0,3,1,456,R,,,,,,,,,,,,0,95,95,95,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,96,96,96,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,97,97,97,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,98,98,98,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,99,99,99,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,100,100,100,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,101,101,101,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,102,102,102,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,103,103,103,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,104,104,104,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
silence.wav,0,0,0,0,B,,,,,,,,,,,,0,105,105,105,,,,,,,None,,,,,du,6,f001,120.175120239,1C,auditory,2018_Jan_11_1444,
