"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"5958","backround.jpg","49","image-keyboard-response","0","5961","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","141599","0.0-1.0","","",""
"12177","Instructions2-eng.png","32","image-keyboard-response","2","153779","0.0-2.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","3","154983","0.0-3.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","4","155909","0.0-3.0-1.0","","",""
"2211","sound/asl/silence.wav","49","audio-keyboard-response","5","158123","0.0-3.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","6","159325","0.0-4.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","7","160189","0.0-4.0-1.0","","",""
"1709","sound/asl/silence.wav","49","audio-keyboard-response","8","161906","0.0-4.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","9","163107","0.0-5.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","10","163959","0.0-5.0-1.0","","",""
"928","sound/asl/silence.wav","49","audio-keyboard-response","11","164899","0.0-5.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","12","166101","0.0-6.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","13","166950","0.0-6.0-1.0","","",""
"669","sound/asl/silence.wav","49","audio-keyboard-response","14","167626","0.0-6.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","15","168827","0.0-7.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","16","169670","0.0-7.0-1.0","","",""
"1000","sound/asl/silence.wav","49","audio-keyboard-response","17","170674","0.0-7.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","18","171877","0.0-8.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","19","172751","0.0-8.0-1.0","","",""
"1360","sound/asl/silence.wav","49","audio-keyboard-response","20","174114","0.0-8.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","21","175318","0.0-9.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","22","176186","0.0-9.0-1.0","","",""
"989","sound/asl/silence.wav","49","audio-keyboard-response","23","177177","0.0-9.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","24","178378","0.0-10.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","25","179307","0.0-10.0-1.0","","",""
"1989","sound/asl/silence.wav","49","audio-keyboard-response","26","181298","0.0-10.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","27","182501","0.0-11.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","28","183427","0.0-11.0-1.0","","",""
"709","sound/asl/silence.wav","50","audio-keyboard-response","29","184147","0.0-11.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","30","185349","0.0-12.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","31","186197","0.0-12.0-1.0","","",""
"808","sound/asl/silence.wav","50","audio-keyboard-response","32","187011","0.0-12.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","33","188211","0.0-13.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","34","189088","0.0-13.0-1.0","","",""
"1872","sound/asl/silence.wav","50","audio-keyboard-response","35","190963","0.0-13.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","36","192163","0.0-14.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","37","193018","0.0-14.0-1.0","","",""
"920","sound/asl/silence.wav","50","audio-keyboard-response","38","193945","0.0-14.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","39","195146","0.0-15.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","40","195989","0.0-15.0-1.0","","",""
"789","sound/asl/silence.wav","50","audio-keyboard-response","41","196787","0.0-15.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","42","197988","0.0-16.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","43","198819","0.0-16.0-1.0","","",""
"429","sound/asl/silence.wav","49","audio-keyboard-response","44","199250","0.0-16.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","45","200452","0.0-17.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","46","201300","0.0-17.0-1.0","","",""
"440","sound/asl/silence.wav","50","audio-keyboard-response","47","201746","0.0-17.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","48","202948","0.0-18.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","49","203820","0.0-18.0-1.0","","",""
"640","sound/asl/silence.wav","50","audio-keyboard-response","50","204466","0.0-18.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","51","205668","0.0-19.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","52","206541","0.0-19.0-1.0","","",""
"1549","sound/asl/silence.wav","49","audio-keyboard-response","53","208098","0.0-19.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","54","209300","0.0-20.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","55","210231","0.0-20.0-1.0","","",""
"2011","sound/asl/silence.wav","49","audio-keyboard-response","56","212251","0.0-20.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","57","213452","0.0-21.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","58","214291","0.0-21.0-1.0","","",""
"2400","sound/asl/silence.wav","49","audio-keyboard-response","59","216690","0.0-21.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","60","217891","0.0-22.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","61","218757","0.0-22.0-1.0","","",""
"749","sound/asl/silence.wav","49","audio-keyboard-response","62","219514","0.0-22.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","63","220716","0.0-23.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","64","221587","0.0-23.0-1.0","","",""
"2069","sound/asl/silence.wav","50","audio-keyboard-response","65","223658","0.0-23.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","66","224860","0.0-24.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","67","225728","0.0-24.0-1.0","","",""
"811","sound/asl/silence.wav","49","audio-keyboard-response","68","226546","0.0-24.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","69","227748","0.0-25.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","70","228678","0.0-25.0-1.0","","",""
"259","sound/asl/silence.wav","49","audio-keyboard-response","71","228947","0.0-25.0-2.0","true","",""
