"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"8746","backround.jpg","49","image-keyboard-response","0","8748","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","144386","0.0-1.0","","",""
"8043","Instructions2-eng.png","49","image-keyboard-response","2","152431","0.0-2.0","","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","3","153635","0.0-3.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","4","154515","0.0-3.0-1.0","","",""
"1382","sound/asl/silence.wav","50","audio-keyboard-response","5","155900","0.0-3.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","6","157102","0.0-4.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","7","158025","0.0-4.0-1.0","","",""
"270","sound/asl/silence.wav","49","audio-keyboard-response","8","158300","0.0-4.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","9","159502","0.0-5.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","10","160328","0.0-5.0-1.0","","",""
"261","sound/asl/silence.wav","49","audio-keyboard-response","11","160586","0.0-5.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","12","161795","0.0-6.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","13","162655","0.0-6.0-1.0","","",""
"160","sound/asl/silence.wav","49","audio-keyboard-response","14","162815","0.0-6.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","15","164028","0.0-7.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","16","164895","0.0-7.0-1.0","","",""
"579","sound/asl/silence.wav","50","audio-keyboard-response","17","165485","0.0-7.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","18","166689","0.0-8.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","19","167536","0.0-8.0-1.0","","",""
"570","sound/asl/silence.wav","50","audio-keyboard-response","20","168114","0.0-8.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","21","169320","0.0-9.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","22","170186","0.0-9.0-1.0","","",""
"608","sound/asl/silence.wav","49","audio-keyboard-response","23","170796","0.0-9.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","24","172010","0.0-10.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","25","172877","0.0-10.0-1.0","","",""
"691","sound/asl/silence.wav","49","audio-keyboard-response","26","173572","0.0-10.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","27","174779","0.0-11.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","28","175709","0.0-11.0-1.0","","",""
"80","sound/asl/silence.wav","49","audio-keyboard-response","29","175791","0.0-11.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","30","176995","0.0-12.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","31","177845","0.0-12.0-1.0","","",""
"451","sound/asl/silence.wav","49","audio-keyboard-response","32","178300","0.0-12.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","33","179506","0.0-13.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","34","180437","0.0-13.0-1.0","","",""
"131","sound/asl/silence.wav","49","audio-keyboard-response","35","180570","0.0-13.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","36","181786","0.0-14.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","37","182667","0.0-14.0-1.0","","",""
"389","sound/asl/silence.wav","49","audio-keyboard-response","38","183061","0.0-14.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","39","184264","0.0-15.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","40","185125","0.0-15.0-1.0","","",""
"201","sound/asl/silence.wav","50","audio-keyboard-response","41","185329","0.0-15.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","42","186539","0.0-16.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","43","187386","0.0-16.0-1.0","","",""
"440","sound/asl/silence.wav","50","audio-keyboard-response","44","187828","0.0-16.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","45","189029","0.0-17.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","46","189897","0.0-17.0-1.0","","",""
"219","sound/asl/silence.wav","49","audio-keyboard-response","47","190117","0.0-17.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","48","191323","0.0-18.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","49","192188","0.0-18.0-1.0","","",""
"99","sound/asl/silence.wav","49","audio-keyboard-response","50","192291","0.0-18.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","51","193496","0.0-19.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","52","194425","0.0-19.0-1.0","","",""
"280","sound/asl/silence.wav","50","audio-keyboard-response","53","194708","0.0-19.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","54","195923","0.0-20.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","55","196765","0.0-20.0-1.0","","",""
"241","sound/asl/silence.wav","49","audio-keyboard-response","56","197012","0.0-20.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","57","198227","0.0-21.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","58","199155","0.0-21.0-1.0","","",""
"861","sound/asl/silence.wav","49","audio-keyboard-response","59","200026","0.0-21.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","60","201227","0.0-22.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","61","202108","0.0-22.0-1.0","","",""
"168","sound/asl/silence.wav","49","audio-keyboard-response","62","202287","0.0-22.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","63","203492","0.0-23.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","64","204365","0.0-23.0-1.0","","",""
"141","sound/asl/silence.wav","50","audio-keyboard-response","65","204513","0.0-23.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","66","205715","0.0-24.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","67","206546","0.0-24.0-1.0","","",""
"288","sound/asl/silence.wav","50","audio-keyboard-response","68","206844","0.0-24.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","69","208047","0.0-25.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","70","208899","0.0-25.0-1.0","","",""
"131","sound/asl/silence.wav","49","audio-keyboard-response","71","209027","0.0-25.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","72","210234","0.0-26.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","73","211085","0.0-26.0-1.0","","",""
"81","sound/asl/silence.wav","49","audio-keyboard-response","74","211175","0.0-26.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","75","212378","0.0-27.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","76","213228","0.0-27.0-1.0","","",""
"418","sound/asl/silence.wav","49","audio-keyboard-response","77","213649","0.0-27.0-2.0","false","",""
"2660","","","instructions","78","216309","0.0-28.0","","[{""page_index"":0,""viewing_time"":2659}]",""
"15879","","","survey-likert","79","232191","0.0-29.0","","","{""Q0"":1}"
"8037","","","survey-likert","80","240229","0.0-30.0","","","{""Q0"":3}"
"8961","","","survey-likert","81","249193","0.0-31.0","","","{""Q0"":2}"
"8850","","","survey-likert","82","258045","0.0-32.0","","","{""Q0"":4}"
"6401","","","survey-likert","83","264448","0.0-33.0","","","{""Q0"":4}"
"8543","","","survey-likert","84","272991","0.0-34.0","","","{""Q0"":3}"
"1338","","","instructions","85","274329","0.0-35.0","","[{""page_index"":0,""viewing_time"":1338}]",""
