"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"7862","backround.jpg","49","image-keyboard-response","0","7862","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","143502","0.0-1.0","","",""
"9248","Instructions2-eng.png","49","image-keyboard-response","2","152753","0.0-2.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","3","153955","0.0-3.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","4","154884","0.0-3.0-1.0","","",""
"781","sound/asl/silence.wav","49","audio-keyboard-response","5","155670","0.0-3.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","6","156871","0.0-4.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","7","157794","0.0-4.0-1.0","","",""
"632","sound/asl/silence.wav","49","audio-keyboard-response","8","158430","0.0-4.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","9","159633","0.0-5.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","10","160474","0.0-5.0-1.0","","",""
"611","sound/asl/silence.wav","50","audio-keyboard-response","11","161093","0.0-5.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","12","162295","0.0-6.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","13","163224","0.0-6.0-1.0","","",""
"1528","sound/asl/silence.wav","49","audio-keyboard-response","14","164756","0.0-6.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","15","165958","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","166885","0.0-7.0-1.0","","",""
"469","sound/asl/silence.wav","49","audio-keyboard-response","17","167358","0.0-7.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","18","168559","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","169425","0.0-8.0-1.0","","",""
"1059","sound/asl/silence.wav","49","audio-keyboard-response","20","170491","0.0-8.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","21","171693","0.0-9.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","22","172536","0.0-9.0-1.0","","",""
"840","sound/asl/silence.wav","49","audio-keyboard-response","23","173386","0.0-9.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","24","174587","0.0-10.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","25","175456","0.0-10.0-1.0","","",""
"1571","sound/asl/silence.wav","50","audio-keyboard-response","26","177027","0.0-10.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","27","178228","0.0-11.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","28","179101","0.0-11.0-1.0","","",""
"3299","sound/asl/silence.wav","50","audio-keyboard-response","29","182409","0.0-11.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","30","183611","0.0-12.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","31","184452","0.0-12.0-1.0","","",""
"3589","sound/asl/silence.wav","49","audio-keyboard-response","32","188050","0.0-12.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","33","189250","0.0-13.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","34","190123","0.0-13.0-1.0","","",""
"661","sound/asl/silence.wav","50","audio-keyboard-response","35","190790","0.0-13.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","36","191991","0.0-14.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","37","192853","0.0-14.0-1.0","","",""
"2840","sound/asl/silence.wav","50","audio-keyboard-response","38","195696","0.0-14.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","39","196898","0.0-15.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","40","197764","0.0-15.0-1.0","","",""
"3160","sound/asl/silence.wav","49","audio-keyboard-response","41","200927","0.0-15.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","42","202128","0.0-16.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","43","203004","0.0-16.0-1.0","","",""
"469","sound/asl/silence.wav","50","audio-keyboard-response","44","203478","0.0-16.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","45","204679","0.0-17.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","46","205545","0.0-17.0-1.0","","",""
"2000","sound/asl/silence.wav","50","audio-keyboard-response","47","207552","0.0-17.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","48","208752","0.0-18.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","49","209615","0.0-18.0-1.0","","",""
"2280","sound/asl/silence.wav","49","audio-keyboard-response","50","211906","0.0-18.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","51","213106","0.0-19.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","52","213966","0.0-19.0-1.0","","",""
"3181","sound/asl/silence.wav","50","audio-keyboard-response","53","217150","0.0-19.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","54","218351","0.0-20.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","55","219276","0.0-20.0-1.0","","",""
"4032","sound/asl/silence.wav","49","audio-keyboard-response","56","223303","0.0-20.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","57","224504","0.0-21.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","58","225352","0.0-21.0-1.0","","",""
"931","sound/asl/silence.wav","49","audio-keyboard-response","59","226291","0.0-21.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","60","227491","0.0-22.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","61","228333","0.0-22.0-1.0","","",""
"1731","sound/asl/silence.wav","50","audio-keyboard-response","62","230071","0.0-22.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","63","231272","0.0-23.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","64","232103","0.0-23.0-1.0","","",""
"2840","sound/asl/silence.wav","49","audio-keyboard-response","65","234944","0.0-23.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","66","236145","0.0-24.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","67","237004","0.0-24.0-1.0","","",""
"560","sound/asl/silence.wav","50","audio-keyboard-response","68","237573","0.0-24.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","69","238774","0.0-25.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","70","239604","0.0-25.0-1.0","","",""
"2520","sound/asl/silence.wav","50","audio-keyboard-response","71","242133","0.0-25.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","72","243333","0.0-26.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","73","244195","0.0-26.0-1.0","","",""
"4000","sound/asl/silence.wav","49","audio-keyboard-response","74","248203","0.0-26.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","75","249404","0.0-27.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","76","250275","0.0-27.0-1.0","","",""
"1600","sound/asl/silence.wav","50","audio-keyboard-response","77","251877","0.0-27.0-2.0","true","",""
"2549","","","instructions","78","254426","0.0-28.0","","[{""page_index"":0,""viewing_time"":2549}]",""
"10722","","","survey-likert","79","265150","0.0-29.0","","","{""Q0"":4}"
"19213","","","survey-likert","80","284365","0.0-30.0","","","{""Q0"":3}"
"9653","","","survey-likert","81","294020","0.0-31.0","","","{""Q0"":1}"
"4582","","","survey-likert","82","298604","0.0-32.0","","","{""Q0"":1}"
"5422","","","survey-likert","83","304028","0.0-33.0","","","{""Q0"":2}"
"6287","","","survey-likert","84","310315","0.0-34.0","","","{""Q0"":4}"
"950","","","instructions","85","311266","0.0-35.0","","[{""page_index"":0,""viewing_time"":950}]",""
