"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"9093","backround.jpg","49","image-keyboard-response","0","9096","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","144746","0.0-1.0","","",""
"11098","Instructions2-eng.png","49","image-keyboard-response","2","155847","0.0-2.0","","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","3","157051","0.0-3.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","4","157894","0.0-3.0-1.0","","",""
"1421","sound/asl/silence.wav","49","audio-keyboard-response","5","159321","0.0-3.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","6","160523","0.0-4.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","7","161385","0.0-4.0-1.0","","",""
"669","sound/asl/silence.wav","50","audio-keyboard-response","8","162062","0.0-4.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","9","163262","0.0-5.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","10","164185","0.0-5.0-1.0","","",""
"491","sound/asl/silence.wav","49","audio-keyboard-response","11","164681","0.0-5.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","12","165884","0.0-6.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","13","166726","0.0-6.0-1.0","","",""
"1389","sound/asl/silence.wav","50","audio-keyboard-response","14","168124","0.0-6.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","15","169325","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","170256","0.0-7.0-1.0","","",""
"451","sound/asl/silence.wav","50","audio-keyboard-response","17","170713","0.0-7.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","18","171914","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","172777","0.0-8.0-1.0","","",""
