"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"null","sound/asl/dukame.wav","null","audio-keyboard-response","22","172482","0.0-9.0-1.0","","",""
"1429","sound/asl/silence.wav","49","audio-keyboard-response","23","173913","0.0-9.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","24","175114","0.0-10.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","25","175942","0.0-10.0-1.0","","",""
"1541","sound/asl/silence.wav","50","audio-keyboard-response","26","177482","0.0-10.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","27","178683","0.0-11.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","28","179553","0.0-11.0-1.0","","",""
"789","sound/asl/silence.wav","49","audio-keyboard-response","29","180347","0.0-11.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","30","181548","0.0-12.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","31","182414","0.0-12.0-1.0","","",""
"880","sound/asl/silence.wav","49","audio-keyboard-response","32","183295","0.0-12.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","33","184496","0.0-13.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","34","185328","0.0-13.0-1.0","","",""
"1099","sound/asl/silence.wav","49","audio-keyboard-response","35","186430","0.0-13.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","36","187631","0.0-14.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","37","188509","0.0-14.0-1.0","","",""
"1291","sound/asl/silence.wav","50","audio-keyboard-response","38","189802","0.0-14.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","39","191004","0.0-15.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","40","191929","0.0-15.0-1.0","","",""
"1579","sound/asl/silence.wav","50","audio-keyboard-response","41","193518","0.0-15.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","42","194719","0.0-16.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","43","195590","0.0-16.0-1.0","","",""
"1069","sound/asl/silence.wav","49","audio-keyboard-response","44","196667","0.0-16.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","45","197868","0.0-17.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","46","198751","0.0-17.0-1.0","","",""
"701","sound/asl/silence.wav","50","audio-keyboard-response","47","199454","0.0-17.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","48","200656","0.0-18.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","49","201531","0.0-18.0-1.0","","",""
"819","sound/asl/silence.wav","50","audio-keyboard-response","50","202360","0.0-18.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","51","203561","0.0-19.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","52","204411","0.0-19.0-1.0","","",""
"3480","sound/asl/silence.wav","49","audio-keyboard-response","53","207898","0.0-19.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","54","209100","0.0-20.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","55","210022","0.0-20.0-1.0","","",""
"1872","sound/asl/silence.wav","49","audio-keyboard-response","56","211892","0.0-20.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","57","213093","0.0-21.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","58","213972","0.0-21.0-1.0","","",""
"549","sound/asl/silence.wav","49","audio-keyboard-response","59","214529","0.0-21.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","60","215730","0.0-22.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","61","216603","0.0-22.0-1.0","","",""
"571","sound/asl/silence.wav","49","audio-keyboard-response","62","217180","0.0-22.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","63","218382","0.0-23.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","64","219232","0.0-23.0-1.0","","",""
"920","sound/asl/silence.wav","49","audio-keyboard-response","65","220154","0.0-23.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","66","221357","0.0-24.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","67","222233","0.0-24.0-1.0","","",""
"1509","sound/asl/silence.wav","50","audio-keyboard-response","68","223748","0.0-24.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","69","224950","0.0-25.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","70","225789","0.0-25.0-1.0","","",""
"2421","sound/asl/silence.wav","50","audio-keyboard-response","71","228218","0.0-25.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","72","229421","0.0-26.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","73","230279","0.0-26.0-1.0","","",""
"1971","sound/asl/silence.wav","49","audio-keyboard-response","74","232258","0.0-26.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","75","233460","0.0-27.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","76","234300","0.0-27.0-1.0","","",""
"520","sound/asl/silence.wav","50","audio-keyboard-response","77","234828","0.0-27.0-2.0","true","",""
"3355","","","instructions","78","238184","0.0-28.0","","[{""page_index"":0,""viewing_time"":3355}]",""
"13872","","","survey-likert","79","252058","0.0-29.0","","","{""Q0"":0}"
"9958","","","survey-likert","80","262017","0.0-30.0","","","{""Q0"":0}"
"9615","","","survey-likert","81","271633","0.0-31.0","","","{""Q0"":0}"
"11207","","","survey-likert","82","282841","0.0-32.0","","","{""Q0"":1}"
"8014","","","survey-likert","83","290857","0.0-33.0","","","{""Q0"":1}"
"5087","","","survey-likert","84","295944","0.0-34.0","","","{""Q0"":0}"
"1895","","","instructions","85","297840","0.0-35.0","","[{""page_index"":0,""viewing_time"":1895}]",""
