"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"11578","backround.jpg","49","image-keyboard-response","0","11582","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","147226","0.0-1.0","","",""
"17069","Instructions2-eng.png","49","image-keyboard-response","2","164299","0.0-2.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","3","165504","0.0-3.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","4","166434","0.0-3.0-1.0","","",""
"18660","sound/asl/silence.wav","49","audio-keyboard-response","5","185101","0.0-3.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","6","186302","0.0-4.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","7","187145","0.0-4.0-1.0","","",""
"3730","sound/asl/silence.wav","49","audio-keyboard-response","8","190880","0.0-4.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","9","192082","0.0-5.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","10","192924","0.0-5.0-1.0","","",""
"1489","sound/asl/silence.wav","50","audio-keyboard-response","11","194422","0.0-5.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","12","195626","0.0-6.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","13","196474","0.0-6.0-1.0","","",""
"859","sound/asl/silence.wav","49","audio-keyboard-response","14","197338","0.0-6.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","15","198539","0.0-7.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","16","199374","0.0-7.0-1.0","","",""
"1350","sound/asl/silence.wav","50","audio-keyboard-response","17","200731","0.0-7.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","18","201934","0.0-8.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","19","202785","0.0-8.0-1.0","","",""
"970","sound/asl/silence.wav","50","audio-keyboard-response","20","203754","0.0-8.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","21","204960","0.0-9.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","22","205825","0.0-9.0-1.0","","",""
"961","sound/asl/silence.wav","50","audio-keyboard-response","23","206787","0.0-9.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","24","207989","0.0-10.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","25","208914","0.0-10.0-1.0","","",""
"689","sound/asl/silence.wav","49","audio-keyboard-response","26","209608","0.0-10.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","27","210811","0.0-11.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","28","211684","0.0-11.0-1.0","","",""
"1199","sound/asl/silence.wav","49","audio-keyboard-response","29","212890","0.0-11.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","30","214092","0.0-12.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","31","214965","0.0-12.0-1.0","","",""
"372","sound/asl/silence.wav","49","audio-keyboard-response","32","215340","0.0-12.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","33","216541","0.0-13.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","34","217385","0.0-13.0-1.0","","",""
"580","sound/asl/silence.wav","49","audio-keyboard-response","35","217967","0.0-13.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","36","219169","0.0-14.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","37","220044","0.0-14.0-1.0","","",""
"602","sound/asl/silence.wav","49","audio-keyboard-response","38","220652","0.0-14.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","39","221855","0.0-15.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","40","222685","0.0-15.0-1.0","","",""
"528","sound/asl/silence.wav","49","audio-keyboard-response","41","223219","0.0-15.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","42","224420","0.0-16.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","43","225284","0.0-16.0-1.0","","",""
"578","sound/asl/silence.wav","49","audio-keyboard-response","44","225866","0.0-16.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","45","227067","0.0-17.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","46","227944","0.0-17.0-1.0","","",""
"3959","sound/asl/silence.wav","49","audio-keyboard-response","47","231914","0.0-17.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","48","233115","0.0-18.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","49","234045","0.0-18.0-1.0","","",""
