"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"26349","backround.jpg","49","image-keyboard-response","0","26351","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","161907","0.0-1.0","","",""
"12676","Instructions2-eng.png","49","image-keyboard-response","2","174583","0.0-2.0","","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","3","175785","0.0-3.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","4","176607","0.0-3.0-1.0","","",""
"1019","sound/asl/silence.wav","49","audio-keyboard-response","5","177629","0.0-3.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","6","178831","0.0-4.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","7","179697","0.0-4.0-1.0","","",""
"739","sound/asl/silence.wav","50","audio-keyboard-response","8","180438","0.0-4.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","9","181641","0.0-5.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","10","182478","0.0-5.0-1.0","","",""
"1829","sound/asl/silence.wav","50","audio-keyboard-response","11","184311","0.0-5.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","12","185512","0.0-6.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","13","186428","0.0-6.0-1.0","","",""
"432","sound/asl/silence.wav","49","audio-keyboard-response","14","186862","0.0-6.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","15","188065","0.0-7.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","16","188929","0.0-7.0-1.0","","",""
"1909","sound/asl/silence.wav","50","audio-keyboard-response","17","190837","0.0-7.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","18","192040","0.0-8.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","19","192879","0.0-8.0-1.0","","",""
"960","sound/asl/silence.wav","49","audio-keyboard-response","20","193847","0.0-8.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","21","195049","0.0-9.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","22","195969","0.0-9.0-1.0","","",""
"509","sound/asl/silence.wav","49","audio-keyboard-response","23","196487","0.0-9.0-2.0","true","",""
