"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"7119","backround.jpg","49","image-keyboard-response","0","7121","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","142679","0.0-1.0","","",""
"17066","Instructions2-eng.png","49","image-keyboard-response","2","159745","0.0-2.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","3","160947","0.0-3.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","4","161789","0.0-3.0-1.0","","",""
"2571","sound/asl/silence.wav","50","audio-keyboard-response","5","164367","0.0-3.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","6","165570","0.0-4.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","7","166408","0.0-4.0-1.0","","",""
"771","sound/asl/silence.wav","49","audio-keyboard-response","8","167188","0.0-4.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","9","168390","0.0-5.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","10","169229","0.0-5.0-1.0","","",""
"480","sound/asl/silence.wav","50","audio-keyboard-response","11","169711","0.0-5.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","12","170912","0.0-6.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","13","171828","0.0-6.0-1.0","","",""
"800","sound/asl/silence.wav","49","audio-keyboard-response","14","172632","0.0-6.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","15","173835","0.0-7.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","16","174649","0.0-7.0-1.0","","",""
"451","sound/asl/silence.wav","49","audio-keyboard-response","17","175103","0.0-7.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","18","176304","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","177159","0.0-8.0-1.0","","",""
"419","sound/asl/silence.wav","49","audio-keyboard-response","20","177579","0.0-8.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","21","178780","0.0-9.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","22","179640","0.0-9.0-1.0","","",""
"469","sound/asl/silence.wav","49","audio-keyboard-response","23","180117","0.0-9.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","24","181318","0.0-10.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","25","182179","0.0-10.0-1.0","","",""
"1661","sound/asl/silence.wav","49","audio-keyboard-response","26","183839","0.0-10.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","27","185040","0.0-11.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","28","185878","0.0-11.0-1.0","","",""
"480","sound/asl/silence.wav","50","audio-keyboard-response","29","186364","0.0-11.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","30","187564","0.0-12.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","31","188428","0.0-12.0-1.0","","",""
"491","sound/asl/silence.wav","49","audio-keyboard-response","32","188926","0.0-12.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","33","190127","0.0-13.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","34","190999","0.0-13.0-1.0","","",""
"1179","sound/asl/silence.wav","49","audio-keyboard-response","35","192184","0.0-13.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","36","193386","0.0-14.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","37","194239","0.0-14.0-1.0","","",""
"440","sound/asl/silence.wav","49","audio-keyboard-response","38","194685","0.0-14.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","39","195886","0.0-15.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","40","196708","0.0-15.0-1.0","","",""
"891","sound/asl/silence.wav","49","audio-keyboard-response","41","197607","0.0-15.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","42","198809","0.0-16.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","43","199679","0.0-16.0-1.0","","",""
"499","sound/asl/silence.wav","49","audio-keyboard-response","44","200181","0.0-16.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","45","201381","0.0-17.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","46","202218","0.0-17.0-1.0","","",""
"640","sound/asl/silence.wav","50","audio-keyboard-response","47","202867","0.0-17.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","48","204069","0.0-18.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","49","204939","0.0-18.0-1.0","","",""
"531","sound/asl/silence.wav","49","audio-keyboard-response","50","205476","0.0-18.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","51","206676","0.0-19.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","52","207529","0.0-19.0-1.0","","",""
"411","sound/asl/silence.wav","49","audio-keyboard-response","53","207949","0.0-19.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","54","209150","0.0-20.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","55","210068","0.0-20.0-1.0","","",""
"440","sound/asl/silence.wav","50","audio-keyboard-response","56","210515","0.0-20.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","57","211716","0.0-21.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","58","212549","0.0-21.0-1.0","","",""
"109","sound/asl/silence.wav","49","audio-keyboard-response","59","212661","0.0-21.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","60","213862","0.0-22.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","61","214718","0.0-22.0-1.0","","",""
"379","sound/asl/silence.wav","50","audio-keyboard-response","62","215104","0.0-22.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","63","216305","0.0-23.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","64","217219","0.0-23.0-1.0","","",""
"701","sound/asl/silence.wav","49","audio-keyboard-response","65","217919","0.0-23.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","66","219120","0.0-24.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","67","220038","0.0-24.0-1.0","","",""
"309","sound/asl/silence.wav","50","audio-keyboard-response","68","220356","0.0-24.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","69","221558","0.0-25.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","70","222409","0.0-25.0-1.0","","",""
"501","sound/asl/silence.wav","49","audio-keyboard-response","71","222916","0.0-25.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","72","224118","0.0-26.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","73","224959","0.0-26.0-1.0","","",""
"619","sound/asl/silence.wav","50","audio-keyboard-response","74","225586","0.0-26.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","75","226788","0.0-27.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","76","227709","0.0-27.0-1.0","","",""
"240","sound/asl/silence.wav","49","audio-keyboard-response","77","227951","0.0-27.0-2.0","true","",""
"2549","","","instructions","78","230502","0.0-28.0","","[{""page_index"":0,""viewing_time"":2549}]",""
"10422","","","survey-likert","79","240925","0.0-29.0","","","{""Q0"":1}"
"6253","","","survey-likert","80","247180","0.0-30.0","","","{""Q0"":1}"
"7929","","","survey-likert","81","255109","0.0-31.0","","","{""Q0"":1}"
"6782","","","survey-likert","82","261892","0.0-32.0","","","{""Q0"":2}"
"6028","","","survey-likert","83","267923","0.0-33.0","","","{""Q0"":2}"
"5906","","","survey-likert","84","273830","0.0-34.0","","","{""Q0"":1}"
"1312","","","instructions","85","275142","0.0-35.0","","[{""page_index"":0,""viewing_time"":1312}]",""
