"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history"
"8974","alien.jpg","49","image-keyboard-response","0","8980","0.0-0.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","1","9486","0.0-1.0-0.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","2","10046","0.0-1.0-1.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","3","10566","0.0-1.0-2.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","4","11086","0.0-1.0-3.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","5","11606","0.0-1.0-4.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","6","12116","0.0-1.0-5.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","7","12636","0.0-1.0-6.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","8","13146","0.0-1.0-7.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","9","13656","0.0-1.0-8.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","10","14166","0.0-1.0-9.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","11","14716","0.0-1.0-10.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","12","15236","0.0-1.0-11.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","13","15756","0.0-1.0-12.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","14","16276","0.0-1.0-13.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","15","16786","0.0-1.0-14.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","16","17296","0.0-1.0-15.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","17","17856","0.0-1.0-16.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","18","18366","0.0-1.0-17.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","19","18886","0.0-1.0-18.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","20","19406","0.0-1.0-19.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","21","19926","0.0-1.0-20.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","22","20446","0.0-1.0-21.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","23","20996","0.0-1.0-22.0","",""
