"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","36","206771","0.0-14.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","37","207637","0.0-14.0-1.0","","",""
"952","sound/asl/silence.wav","50","audio-keyboard-response","38","208592","0.0-14.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","39","209795","0.0-15.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","40","210637","0.0-15.0-1.0","","",""
"969","sound/asl/silence.wav","49","audio-keyboard-response","41","211608","0.0-15.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","42","212814","0.0-16.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","43","213680","0.0-16.0-1.0","","",""
"2856","sound/asl/silence.wav","50","audio-keyboard-response","44","216536","0.0-16.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","45","217737","0.0-17.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","46","218602","0.0-17.0-1.0","","",""
"697","sound/asl/silence.wav","50","audio-keyboard-response","47","219303","0.0-17.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","48","220506","0.0-18.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","49","221319","0.0-18.0-1.0","","",""
"4725","sound/asl/silence.wav","49","audio-keyboard-response","50","226046","0.0-18.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","51","227249","0.0-19.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","52","228093","0.0-19.0-1.0","","",""
"1974","sound/asl/silence.wav","50","audio-keyboard-response","53","230068","0.0-19.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","54","231272","0.0-20.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","55","232099","0.0-20.0-1.0","","",""
"377","sound/asl/silence.wav","49","audio-keyboard-response","56","232481","0.0-20.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","57","233684","0.0-21.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","58","234601","0.0-21.0-1.0","","",""
"308","sound/asl/silence.wav","49","audio-keyboard-response","59","234910","0.0-21.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","60","236112","0.0-22.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","61","236947","0.0-22.0-1.0","","",""
"1335","sound/asl/silence.wav","50","audio-keyboard-response","62","238285","0.0-22.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","63","239489","0.0-23.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","64","240407","0.0-23.0-1.0","","",""
"488","sound/asl/silence.wav","50","audio-keyboard-response","65","240898","0.0-23.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","66","242102","0.0-24.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","67","242960","0.0-24.0-1.0","","",""
"877","sound/asl/silence.wav","49","audio-keyboard-response","68","243842","0.0-24.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","69","245045","0.0-25.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","70","245892","0.0-25.0-1.0","","",""
"505","sound/asl/silence.wav","49","audio-keyboard-response","71","246399","0.0-25.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","72","247605","0.0-26.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","73","248522","0.0-26.0-1.0","","",""
"255","sound/asl/silence.wav","49","audio-keyboard-response","74","248777","0.0-26.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","75","249979","0.0-27.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","76","250815","0.0-27.0-1.0","","",""
"2113","sound/asl/silence.wav","50","audio-keyboard-response","77","252928","0.0-27.0-2.0","false","",""
"4006","","","instructions","78","256935","0.0-28.0","","[{""page_index"":0,""viewing_time"":4006}]",""
"10383","","","survey-likert","79","267320","0.0-29.0","","","{""Q0"":0}"
"7220","","","survey-likert","80","274542","0.0-30.0","","","{""Q0"":0}"
"5902","","","survey-likert","81","280446","0.0-31.0","","","{""Q0"":0}"
"9287","","","survey-likert","82","289734","0.0-32.0","","","{""Q0"":0}"
"4130","","","survey-likert","83","293866","0.0-33.0","","","{""Q0"":1}"
"4700","","","survey-likert","84","298567","0.0-34.0","","","{""Q0"":1}"
"1596","","","instructions","85","300164","0.0-35.0","","[{""page_index"":0,""viewing_time"":1596}]",""
