"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"5778","backround.jpg","49","image-keyboard-response","0","5781","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","141340","0.0-1.0","","",""
"4307","Instructions2-eng.png","49","image-keyboard-response","2","145650","0.0-2.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","3","146867","0.0-3.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","4","147729","0.0-3.0-1.0","","",""
"400","sound/asl/silence.wav","50","audio-keyboard-response","5","148131","0.0-3.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","6","149337","0.0-4.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","7","150199","0.0-4.0-1.0","","",""
"291","sound/asl/silence.wav","50","audio-keyboard-response","8","150493","0.0-4.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","9","151697","0.0-5.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","10","152559","0.0-5.0-1.0","","",""
"269","sound/asl/silence.wav","50","audio-keyboard-response","11","152829","0.0-5.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","12","154036","0.0-6.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","13","154897","0.0-6.0-1.0","","",""
"240","sound/asl/silence.wav","49","audio-keyboard-response","14","155140","0.0-6.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","15","156347","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","157268","0.0-7.0-1.0","","",""
"291","sound/asl/silence.wav","49","audio-keyboard-response","17","157564","0.0-7.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","18","158777","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","159628","0.0-8.0-1.0","","",""
"232","sound/asl/silence.wav","50","audio-keyboard-response","20","159868","0.0-8.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","21","161077","0.0-9.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","22","161918","0.0-9.0-1.0","","",""
"221","sound/asl/silence.wav","50","audio-keyboard-response","23","162140","0.0-9.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","24","163347","0.0-10.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","25","164219","0.0-10.0-1.0","","",""
"179","sound/asl/silence.wav","50","audio-keyboard-response","26","164399","0.0-10.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","27","165607","0.0-11.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","28","166428","0.0-11.0-1.0","","",""
"272","sound/asl/silence.wav","49","audio-keyboard-response","29","166700","0.0-11.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","30","167907","0.0-12.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","31","168739","0.0-12.0-1.0","","",""
"408","sound/asl/silence.wav","49","audio-keyboard-response","32","169149","0.0-12.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","33","170367","0.0-13.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","34","171278","0.0-13.0-1.0","","",""
"171","sound/asl/silence.wav","49","audio-keyboard-response","35","171451","0.0-13.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","36","172656","0.0-14.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","37","173569","0.0-14.0-1.0","","",""
