"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"26064","backround.jpg","49","image-keyboard-response","0","26066","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","161708","0.0-1.0","","",""
"11281","Instructions2-eng.png","49","image-keyboard-response","2","172994","0.0-2.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","3","174197","0.0-3.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","4","175120","0.0-3.0-1.0","","",""
"1421","sound/asl/silence.wav","49","audio-keyboard-response","5","176542","0.0-3.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","6","177744","0.0-4.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","7","178620","0.0-4.0-1.0","","",""
"360","sound/asl/silence.wav","50","audio-keyboard-response","8","178990","0.0-4.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","9","180193","0.0-5.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","10","181121","0.0-5.0-1.0","","",""
"1131","sound/asl/silence.wav","49","audio-keyboard-response","11","182251","0.0-5.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","12","183453","0.0-6.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","13","184332","0.0-6.0-1.0","","",""
"291","sound/asl/silence.wav","50","audio-keyboard-response","14","184623","0.0-6.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","15","185825","0.0-7.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","16","186672","0.0-7.0-1.0","","",""
"739","sound/asl/silence.wav","49","audio-keyboard-response","17","187420","0.0-7.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","18","188621","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","189492","0.0-8.0-1.0","","",""
"4200","sound/asl/silence.wav","49","audio-keyboard-response","20","193694","0.0-8.0-2.0","true","",""
