"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"5909","backround.jpg","49","image-keyboard-response","0","5913","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","141549","0.0-1.0","","",""
"8283","Instructions2-eng.png","49","image-keyboard-response","2","149835","0.0-2.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","3","151041","0.0-3.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","4","151898","0.0-3.0-1.0","","",""
"5141","sound/asl/silence.wav","50","audio-keyboard-response","5","157045","0.0-3.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","6","158248","0.0-4.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","7","159127","0.0-4.0-1.0","","",""
"3639","sound/asl/silence.wav","49","audio-keyboard-response","8","162775","0.0-4.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","9","163976","0.0-5.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","10","164907","0.0-5.0-1.0","","",""
"3929","sound/asl/silence.wav","49","audio-keyboard-response","11","168844","0.0-5.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","12","170048","0.0-6.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","13","170906","0.0-6.0-1.0","","",""
"5501","sound/asl/silence.wav","50","audio-keyboard-response","14","176416","0.0-6.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","15","177618","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","178547","0.0-7.0-1.0","","",""
"4140","sound/asl/silence.wav","49","audio-keyboard-response","17","182688","0.0-7.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","18","183889","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","184757","0.0-8.0-1.0","","",""
"11821","sound/asl/silence.wav","50","audio-keyboard-response","20","196581","0.0-8.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","21","197786","0.0-9.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","22","198718","0.0-9.0-1.0","","",""
"8330","sound/asl/silence.wav","49","audio-keyboard-response","23","207052","0.0-9.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","24","208253","0.0-10.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","25","209127","0.0-10.0-1.0","","",""
"4682","sound/asl/silence.wav","49","audio-keyboard-response","26","213809","0.0-10.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","27","215010","0.0-11.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","28","215838","0.0-11.0-1.0","","",""
"7369","sound/asl/silence.wav","49","audio-keyboard-response","29","223214","0.0-11.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","30","224415","0.0-12.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","31","225277","0.0-12.0-1.0","","",""
"7770","sound/asl/silence.wav","50","audio-keyboard-response","32","233057","0.0-12.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","33","234258","0.0-13.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","34","235107","0.0-13.0-1.0","","",""
"8053","sound/asl/silence.wav","50","audio-keyboard-response","35","243159","0.0-13.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","36","244360","0.0-14.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","37","245237","0.0-14.0-1.0","","",""
"10772","sound/asl/silence.wav","50","audio-keyboard-response","38","256013","0.0-14.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","39","257214","0.0-15.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","40","258067","0.0-15.0-1.0","","",""
"4658","sound/asl/silence.wav","50","audio-keyboard-response","41","262734","0.0-15.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","42","263936","0.0-16.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","43","264807","0.0-16.0-1.0","","",""
"5909","sound/asl/silence.wav","50","audio-keyboard-response","44","270724","0.0-16.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","45","271925","0.0-17.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","46","272797","0.0-17.0-1.0","","",""
"4659","sound/asl/silence.wav","50","audio-keyboard-response","47","277466","0.0-17.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","48","278667","0.0-18.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","49","279597","0.0-18.0-1.0","","",""
"6093","sound/asl/silence.wav","49","audio-keyboard-response","50","285694","0.0-18.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","51","286895","0.0-19.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","52","287747","0.0-19.0-1.0","","",""
"8023","sound/asl/silence.wav","49","audio-keyboard-response","53","295775","0.0-19.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","54","296976","0.0-20.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","55","297847","0.0-20.0-1.0","","",""
"14980","sound/asl/silence.wav","49","audio-keyboard-response","56","312831","0.0-20.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","57","314033","0.0-21.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","58","314876","0.0-21.0-1.0","","",""
"9427","sound/asl/silence.wav","50","audio-keyboard-response","59","324312","0.0-21.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","60","325514","0.0-22.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","61","326387","0.0-22.0-1.0","","",""
"2160","sound/asl/silence.wav","50","audio-keyboard-response","62","328557","0.0-22.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","63","329758","0.0-23.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","64","330596","0.0-23.0-1.0","","",""
"4418","sound/asl/silence.wav","49","audio-keyboard-response","65","335027","0.0-23.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","66","336229","0.0-24.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","67","337077","0.0-24.0-1.0","","",""
"6731","sound/asl/silence.wav","49","audio-keyboard-response","68","343813","0.0-24.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","69","345013","0.0-25.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","70","345887","0.0-25.0-1.0","","",""
"9323","sound/asl/silence.wav","50","audio-keyboard-response","71","355211","0.0-25.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","72","356413","0.0-26.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","73","357277","0.0-26.0-1.0","","",""
"3280","sound/asl/silence.wav","49","audio-keyboard-response","74","360562","0.0-26.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","75","361764","0.0-27.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","76","362687","0.0-27.0-1.0","","",""
