"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"6047","backround.jpg","49","image-keyboard-response","0","6050","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","141609","0.0-1.0","","",""
"13662","Instructions2-eng.png","49","image-keyboard-response","2","155272","0.0-2.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","3","156478","0.0-3.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","4","157389","0.0-3.0-1.0","","",""
"3720","sound/asl/silence.wav","49","audio-keyboard-response","5","161116","0.0-3.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","6","162318","0.0-4.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","7","163230","0.0-4.0-1.0","","",""
"760","sound/asl/silence.wav","49","audio-keyboard-response","8","163997","0.0-4.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","9","165200","0.0-5.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","10","166059","0.0-5.0-1.0","","",""
"920","sound/asl/silence.wav","50","audio-keyboard-response","11","166980","0.0-5.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","12","168184","0.0-6.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","13","169050","0.0-6.0-1.0","","",""
"1280","sound/asl/silence.wav","50","audio-keyboard-response","14","170332","0.0-6.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","15","171537","0.0-7.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","16","172391","0.0-7.0-1.0","","",""
"571","sound/asl/silence.wav","49","audio-keyboard-response","17","172969","0.0-7.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","18","174178","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","175030","0.0-8.0-1.0","","",""
"440","sound/asl/silence.wav","49","audio-keyboard-response","20","175470","0.0-8.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","21","176688","0.0-9.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","22","177519","0.0-9.0-1.0","","",""
"691","sound/asl/silence.wav","50","audio-keyboard-response","23","178215","0.0-9.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","24","179428","0.0-10.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","25","180341","0.0-10.0-1.0","","",""
"589","sound/asl/silence.wav","49","audio-keyboard-response","26","180930","0.0-10.0-2.0","true","",""
