"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history"
"5580","alien.jpg","49","image-keyboard-response","0","5581","0.0-0.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","1","6074","0.0-1.0-0.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","2","6585","0.0-1.0-1.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","3","7084","0.0-1.0-2.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","4","7596","0.0-1.0-3.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","5","8094","0.0-1.0-4.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","6","8595","0.0-1.0-5.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","7","9094","0.0-1.0-6.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","8","9605","0.0-1.0-7.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","9","10155","0.0-1.0-8.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","10","10655","0.0-1.0-9.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","11","11155","0.0-1.0-10.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","12","11694","0.0-1.0-11.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","13","12205","0.0-1.0-12.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","14","12705","0.0-1.0-13.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","15","13205","0.0-1.0-14.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","16","13705","0.0-1.0-15.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","17","14215","0.0-1.0-16.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","18","14725","0.0-1.0-17.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","19","15235","0.0-1.0-18.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","20","15736","0.0-1.0-19.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","21","16245","0.0-1.0-20.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","22","16746","0.0-1.0-21.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","23","17246","0.0-1.0-22.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","24","17786","0.0-1.0-23.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","25","18285","0.0-1.0-24.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","26","18796","0.0-1.0-25.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","27","19346","0.0-1.0-26.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","28","19845","0.0-1.0-27.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","29","20356","0.0-1.0-28.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","30","20856","0.0-1.0-29.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","31","21366","0.0-1.0-30.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","32","21866","0.0-1.0-31.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","33","22367","0.0-1.0-32.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","34","22876","0.0-1.0-33.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","35","23377","0.0-1.0-34.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","36","23886","0.0-1.0-35.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","37","24397","0.0-1.0-36.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","38","24897","0.0-1.0-37.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","39","25447","0.0-1.0-38.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","40","25947","0.0-1.0-39.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","41","26447","0.0-1.0-40.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","42","26987","0.0-1.0-41.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","43","27487","0.0-1.0-42.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","44","27997","0.0-1.0-43.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","45","28497","0.0-1.0-44.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","46","29007","0.0-1.0-45.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","47","29507","0.0-1.0-46.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","48","30008","0.0-1.0-47.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","49","30517","0.0-1.0-48.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","50","31018","0.0-1.0-49.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","51","31568","0.0-1.0-50.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","52","32067","0.0-1.0-51.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","53","32578","0.0-1.0-52.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","54","33088","0.0-1.0-53.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","55","33597","0.0-1.0-54.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","56","34098","0.0-1.0-55.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","57","34599","0.0-1.0-56.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","58","35098","0.0-1.0-57.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","59","35608","0.0-1.0-58.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","60","36158","0.0-1.0-59.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","61","36658","0.0-1.0-60.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","62","37158","0.0-1.0-61.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","63","37698","0.0-1.0-62.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","64","38208","0.0-1.0-63.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","65","38718","0.0-1.0-64.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","66","39218","0.0-1.0-65.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","67","39728","0.0-1.0-66.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","68","40228","0.0-1.0-67.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","69","40729","0.0-1.0-68.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","70","41224","0.0-1.0-69.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","71","41734","0.0-1.0-70.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","72","42244","0.0-1.0-71.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","73","42754","0.0-1.0-72.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","74","43254","0.0-1.0-73.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","75","43804","0.0-1.0-74.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","76","44304","0.0-1.0-75.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","77","44804","0.0-1.0-76.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","78","45345","0.0-1.0-77.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","79","45844","0.0-1.0-78.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","80","46354","0.0-1.0-79.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","81","46904","0.0-1.0-80.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","82","47405","0.0-1.0-81.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","83","47915","0.0-1.0-82.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","84","48415","0.0-1.0-83.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","85","48915","0.0-1.0-84.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","86","49425","0.0-1.0-85.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","87","49925","0.0-1.0-86.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","88","50435","0.0-1.0-87.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","89","50935","0.0-1.0-88.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","90","51434","0.0-1.0-89.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","91","51935","0.0-1.0-90.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","92","52445","0.0-1.0-91.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","93","52956","0.0-1.0-92.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","94","53456","0.0-1.0-93.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","95","53956","0.0-1.0-94.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","96","54495","0.0-1.0-95.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","97","55006","0.0-1.0-96.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","98","55515","0.0-1.0-97.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","99","56066","0.0-1.0-98.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","100","56566","0.0-1.0-99.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","101","57066","0.0-1.0-100.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","102","57566","0.0-1.0-101.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","103","58076","0.0-1.0-102.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","104","58576","0.0-1.0-103.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","105","59086","0.0-1.0-104.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","106","59587","0.0-1.0-105.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","107","60096","0.0-1.0-106.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","108","60606","0.0-1.0-107.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","109","61117","0.0-1.0-108.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","110","61617","0.0-1.0-109.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","111","62117","0.0-1.0-110.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","112","62616","0.0-1.0-111.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","113","63117","0.0-1.0-112.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","114","63657","0.0-1.0-113.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","115","64167","0.0-1.0-114.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","116","64677","0.0-1.0-115.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","117","65177","0.0-1.0-116.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","118","65687","0.0-1.0-117.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","119","66197","0.0-1.0-118.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","120","66747","0.0-1.0-119.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","121","67246","0.0-1.0-120.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","122","67757","0.0-1.0-121.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","123","68258","0.0-1.0-122.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","124","68768","0.0-1.0-123.0","",""
