"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"null","sound/asl/nadime.wav","null","audio-keyboard-response","31","217684","0.0-12.0-1.0","","",""
"2130","sound/asl/silence.wav","49","audio-keyboard-response","32","219814","0.0-12.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","33","221014","0.0-13.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","34","221894","0.0-13.0-1.0","","",""
"720","sound/asl/silence.wav","50","audio-keyboard-response","35","222619","0.0-13.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","36","223834","0.0-14.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","37","224693","0.0-14.0-1.0","","",""
"1750","sound/asl/silence.wav","49","audio-keyboard-response","38","226449","0.0-14.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","39","227653","0.0-15.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","40","228526","0.0-15.0-1.0","","",""
"2270","sound/asl/silence.wav","49","audio-keyboard-response","41","230801","0.0-15.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","42","232005","0.0-16.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","43","232933","0.0-16.0-1.0","","",""
"1218","sound/asl/silence.wav","49","audio-keyboard-response","44","234158","0.0-16.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","45","235360","0.0-17.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","46","236284","0.0-17.0-1.0","","",""
"120","sound/asl/silence.wav","49","audio-keyboard-response","47","236411","0.0-17.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","48","237618","0.0-18.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","49","238465","0.0-18.0-1.0","","",""
"3928","sound/asl/silence.wav","50","audio-keyboard-response","50","242397","0.0-18.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","51","243602","0.0-19.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","52","244463","0.0-19.0-1.0","","",""
"768","sound/asl/silence.wav","49","audio-keyboard-response","53","245235","0.0-19.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","54","246444","0.0-20.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","55","247325","0.0-20.0-1.0","","",""
"679","sound/asl/silence.wav","49","audio-keyboard-response","56","248010","0.0-20.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","57","249218","0.0-21.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","58","250066","0.0-21.0-1.0","","",""
"3779","sound/asl/silence.wav","49","audio-keyboard-response","59","253851","0.0-21.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","60","255067","0.0-22.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","61","255913","0.0-22.0-1.0","","",""
"1091","sound/asl/silence.wav","49","audio-keyboard-response","62","257009","0.0-22.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","63","258217","0.0-23.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","64","259143","0.0-23.0-1.0","","",""
"2950","sound/asl/silence.wav","49","audio-keyboard-response","65","262101","0.0-23.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","66","263310","0.0-24.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","67","264145","0.0-24.0-1.0","","",""
"909","sound/asl/silence.wav","49","audio-keyboard-response","68","265063","0.0-24.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","69","266279","0.0-25.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","70","267143","0.0-25.0-1.0","","",""
"898","sound/asl/silence.wav","50","audio-keyboard-response","71","268045","0.0-25.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","72","269262","0.0-26.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","73","270125","0.0-26.0-1.0","","",""
"2421","sound/asl/silence.wav","50","audio-keyboard-response","74","272554","0.0-26.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","75","273762","0.0-27.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","76","274613","0.0-27.0-1.0","","",""
"950","sound/asl/silence.wav","49","audio-keyboard-response","77","275573","0.0-27.0-2.0","true","",""
"3526","","","instructions","78","279101","0.0-28.0","","[{""page_index"":0,""viewing_time"":3526}]",""
"16340","","","survey-likert","79","295460","0.0-29.0","","","{""Q0"":1}"
"11178","","","survey-likert","80","306639","0.0-30.0","","","{""Q0"":0}"
"4505","","","survey-likert","81","311147","0.0-31.0","","","{""Q0"":0}"
"4998","","","survey-likert","82","316147","0.0-32.0","","","{""Q0"":0}"
"5925","","","survey-likert","83","322076","0.0-33.0","","","{""Q0"":0}"
"5924","","","survey-likert","84","328003","0.0-34.0","","","{""Q0"":1}"
"1238","","","instructions","85","329241","0.0-35.0","","[{""page_index"":0,""viewing_time"":1238}]",""
