"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"1968","backround.jpg","49","image-keyboard-response","0","1971","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","137523","0.0-1.0","","",""
"2797","Instructions2-eng.png","49","image-keyboard-response","2","140323","0.0-2.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","3","141524","0.0-3.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","4","142364","0.0-3.0-1.0","","",""
"2760","sound/asl/silence.wav","49","audio-keyboard-response","5","145129","0.0-3.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","6","146330","0.0-4.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","7","147192","0.0-4.0-1.0","","",""
"8771","sound/asl/silence.wav","49","audio-keyboard-response","8","155969","0.0-4.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","9","157171","0.0-5.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","10","158024","0.0-5.0-1.0","","",""
"2589","sound/asl/silence.wav","49","audio-keyboard-response","11","160622","0.0-5.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","12","161824","0.0-6.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","13","162683","0.0-6.0-1.0","","",""
"11368","sound/asl/silence.wav","49","audio-keyboard-response","14","174057","0.0-6.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","15","175259","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","176173","0.0-7.0-1.0","","",""
"2280","sound/asl/silence.wav","49","audio-keyboard-response","17","178458","0.0-7.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","18","179660","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","180513","0.0-8.0-1.0","","",""
"171","sound/asl/silence.wav","49","audio-keyboard-response","20","180690","0.0-8.0-2.0","true","",""
