"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"10506","backround.jpg","49","image-keyboard-response","0","10507","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","146146","0.0-1.0","","",""
"11714","Instructions2-eng.png","49","image-keyboard-response","2","157860","0.0-2.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","3","159063","0.0-3.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","4","159944","0.0-3.0-1.0","","",""
"3288","sound/asl/silence.wav","49","audio-keyboard-response","5","163233","0.0-3.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","6","164434","0.0-4.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","7","165284","0.0-4.0-1.0","","",""
"3228","sound/asl/silence.wav","50","audio-keyboard-response","8","168517","0.0-4.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","9","169718","0.0-5.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","10","170583","0.0-5.0-1.0","","",""
"397","sound/asl/silence.wav","50","audio-keyboard-response","11","170984","0.0-5.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","12","172186","0.0-6.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","13","173043","0.0-6.0-1.0","","",""
"1140","sound/asl/silence.wav","50","audio-keyboard-response","14","174188","0.0-6.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","15","175389","0.0-7.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","16","176264","0.0-7.0-1.0","","",""
"757","sound/asl/silence.wav","49","audio-keyboard-response","17","177028","0.0-7.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","18","178229","0.0-8.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","19","179153","0.0-8.0-1.0","","",""
"331","sound/asl/silence.wav","49","audio-keyboard-response","20","179492","0.0-8.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","21","180697","0.0-9.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","22","181624","0.0-9.0-1.0","","",""
"1521","sound/asl/silence.wav","50","audio-keyboard-response","23","183146","0.0-9.0-2.0","false","",""
