"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"8362","backround.jpg","49","image-keyboard-response","0","8364","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","143924","0.0-1.0","","",""
"5431","Instructions2-eng.png","49","image-keyboard-response","2","149357","0.0-2.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","3","150560","0.0-3.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","4","151475","0.0-3.0-1.0","","",""
"619","sound/asl/silence.wav","49","audio-keyboard-response","5","152104","0.0-3.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","6","153306","0.0-4.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","7","154225","0.0-4.0-1.0","","",""
"320","sound/asl/silence.wav","49","audio-keyboard-response","8","154549","0.0-4.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","9","155751","0.0-5.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","10","156616","0.0-5.0-1.0","","",""
"501","sound/asl/silence.wav","50","audio-keyboard-response","11","157121","0.0-5.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","12","158323","0.0-6.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","13","159166","0.0-6.0-1.0","","",""
"440","sound/asl/silence.wav","50","audio-keyboard-response","14","159615","0.0-6.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","15","160818","0.0-7.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","16","161666","0.0-7.0-1.0","","",""
"4440","sound/asl/silence.wav","49","audio-keyboard-response","17","166106","0.0-7.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","18","167307","0.0-8.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","19","168173","0.0-8.0-1.0","","",""
"571","sound/asl/silence.wav","50","audio-keyboard-response","20","168749","0.0-8.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","21","169951","0.0-9.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","22","170862","0.0-9.0-1.0","","",""
"349","sound/asl/silence.wav","49","audio-keyboard-response","23","171220","0.0-9.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","24","172423","0.0-10.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","25","173253","0.0-10.0-1.0","","",""
"621","sound/asl/silence.wav","49","audio-keyboard-response","26","173882","0.0-10.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","27","175084","0.0-11.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","28","175924","0.0-11.0-1.0","","",""
"1392","sound/asl/silence.wav","49","audio-keyboard-response","29","177315","0.0-11.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","30","178516","0.0-12.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","31","179383","0.0-12.0-1.0","","",""
"1320","sound/asl/silence.wav","49","audio-keyboard-response","32","180711","0.0-12.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","33","181913","0.0-13.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","34","182774","0.0-13.0-1.0","","",""
"349","sound/asl/silence.wav","50","audio-keyboard-response","35","183132","0.0-13.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","36","184333","0.0-14.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","37","185174","0.0-14.0-1.0","","",""
"349","sound/asl/silence.wav","49","audio-keyboard-response","38","185529","0.0-14.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","39","186731","0.0-15.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","40","187645","0.0-15.0-1.0","","",""
"312","sound/asl/silence.wav","49","audio-keyboard-response","41","187964","0.0-15.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","42","189166","0.0-16.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","43","190025","0.0-16.0-1.0","","",""
"3000","sound/asl/silence.wav","49","audio-keyboard-response","44","193028","0.0-16.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","45","194230","0.0-17.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","46","195095","0.0-17.0-1.0","","",""
"571","sound/asl/silence.wav","50","audio-keyboard-response","47","195666","0.0-17.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","48","196868","0.0-18.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","49","197726","0.0-18.0-1.0","","",""
"800","sound/asl/silence.wav","49","audio-keyboard-response","50","198527","0.0-18.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","51","199728","0.0-19.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","52","200587","0.0-19.0-1.0","","",""
"640","sound/asl/silence.wav","50","audio-keyboard-response","53","201233","0.0-19.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","54","202435","0.0-20.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","55","203267","0.0-20.0-1.0","","",""
