"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"6659","backround.jpg","49","image-keyboard-response","0","6660","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","142220","0.0-1.0","","",""
"8336","Instructions2-eng.png","49","image-keyboard-response","2","150557","0.0-2.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","3","151759","0.0-3.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","4","152569","0.0-3.0-1.0","","",""
"659","sound/asl/silence.wav","50","audio-keyboard-response","5","153229","0.0-3.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","6","154430","0.0-4.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","7","155289","0.0-4.0-1.0","","",""
"419","sound/asl/silence.wav","49","audio-keyboard-response","8","155718","0.0-4.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","9","156920","0.0-5.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","10","157790","0.0-5.0-1.0","","",""
"771","sound/asl/silence.wav","50","audio-keyboard-response","11","158563","0.0-5.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","12","159765","0.0-6.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","13","160680","0.0-6.0-1.0","","",""
"291","sound/asl/silence.wav","50","audio-keyboard-response","14","160975","0.0-6.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","15","162176","0.0-7.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","16","162999","0.0-7.0-1.0","","",""
"309","sound/asl/silence.wav","49","audio-keyboard-response","17","163313","0.0-7.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","18","164514","0.0-8.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","19","165380","0.0-8.0-1.0","","",""
"240","sound/asl/silence.wav","50","audio-keyboard-response","20","165623","0.0-8.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","21","166824","0.0-9.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","22","167680","0.0-9.0-1.0","","",""
"349","sound/asl/silence.wav","50","audio-keyboard-response","23","168033","0.0-9.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","24","169235","0.0-10.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","25","170089","0.0-10.0-1.0","","",""
"291","sound/asl/silence.wav","49","audio-keyboard-response","26","170384","0.0-10.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","27","171585","0.0-11.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","28","172419","0.0-11.0-1.0","","",""
"349","sound/asl/silence.wav","49","audio-keyboard-response","29","172769","0.0-11.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","30","173970","0.0-12.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","31","174810","0.0-12.0-1.0","","",""
"819","sound/asl/silence.wav","49","audio-keyboard-response","32","175634","0.0-12.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","33","176835","0.0-13.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","34","177750","0.0-13.0-1.0","","",""
"280","sound/asl/silence.wav","49","audio-keyboard-response","35","178037","0.0-13.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","36","179239","0.0-14.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","37","180099","0.0-14.0-1.0","","",""
"200","sound/asl/silence.wav","50","audio-keyboard-response","38","180304","0.0-14.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","39","181506","0.0-15.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","40","182350","0.0-15.0-1.0","","",""
"251","sound/asl/silence.wav","49","audio-keyboard-response","41","182608","0.0-15.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","42","183810","0.0-16.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","43","184659","0.0-16.0-1.0","","",""
"659","sound/asl/silence.wav","49","audio-keyboard-response","44","185323","0.0-16.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","45","186525","0.0-17.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","46","187380","0.0-17.0-1.0","","",""
"259","sound/asl/silence.wav","49","audio-keyboard-response","47","187648","0.0-17.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","48","188850","0.0-18.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","49","189769","0.0-18.0-1.0","","",""
"120","sound/asl/silence.wav","49","audio-keyboard-response","50","189891","0.0-18.0-2.0","true","",""
