"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"5662","backround.jpg","49","image-keyboard-response","0","5668","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","141318","0.0-1.0","","",""
"2676","Instructions2-eng.png","49","image-keyboard-response","2","143998","0.0-2.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","3","145202","0.0-3.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","4","146056","0.0-3.0-1.0","","",""
"770","sound/asl/silence.wav","50","audio-keyboard-response","5","146828","0.0-3.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","6","148030","0.0-4.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","7","148896","0.0-4.0-1.0","","",""
"592","sound/asl/silence.wav","49","audio-keyboard-response","8","149496","0.0-4.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","9","150698","0.0-5.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","10","151526","0.0-5.0-1.0","","",""
"380","sound/asl/silence.wav","49","audio-keyboard-response","11","151914","0.0-5.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","12","153118","0.0-6.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","13","153996","0.0-6.0-1.0","","",""
"302","sound/asl/silence.wav","50","audio-keyboard-response","14","154302","0.0-6.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","15","155506","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","156436","0.0-7.0-1.0","","",""
"380","sound/asl/silence.wav","50","audio-keyboard-response","17","156818","0.0-7.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","18","158020","0.0-8.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","19","158876","0.0-8.0-1.0","","",""
"580","sound/asl/silence.wav","49","audio-keyboard-response","20","159458","0.0-8.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","21","160664","0.0-9.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","22","161546","0.0-9.0-1.0","","",""
"380","sound/asl/silence.wav","50","audio-keyboard-response","23","161936","0.0-9.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","24","163136","0.0-10.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","25","164066","0.0-10.0-1.0","","",""
"332","sound/asl/silence.wav","49","audio-keyboard-response","26","164400","0.0-10.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","27","165600","0.0-11.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","28","166476","0.0-11.0-1.0","","",""
