"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"12547","backround.jpg","49","image-keyboard-response","0","12549","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","148109","0.0-1.0","","",""
"13676","Instructions2-eng.png","49","image-keyboard-response","2","161786","0.0-2.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","3","162989","0.0-3.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","4","163825","0.0-3.0-1.0","","",""
"2920","sound/asl/silence.wav","49","audio-keyboard-response","5","166745","0.0-3.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","6","167946","0.0-4.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","7","168815","0.0-4.0-1.0","","",""
"749","sound/asl/silence.wav","50","audio-keyboard-response","8","169569","0.0-4.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","9","170771","0.0-5.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","10","171625","0.0-5.0-1.0","","",""
"1888","sound/asl/silence.wav","50","audio-keyboard-response","11","173521","0.0-5.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","12","174722","0.0-6.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","13","175545","0.0-6.0-1.0","","",""
"640","sound/asl/silence.wav","49","audio-keyboard-response","14","176193","0.0-6.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","15","177394","0.0-7.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","16","178226","0.0-7.0-1.0","","",""
"4248","sound/asl/silence.wav","50","audio-keyboard-response","17","182481","0.0-7.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","18","183684","0.0-8.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","19","184537","0.0-8.0-1.0","","",""
"7429","sound/asl/silence.wav","50","audio-keyboard-response","20","191969","0.0-8.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","21","193171","0.0-9.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","22","194088","0.0-9.0-1.0","","",""
