"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"12546","backround.jpg","49","image-keyboard-response","0","12547","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","148107","0.0-1.0","","",""
"7309","Instructions2-eng.png","49","image-keyboard-response","2","155417","0.0-2.0","","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","3","156619","0.0-3.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","4","157466","0.0-3.0-1.0","","",""
"641","sound/asl/silence.wav","50","audio-keyboard-response","5","158108","0.0-3.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","6","159310","0.0-4.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","7","160167","0.0-4.0-1.0","","",""
"409","sound/asl/silence.wav","49","audio-keyboard-response","8","160586","0.0-4.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","9","161789","0.0-5.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","10","162706","0.0-5.0-1.0","","",""
"1109","sound/asl/silence.wav","49","audio-keyboard-response","11","163821","0.0-5.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","12","165023","0.0-6.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","13","165876","0.0-6.0-1.0","","",""
"560","sound/asl/silence.wav","50","audio-keyboard-response","14","166444","0.0-6.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","15","167645","0.0-7.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","16","168497","0.0-7.0-1.0","","",""
"450","sound/asl/silence.wav","49","audio-keyboard-response","17","168949","0.0-7.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","18","170152","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","171006","0.0-8.0-1.0","","",""
"401","sound/asl/silence.wav","49","audio-keyboard-response","20","171415","0.0-8.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","21","172616","0.0-9.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","22","173536","0.0-9.0-1.0","","",""
"650","sound/asl/silence.wav","49","audio-keyboard-response","23","174188","0.0-9.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","24","175389","0.0-10.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","25","176256","0.0-10.0-1.0","","",""
"2290","sound/asl/silence.wav","50","audio-keyboard-response","26","178548","0.0-10.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","27","179749","0.0-11.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","28","180616","0.0-11.0-1.0","","",""
"1472","sound/asl/silence.wav","49","audio-keyboard-response","29","182087","0.0-11.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","30","183289","0.0-12.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","31","184125","0.0-12.0-1.0","","",""
"348","sound/asl/silence.wav","49","audio-keyboard-response","32","184477","0.0-12.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","33","185678","0.0-13.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","34","186596","0.0-13.0-1.0","","",""
