"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history"
"7085","alien.jpg","49","image-keyboard-response","0","7090","0.0-0.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","1","7637","0.0-1.0-0.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","2","8137","0.0-1.0-1.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","3","8637","0.0-1.0-2.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","4","9151","0.0-1.0-3.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","5","9647","0.0-1.0-4.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","6","10186","0.0-1.0-5.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","7","10687","0.0-1.0-6.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","8","11197","0.0-1.0-7.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","9","11697","0.0-1.0-8.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","10","12197","0.0-1.0-9.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","11","12707","0.0-1.0-10.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","12","13207","0.0-1.0-11.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","13","13718","0.0-1.0-12.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","14","14217","0.0-1.0-13.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","15","14758","0.0-1.0-14.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","16","15307","0.0-1.0-15.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","17","15807","0.0-1.0-16.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","18","16318","0.0-1.0-17.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","19","16818","0.0-1.0-18.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","20","17327","0.0-1.0-19.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","21","17832","0.0-1.0-20.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","22","18343","0.0-1.0-21.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","23","18843","0.0-1.0-22.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","24","19352","0.0-1.0-23.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","25","19853","0.0-1.0-24.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","26","20353","0.0-1.0-25.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","27","20853","0.0-1.0-26.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","28","21403","0.0-1.0-27.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","29","21903","0.0-1.0-28.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","30","22403","0.0-1.0-29.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","31","22913","0.0-1.0-30.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","32","23413","0.0-1.0-31.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","33","23954","0.0-1.0-32.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","34","24453","0.0-1.0-33.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","35","24963","0.0-1.0-34.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","36","25474","0.0-1.0-35.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","37","25974","0.0-1.0-36.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","38","26474","0.0-1.0-37.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","39","26973","0.0-1.0-38.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","40","27473","0.0-1.0-39.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","41","27984","0.0-1.0-40.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","42","28484","0.0-1.0-41.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","43","28984","0.0-1.0-42.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","44","29494","0.0-1.0-43.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","45","29994","0.0-1.0-44.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","46","30504","0.0-1.0-45.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","47","31004","0.0-1.0-46.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","48","31544","0.0-1.0-47.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","49","32044","0.0-1.0-48.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","50","32554","0.0-1.0-49.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","51","33054","0.0-1.0-50.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","52","33604","0.0-1.0-51.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","53","34105","0.0-1.0-52.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","54","34605","0.0-1.0-53.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","55","35115","0.0-1.0-54.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","56","35615","0.0-1.0-55.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","57","36155","0.0-1.0-56.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","58","36655","0.0-1.0-57.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","59","37155","0.0-1.0-58.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","60","37655","0.0-1.0-59.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","61","38155","0.0-1.0-60.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","62","38665","0.0-1.0-61.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","63","39165","0.0-1.0-62.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","64","39665","0.0-1.0-63.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","65","40175","0.0-1.0-64.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","66","40676","0.0-1.0-65.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","67","41185","0.0-1.0-66.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","68","41686","0.0-1.0-67.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","69","42226","0.0-1.0-68.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","70","42776","0.0-1.0-69.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","71","43276","0.0-1.0-70.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","72","43786","0.0-1.0-71.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","73","44286","0.0-1.0-72.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","74","44796","0.0-1.0-73.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","75","45296","0.0-1.0-74.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","76","45797","0.0-1.0-75.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","77","46306","0.0-1.0-76.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","78","46806","0.0-1.0-77.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","79","47307","0.0-1.0-78.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","80","47806","0.0-1.0-79.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","81","48306","0.0-1.0-80.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","82","48807","0.0-1.0-81.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","83","49317","0.0-1.0-82.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","84","49827","0.0-1.0-83.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","85","50377","0.0-1.0-84.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","86","50877","0.0-1.0-85.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","87","51386","0.0-1.0-86.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","88","51887","0.0-1.0-87.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","89","52387","0.0-1.0-88.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","90","52927","0.0-1.0-89.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","91","53427","0.0-1.0-90.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","92","53938","0.0-1.0-91.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","93","54438","0.0-1.0-92.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","94","54948","0.0-1.0-93.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","95","55448","0.0-1.0-94.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","96","55958","0.0-1.0-95.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","97","56457","0.0-1.0-96.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","98","56958","0.0-1.0-97.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","99","57458","0.0-1.0-98.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","100","57958","0.0-1.0-99.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","101","58457","0.0-1.0-100.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","102","58993","0.0-1.0-101.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","103","59493","0.0-1.0-102.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","104","60003","0.0-1.0-103.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","105","60513","0.0-1.0-104.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","106","61064","0.0-1.0-105.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","107","61563","0.0-1.0-106.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","108","62073","0.0-1.0-107.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","109","62583","0.0-1.0-108.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","110","63083","0.0-1.0-109.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","111","63623","0.0-1.0-110.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","112","64124","0.0-1.0-111.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","113","64633","0.0-1.0-112.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","114","65144","0.0-1.0-113.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","115","65644","0.0-1.0-114.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","116","66153","0.0-1.0-115.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","117","66664","0.0-1.0-116.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","118","67164","0.0-1.0-117.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","119","67674","0.0-1.0-118.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","120","68173","0.0-1.0-119.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","121","68724","0.0-1.0-120.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","122","69224","0.0-1.0-121.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","123","69725","0.0-1.0-122.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","124","70234","0.0-1.0-123.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","125","70735","0.0-1.0-124.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","126","71275","0.0-1.0-125.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","127","71775","0.0-1.0-126.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","128","72285","0.0-1.0-127.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","129","72795","0.0-1.0-128.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","130","73305","0.0-1.0-129.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","131","73805","0.0-1.0-130.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","132","74315","0.0-1.0-131.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","133","74825","0.0-1.0-132.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","134","75324","0.0-1.0-133.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","135","75865","0.0-1.0-134.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","136","76366","0.0-1.0-135.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","137","76875","0.0-1.0-136.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","138","77375","0.0-1.0-137.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","139","77876","0.0-1.0-138.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","140","78385","0.0-1.0-139.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","141","78886","0.0-1.0-140.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","142","79435","0.0-1.0-141.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","143","79936","0.0-1.0-142.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","144","80435","0.0-1.0-143.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","145","80936","0.0-1.0-144.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","146","81446","0.0-1.0-145.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","147","81956","0.0-1.0-146.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","148","82455","0.0-1.0-147.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","149","82956","0.0-1.0-148.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","150","83455","0.0-1.0-149.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","151","84006","0.0-1.0-150.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","152","84506","0.0-1.0-151.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","153","85006","0.0-1.0-152.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","154","85516","0.0-1.0-153.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","155","86016","0.0-1.0-154.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","156","86556","0.0-1.0-155.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","157","87066","0.0-1.0-156.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","158","87567","0.0-1.0-157.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","159","88076","0.0-1.0-158.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","160","88576","0.0-1.0-159.0","",""
