"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history"
"5709","alien.jpg","49","image-keyboard-response","0","5710","0.0-0.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","1","6214","0.0-1.0-0.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","2","6714","0.0-1.0-1.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","3","7215","0.0-1.0-2.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","4","7715","0.0-1.0-3.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","5","8224","0.0-1.0-4.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","6","8774","0.0-1.0-5.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","7","9274","0.0-1.0-6.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","8","9774","0.0-1.0-7.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","9","10274","0.0-1.0-8.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","10","10774","0.0-1.0-9.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","11","11274","0.0-1.0-10.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","12","11785","0.0-1.0-11.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","13","12284","0.0-1.0-12.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","14","12794","0.0-1.0-13.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","15","13344","0.0-1.0-14.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","16","13855","0.0-1.0-15.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","17","14355","0.0-1.0-16.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","18","14855","0.0-1.0-17.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","19","15395","0.0-1.0-18.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","20","15905","0.0-1.0-19.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","21","16405","0.0-1.0-20.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","22","16905","0.0-1.0-21.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","23","17405","0.0-1.0-22.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","24","17915","0.0-1.0-23.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","25","18415","0.0-1.0-24.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","26","18915","0.0-1.0-25.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","27","19426","0.0-1.0-26.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","28","19935","0.0-1.0-27.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","29","20436","0.0-1.0-28.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","30","20936","0.0-1.0-29.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","31","21435","0.0-1.0-30.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","32","21945","0.0-1.0-31.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","33","22496","0.0-1.0-32.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","34","23036","0.0-1.0-33.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","35","23546","0.0-1.0-34.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","36","24046","0.0-1.0-35.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","37","24546","0.0-1.0-36.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","38","25046","0.0-1.0-37.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","39","25556","0.0-1.0-38.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","40","26057","0.0-1.0-39.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","41","26556","0.0-1.0-40.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","42","27066","0.0-1.0-41.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","43","27606","0.0-1.0-42.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","44","28117","0.0-1.0-43.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","45","28616","0.0-1.0-44.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","46","29117","0.0-1.0-45.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","47","29626","0.0-1.0-46.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","48","30177","0.0-1.0-47.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","49","30677","0.0-1.0-48.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","50","31177","0.0-1.0-49.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","51","31677","0.0-1.0-50.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","52","32187","0.0-1.0-51.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","53","32688","0.0-1.0-52.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","54","33187","0.0-1.0-53.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","55","33687","0.0-1.0-54.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","56","34198","0.0-1.0-55.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","57","34748","0.0-1.0-56.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","58","35248","0.0-1.0-57.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","59","35747","0.0-1.0-58.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","60","36248","0.0-1.0-59.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","61","36747","0.0-1.0-60.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","62","37248","0.0-1.0-61.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","63","37757","0.0-1.0-62.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","64","38298","0.0-1.0-63.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","65","38793","0.0-1.0-64.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","66","39293","0.0-1.0-65.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","67","39794","0.0-1.0-66.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","68","40303","0.0-1.0-67.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","69","40853","0.0-1.0-68.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","70","41363","0.0-1.0-69.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","71","41873","0.0-1.0-70.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","72","42374","0.0-1.0-71.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","73","42874","0.0-1.0-72.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","74","43373","0.0-1.0-73.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","75","43874","0.0-1.0-74.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","76","44373","0.0-1.0-75.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","77","44874","0.0-1.0-76.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","78","45384","0.0-1.0-77.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","79","45884","0.0-1.0-78.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","80","46384","0.0-1.0-79.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","81","46884","0.0-1.0-80.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","82","47424","0.0-1.0-81.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","83","47924","0.0-1.0-82.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","84","48425","0.0-1.0-83.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","85","48934","0.0-1.0-84.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","86","49434","0.0-1.0-85.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","87","49935","0.0-1.0-86.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","88","50434","0.0-1.0-87.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","89","50944","0.0-1.0-88.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","90","51494","0.0-1.0-89.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","91","52035","0.0-1.0-90.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","92","52545","0.0-1.0-91.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","93","53045","0.0-1.0-92.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","94","53545","0.0-1.0-93.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","95","54045","0.0-1.0-94.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","96","54554","0.0-1.0-95.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","97","55055","0.0-1.0-96.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","98","55555","0.0-1.0-97.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","99","56065","0.0-1.0-98.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","100","56566","0.0-1.0-99.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","101","57075","0.0-1.0-100.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","102","57625","0.0-1.0-101.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","103","58165","0.0-1.0-102.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","104","58676","0.0-1.0-103.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","105","59175","0.0-1.0-104.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","106","59686","0.0-1.0-105.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","107","60195","0.0-1.0-106.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","108","60695","0.0-1.0-107.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","109","61196","0.0-1.0-108.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","110","61705","0.0-1.0-109.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","111","62256","0.0-1.0-110.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","112","62756","0.0-1.0-111.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","113","63267","0.0-1.0-112.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","114","63767","0.0-1.0-113.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","115","64306","0.0-1.0-114.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","116","64807","0.0-1.0-115.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","117","65306","0.0-1.0-116.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","118","65807","0.0-1.0-117.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","119","66307","0.0-1.0-118.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","120","66807","0.0-1.0-119.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","121","67317","0.0-1.0-120.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","122","67826","0.0-1.0-121.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","123","68327","0.0-1.0-122.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","124","68838","0.0-1.0-123.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","125","69347","0.0-1.0-124.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","126","69897","0.0-1.0-125.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","127","70437","0.0-1.0-126.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","128","70947","0.0-1.0-127.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","129","71448","0.0-1.0-128.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","130","71948","0.0-1.0-129.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","131","72447","0.0-1.0-130.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","132","72958","0.0-1.0-131.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","133","73468","0.0-1.0-132.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","134","73968","0.0-1.0-133.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","135","74518","0.0-1.0-134.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","136","75018","0.0-1.0-135.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","137","75518","0.0-1.0-136.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","138","76028","0.0-1.0-137.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","139","76528","0.0-1.0-138.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","140","77038","0.0-1.0-139.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","141","77549","0.0-1.0-140.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","142","78058","0.0-1.0-141.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","143","78558","0.0-1.0-142.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","144","79054","0.0-1.0-143.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","145","79594","0.0-1.0-144.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","146","80104","0.0-1.0-145.0","",""
