"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"7771","backround.jpg","49","image-keyboard-response","0","7773","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","143327","0.0-1.0","","",""
"5245","Instructions2-eng.png","49","image-keyboard-response","2","148572","0.0-2.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","3","149772","0.0-3.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","4","150686","0.0-3.0-1.0","","",""
"389","sound/asl/silence.wav","49","audio-keyboard-response","5","151079","0.0-3.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","6","152282","0.0-4.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","7","153137","0.0-4.0-1.0","","",""
"259","sound/asl/silence.wav","49","audio-keyboard-response","8","153402","0.0-4.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","9","154603","0.0-5.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","10","155416","0.0-5.0-1.0","","",""
"611","sound/asl/silence.wav","50","audio-keyboard-response","11","156036","0.0-5.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","12","157237","0.0-6.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","13","158066","0.0-6.0-1.0","","",""
"469","sound/asl/silence.wav","50","audio-keyboard-response","14","158546","0.0-6.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","15","159749","0.0-7.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","16","160616","0.0-7.0-1.0","","",""
"200","sound/asl/silence.wav","49","audio-keyboard-response","17","160821","0.0-7.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","18","162022","0.0-8.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","19","162886","0.0-8.0-1.0","","",""
"309","sound/asl/silence.wav","49","audio-keyboard-response","20","163202","0.0-8.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","21","164405","0.0-9.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","22","165257","0.0-9.0-1.0","","",""
"288","sound/asl/silence.wav","50","audio-keyboard-response","23","165547","0.0-9.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","24","166748","0.0-10.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","25","167666","0.0-10.0-1.0","","",""
"240","sound/asl/silence.wav","50","audio-keyboard-response","26","167909","0.0-10.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","27","169110","0.0-11.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","28","170026","0.0-11.0-1.0","","",""
"381","sound/asl/silence.wav","50","audio-keyboard-response","29","170409","0.0-11.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","30","171611","0.0-12.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","31","172457","0.0-12.0-1.0","","",""
"240","sound/asl/silence.wav","49","audio-keyboard-response","32","172702","0.0-12.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","33","173903","0.0-13.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","34","174756","0.0-13.0-1.0","","",""
"389","sound/asl/silence.wav","49","audio-keyboard-response","35","175150","0.0-13.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","36","176351","0.0-14.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","37","177206","0.0-14.0-1.0","","",""
"259","sound/asl/silence.wav","50","audio-keyboard-response","38","177471","0.0-14.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","39","178673","0.0-15.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","40","179526","0.0-15.0-1.0","","",""
"229","sound/asl/silence.wav","50","audio-keyboard-response","41","179763","0.0-15.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","42","180966","0.0-16.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","43","181796","0.0-16.0-1.0","","",""
"901","sound/asl/silence.wav","49","audio-keyboard-response","44","182697","0.0-16.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","45","183900","0.0-17.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","46","184746","0.0-17.0-1.0","","",""
"552","sound/asl/silence.wav","50","audio-keyboard-response","47","185300","0.0-17.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","48","186502","0.0-18.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","49","187417","0.0-18.0-1.0","","",""
"320","sound/asl/silence.wav","49","audio-keyboard-response","50","187740","0.0-18.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","51","188941","0.0-19.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","52","189857","0.0-19.0-1.0","","",""
"189","sound/asl/silence.wav","50","audio-keyboard-response","53","190055","0.0-19.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","54","191257","0.0-20.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","55","192116","0.0-20.0-1.0","","",""
"261","sound/asl/silence.wav","49","audio-keyboard-response","56","192384","0.0-20.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","57","193586","0.0-21.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","58","194445","0.0-21.0-1.0","","",""
"949","sound/asl/silence.wav","50","audio-keyboard-response","59","195400","0.0-21.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","60","196603","0.0-22.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","61","197435","0.0-22.0-1.0","","",""
"291","sound/asl/silence.wav","49","audio-keyboard-response","62","197733","0.0-22.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","63","198935","0.0-23.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","64","199767","0.0-23.0-1.0","","",""
"219","sound/asl/silence.wav","49","audio-keyboard-response","65","199994","0.0-23.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","66","201194","0.0-24.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","67","202055","0.0-24.0-1.0","","",""
"229","sound/asl/silence.wav","50","audio-keyboard-response","68","202291","0.0-24.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","69","203492","0.0-25.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","70","204356","0.0-25.0-1.0","","",""
"189","sound/asl/silence.wav","49","audio-keyboard-response","71","204550","0.0-25.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","72","205751","0.0-26.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","73","206586","0.0-26.0-1.0","","",""
"1352","sound/asl/silence.wav","49","audio-keyboard-response","74","207938","0.0-26.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","75","209138","0.0-27.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","76","209976","0.0-27.0-1.0","","",""
"229","sound/asl/silence.wav","49","audio-keyboard-response","77","210210","0.0-27.0-2.0","false","",""
"2508","","","instructions","78","212718","0.0-28.0","","[{""page_index"":0,""viewing_time"":2507}]",""
"13167","","","survey-likert","79","225887","0.0-29.0","","","{""Q0"":0}"
"8906","","","survey-likert","80","234794","0.0-30.0","","","{""Q0"":0}"
"5818","","","survey-likert","81","240613","0.0-31.0","","","{""Q0"":0}"
"5218","","","survey-likert","82","245832","0.0-32.0","","","{""Q0"":0}"
"5915","","","survey-likert","83","251749","0.0-33.0","","","{""Q0"":0}"
"12063","","","survey-likert","84","263813","0.0-34.0","","","{""Q0"":2}"
"1333","","","instructions","85","265146","0.0-35.0","","[{""page_index"":0,""viewing_time"":1333}]",""
