"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"144964","backround.jpg","49","image-keyboard-response","0","144967","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","280991","0.0-1.0","","",""
"41399","Instructions2-eng.png","49","image-keyboard-response","2","322391","0.0-2.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","3","323602","0.0-3.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","4","324514","0.0-3.0-1.0","","",""
"17968","sound/asl/silence.wav","49","audio-keyboard-response","5","342492","0.0-3.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","6","343709","0.0-4.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","7","344573","0.0-4.0-1.0","","",""
"1669","sound/asl/silence.wav","50","audio-keyboard-response","8","346250","0.0-4.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","9","347462","0.0-5.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","10","348294","0.0-5.0-1.0","","",""
"7029","sound/asl/silence.wav","49","audio-keyboard-response","11","355327","0.0-5.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","12","356542","0.0-6.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","13","357394","0.0-6.0-1.0","","",""
"4629","sound/asl/silence.wav","49","audio-keyboard-response","14","362031","0.0-6.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","15","363251","0.0-7.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","16","364063","0.0-7.0-1.0","","",""
"4840","sound/asl/silence.wav","50","audio-keyboard-response","17","368905","0.0-7.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","18","370111","0.0-8.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","19","370973","0.0-8.0-1.0","","",""
"1160","sound/asl/silence.wav","49","audio-keyboard-response","20","372140","0.0-8.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","21","373361","0.0-9.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","22","374224","0.0-9.0-1.0","","",""
"1109","sound/asl/silence.wav","49","audio-keyboard-response","23","375347","0.0-9.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","24","376560","0.0-10.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","25","377414","0.0-10.0-1.0","","",""
"1011","sound/asl/silence.wav","50","audio-keyboard-response","26","378429","0.0-10.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","27","379644","0.0-11.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","28","380563","0.0-11.0-1.0","","",""
"2541","sound/asl/silence.wav","49","audio-keyboard-response","29","383103","0.0-11.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","30","384311","0.0-12.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","31","385173","0.0-12.0-1.0","","",""
"1600","sound/asl/silence.wav","49","audio-keyboard-response","32","386782","0.0-12.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","33","388001","0.0-13.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","34","388863","0.0-13.0-1.0","","",""
"1019","sound/asl/silence.wav","49","audio-keyboard-response","35","389883","0.0-13.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","36","391096","0.0-14.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","37","391953","0.0-14.0-1.0","","",""
"2440","sound/asl/silence.wav","49","audio-keyboard-response","38","394395","0.0-14.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","39","395597","0.0-15.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","40","396422","0.0-15.0-1.0","","",""
"1499","sound/asl/silence.wav","50","audio-keyboard-response","41","397930","0.0-15.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","42","399136","0.0-16.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","43","400052","0.0-16.0-1.0","","",""
"1680","sound/asl/silence.wav","50","audio-keyboard-response","44","401739","0.0-16.0-2.0","false","",""
