"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"9646","backround.jpg","49","image-keyboard-response","0","9648","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","145208","0.0-1.0","","",""
"12333","Instructions2-eng.png","49","image-keyboard-response","2","157544","0.0-2.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","3","158746","0.0-3.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","4","159615","0.0-3.0-1.0","","",""
"1240","sound/asl/silence.wav","49","audio-keyboard-response","5","160855","0.0-3.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","6","162057","0.0-4.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","7","162974","0.0-4.0-1.0","","",""
"861","sound/asl/silence.wav","50","audio-keyboard-response","8","163839","0.0-4.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","9","165042","0.0-5.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","10","165875","0.0-5.0-1.0","","",""
"848","sound/asl/silence.wav","50","audio-keyboard-response","11","166735","0.0-5.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","12","167937","0.0-6.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","13","168855","0.0-6.0-1.0","","",""
"589","sound/asl/silence.wav","49","audio-keyboard-response","14","169448","0.0-6.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","15","170650","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","171566","0.0-7.0-1.0","","",""
"571","sound/asl/silence.wav","49","audio-keyboard-response","17","172143","0.0-7.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","18","173344","0.0-8.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","19","174196","0.0-8.0-1.0","","",""
"1309","sound/asl/silence.wav","50","audio-keyboard-response","20","175511","0.0-8.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","21","176713","0.0-9.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","22","177577","0.0-9.0-1.0","","",""
"651","sound/asl/silence.wav","50","audio-keyboard-response","23","178235","0.0-9.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","24","179437","0.0-10.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","25","180297","0.0-10.0-1.0","","",""
"880","sound/asl/silence.wav","49","audio-keyboard-response","26","181183","0.0-10.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","27","182385","0.0-11.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","28","183237","0.0-11.0-1.0","","",""
"408","sound/asl/silence.wav","49","audio-keyboard-response","29","183655","0.0-11.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","30","184858","0.0-12.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","31","185708","0.0-12.0-1.0","","",""
"371","sound/asl/silence.wav","50","audio-keyboard-response","32","186087","0.0-12.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","33","187288","0.0-13.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","34","188128","0.0-13.0-1.0","","",""
"461","sound/asl/silence.wav","50","audio-keyboard-response","35","188591","0.0-13.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","36","189793","0.0-14.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","37","190624","0.0-14.0-1.0","","",""
"491","sound/asl/silence.wav","49","audio-keyboard-response","38","191118","0.0-14.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","39","192321","0.0-15.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","40","193184","0.0-15.0-1.0","","",""
"939","sound/asl/silence.wav","50","audio-keyboard-response","41","194127","0.0-15.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","42","195329","0.0-16.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","43","196184","0.0-16.0-1.0","","",""
"389","sound/asl/silence.wav","50","audio-keyboard-response","44","196575","0.0-16.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","45","197776","0.0-17.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","46","198594","0.0-17.0-1.0","","",""
"720","sound/asl/silence.wav","50","audio-keyboard-response","47","199319","0.0-17.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","48","200522","0.0-18.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","49","201374","0.0-18.0-1.0","","",""
"640","sound/asl/silence.wav","49","audio-keyboard-response","50","202023","0.0-18.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","51","203225","0.0-19.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","52","204065","0.0-19.0-1.0","","",""
"509","sound/asl/silence.wav","49","audio-keyboard-response","53","204575","0.0-19.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","54","205777","0.0-20.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","55","206626","0.0-20.0-1.0","","",""
"469","sound/asl/silence.wav","50","audio-keyboard-response","56","207104","0.0-20.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","57","208305","0.0-21.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","58","209166","0.0-21.0-1.0","","",""
"480","sound/asl/silence.wav","50","audio-keyboard-response","59","209655","0.0-21.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","60","210857","0.0-22.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","61","211696","0.0-22.0-1.0","","",""
"560","sound/asl/silence.wav","49","audio-keyboard-response","62","212263","0.0-22.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","63","213465","0.0-23.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","64","214376","0.0-23.0-1.0","","",""
"411","sound/asl/silence.wav","50","audio-keyboard-response","65","214791","0.0-23.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","66","215994","0.0-24.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","67","216817","0.0-24.0-1.0","","",""
"851","sound/asl/silence.wav","49","audio-keyboard-response","68","217671","0.0-24.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","69","218878","0.0-25.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","70","219737","0.0-25.0-1.0","","",""
"421","sound/asl/silence.wav","49","audio-keyboard-response","71","220159","0.0-25.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","72","221361","0.0-26.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","73","222278","0.0-26.0-1.0","","",""
"419","sound/asl/silence.wav","50","audio-keyboard-response","74","222703","0.0-26.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","75","223905","0.0-27.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","76","224768","0.0-27.0-1.0","","",""
"1240","sound/asl/silence.wav","50","audio-keyboard-response","77","226015","0.0-27.0-2.0","true","",""
"3855","","","instructions","78","229871","0.0-28.0","","[{""page_index"":0,""viewing_time"":3855}]",""
"10534","","","survey-likert","79","240407","0.0-29.0","","","{""Q0"":1}"
"6031","","","survey-likert","80","246439","0.0-30.0","","","{""Q0"":1}"
"9120","","","survey-likert","81","255559","0.0-31.0","","","{""Q0"":2}"
"6864","","","survey-likert","82","262423","0.0-32.0","","","{""Q0"":3}"
"4272","","","survey-likert","83","266695","0.0-33.0","","","{""Q0"":1}"
"3184","","","survey-likert","84","269879","0.0-34.0","","","{""Q0"":0}"
"1024","","","instructions","85","270903","0.0-35.0","","[{""page_index"":0,""viewing_time"":1024}]",""
