"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"4753","backround.jpg","49","image-keyboard-response","0","4756","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","140318","0.0-1.0","","",""
"12941","Instructions2-eng.png","49","image-keyboard-response","2","153261","0.0-2.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","3","154463","0.0-3.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","4","155297","0.0-3.0-1.0","","",""
"6360","sound/asl/silence.wav","50","audio-keyboard-response","5","161657","0.0-3.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","6","162858","0.0-4.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","7","163717","0.0-4.0-1.0","","",""
"1851","sound/asl/silence.wav","49","audio-keyboard-response","8","165573","0.0-4.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","9","166777","0.0-5.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","10","167606","0.0-5.0-1.0","","",""
"1011","sound/asl/silence.wav","49","audio-keyboard-response","11","168616","0.0-5.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","12","169819","0.0-6.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","13","170686","0.0-6.0-1.0","","",""
"520","sound/asl/silence.wav","50","audio-keyboard-response","14","171210","0.0-6.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","15","172413","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","173326","0.0-7.0-1.0","","",""
"501","sound/asl/silence.wav","49","audio-keyboard-response","17","173835","0.0-7.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","18","175036","0.0-8.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","19","175856","0.0-8.0-1.0","","",""
"600","sound/asl/silence.wav","49","audio-keyboard-response","20","176464","0.0-8.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","21","177666","0.0-9.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","22","178587","0.0-9.0-1.0","","",""
"808","sound/asl/silence.wav","50","audio-keyboard-response","23","179403","0.0-9.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","24","180606","0.0-10.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","25","181426","0.0-10.0-1.0","","",""
"2099","sound/asl/silence.wav","50","audio-keyboard-response","26","183532","0.0-10.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","27","184733","0.0-11.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","28","185586","0.0-11.0-1.0","","",""
"339","sound/asl/silence.wav","49","audio-keyboard-response","29","185934","0.0-11.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","30","187135","0.0-12.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","31","187986","0.0-12.0-1.0","","",""
"360","sound/asl/silence.wav","49","audio-keyboard-response","32","188350","0.0-12.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","33","189551","0.0-13.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","34","190416","0.0-13.0-1.0","","",""
"1651","sound/asl/silence.wav","50","audio-keyboard-response","35","192074","0.0-13.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","36","193277","0.0-14.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","37","194106","0.0-14.0-1.0","","",""
"1880","sound/asl/silence.wav","49","audio-keyboard-response","38","195987","0.0-14.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","39","197189","0.0-15.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","40","198057","0.0-15.0-1.0","","",""
"531","sound/asl/silence.wav","50","audio-keyboard-response","41","198587","0.0-15.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","42","199789","0.0-16.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","43","200626","0.0-16.0-1.0","","",""
"469","sound/asl/silence.wav","50","audio-keyboard-response","44","201104","0.0-16.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","45","202306","0.0-17.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","46","203226","0.0-17.0-1.0","","",""
"379","sound/asl/silence.wav","49","audio-keyboard-response","47","203606","0.0-17.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","48","204809","0.0-18.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","49","205666","0.0-18.0-1.0","","",""
"160","sound/asl/silence.wav","50","audio-keyboard-response","50","205830","0.0-18.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","51","207032","0.0-19.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","52","207946","0.0-19.0-1.0","","",""
"1040","sound/asl/silence.wav","49","audio-keyboard-response","53","208993","0.0-19.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","54","210195","0.0-20.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","55","211036","0.0-20.0-1.0","","",""
"731","sound/asl/silence.wav","50","audio-keyboard-response","56","211768","0.0-20.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","57","212970","0.0-21.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","58","213805","0.0-21.0-1.0","","",""
"1851","sound/asl/silence.wav","50","audio-keyboard-response","59","215658","0.0-21.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","60","216860","0.0-22.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","61","217726","0.0-22.0-1.0","","",""
"1581","sound/asl/silence.wav","50","audio-keyboard-response","62","219311","0.0-22.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","63","220513","0.0-23.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","64","221366","0.0-23.0-1.0","","",""
"611","sound/asl/silence.wav","49","audio-keyboard-response","65","221984","0.0-23.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","66","223186","0.0-24.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","67","224106","0.0-24.0-1.0","","",""
