"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"19099","backround.jpg","49","image-keyboard-response","0","19101","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","154754","0.0-1.0","","",""
"2202","Instructions2-eng.png","49","image-keyboard-response","2","156960","0.0-2.0","","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","3","158168","0.0-3.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","4","159042","0.0-3.0-1.0","","",""
"1219","sound/asl/silence.wav","50","audio-keyboard-response","5","160264","0.0-3.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","6","161469","0.0-4.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","7","162323","0.0-4.0-1.0","","",""
"869","sound/asl/silence.wav","50","audio-keyboard-response","8","163205","0.0-4.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","9","164417","0.0-5.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","10","165343","0.0-5.0-1.0","","",""
"792","sound/asl/silence.wav","49","audio-keyboard-response","11","166141","0.0-5.0-2.0","true","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","12","167358","0.0-6.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","13","168225","0.0-6.0-1.0","","",""
"600","sound/asl/silence.wav","49","audio-keyboard-response","14","168826","0.0-6.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","15","170040","0.0-7.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","16","170883","0.0-7.0-1.0","","",""
"480","sound/asl/silence.wav","49","audio-keyboard-response","17","171371","0.0-7.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","18","172581","0.0-8.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","19","173445","0.0-8.0-1.0","","",""
"640","sound/asl/silence.wav","49","audio-keyboard-response","20","174093","0.0-8.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","21","175308","0.0-9.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","22","176155","0.0-9.0-1.0","","",""
"1389","sound/asl/silence.wav","50","audio-keyboard-response","23","177551","0.0-9.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","24","178762","0.0-10.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","25","179585","0.0-10.0-1.0","","",""
"472","sound/asl/silence.wav","49","audio-keyboard-response","26","180060","0.0-10.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","27","181275","0.0-11.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","28","182206","0.0-11.0-1.0","","",""
"291","sound/asl/silence.wav","49","audio-keyboard-response","29","182504","0.0-11.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","30","183707","0.0-12.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","31","184573","0.0-12.0-1.0","","",""
"229","sound/asl/silence.wav","50","audio-keyboard-response","32","184804","0.0-12.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","33","186014","0.0-13.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","34","186874","0.0-13.0-1.0","","",""
"51","sound/asl/silence.wav","49","audio-keyboard-response","35","186924","0.0-13.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","36","188138","0.0-14.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","37","189065","0.0-14.0-1.0","","",""
"480","sound/asl/silence.wav","50","audio-keyboard-response","38","189552","0.0-14.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","39","190757","0.0-15.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","40","191625","0.0-15.0-1.0","","",""
"611","sound/asl/silence.wav","49","audio-keyboard-response","41","192236","0.0-15.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","42","193451","0.0-16.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","43","194293","0.0-16.0-1.0","","",""
"259","sound/asl/silence.wav","49","audio-keyboard-response","44","194555","0.0-16.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","45","195758","0.0-17.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","46","196602","0.0-17.0-1.0","","",""
"709","sound/asl/silence.wav","49","audio-keyboard-response","47","197321","0.0-17.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","48","198526","0.0-18.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","49","199396","0.0-18.0-1.0","","",""
"661","sound/asl/silence.wav","50","audio-keyboard-response","50","200054","0.0-18.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","51","201266","0.0-19.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","52","202135","0.0-19.0-1.0","","",""
"419","sound/asl/silence.wav","49","audio-keyboard-response","53","202555","0.0-19.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","54","203757","0.0-20.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","55","204632","0.0-20.0-1.0","","",""
"1181","sound/asl/silence.wav","49","audio-keyboard-response","56","205816","0.0-20.0-2.0","false","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","57","207018","0.0-21.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","58","207886","0.0-21.0-1.0","","",""
"69","sound/asl/silence.wav","49","audio-keyboard-response","59","207961","0.0-21.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","60","209171","0.0-22.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","61","210045","0.0-22.0-1.0","","",""
"59","sound/asl/silence.wav","49","audio-keyboard-response","62","210115","0.0-22.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","63","211325","0.0-23.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","64","212204","0.0-23.0-1.0","","",""
"859","sound/asl/silence.wav","49","audio-keyboard-response","65","213066","0.0-23.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","66","214282","0.0-24.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","67","215114","0.0-24.0-1.0","","",""
"381","sound/asl/silence.wav","50","audio-keyboard-response","68","215497","0.0-24.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","69","216699","0.0-25.0-0.0","","",""
