"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"27740","backround.jpg","49","image-keyboard-response","0","27741","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","163389","0.0-1.0","","",""
"3510","Instructions2-eng.png","49","image-keyboard-response","2","166904","0.0-2.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","3","168108","0.0-3.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","4","168960","0.0-3.0-1.0","","",""
"1571","sound/asl/silence.wav","49","audio-keyboard-response","5","170534","0.0-3.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","6","171736","0.0-4.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","7","172570","0.0-4.0-1.0","","",""
"568","sound/asl/silence.wav","49","audio-keyboard-response","8","173146","0.0-4.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","9","174347","0.0-5.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","10","175271","0.0-5.0-1.0","","",""
"581","sound/asl/silence.wav","49","audio-keyboard-response","11","175851","0.0-5.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","12","177054","0.0-6.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","13","177890","0.0-6.0-1.0","","",""
"768","sound/asl/silence.wav","50","audio-keyboard-response","14","178662","0.0-6.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","15","179863","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","180791","0.0-7.0-1.0","","",""
"400","sound/asl/silence.wav","49","audio-keyboard-response","17","181199","0.0-7.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","18","182401","0.0-8.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","19","183281","0.0-8.0-1.0","","",""
"451","sound/asl/silence.wav","50","audio-keyboard-response","20","183740","0.0-8.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","21","184945","0.0-9.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","22","185821","0.0-9.0-1.0","","",""
"451","sound/asl/silence.wav","50","audio-keyboard-response","23","186280","0.0-9.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","24","187481","0.0-10.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","25","188362","0.0-10.0-1.0","","",""
"960","sound/asl/silence.wav","50","audio-keyboard-response","26","189329","0.0-10.0-2.0","true","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","27","190530","0.0-11.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","28","191452","0.0-11.0-1.0","","",""
"560","sound/asl/silence.wav","49","audio-keyboard-response","29","192016","0.0-11.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","30","193217","0.0-12.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","31","194073","0.0-12.0-1.0","","",""
