"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history"
"7514","alien.jpg","49","image-keyboard-response","0","7518","0.0-0.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","1","8034","0.0-1.0-0.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","2","8544","0.0-1.0-1.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","3","9084","0.0-1.0-2.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","4","9594","0.0-1.0-3.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","5","10106","0.0-1.0-4.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","6","10614","0.0-1.0-5.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","7","11134","0.0-1.0-6.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","8","11646","0.0-1.0-7.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","9","12166","0.0-1.0-8.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","10","12726","0.0-1.0-9.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","11","13246","0.0-1.0-10.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","12","13756","0.0-1.0-11.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","13","14264","0.0-1.0-12.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","14","14774","0.0-1.0-13.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","15","15286","0.0-1.0-14.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","16","15806","0.0-1.0-15.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","17","16316","0.0-1.0-16.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","18","16854","0.0-1.0-17.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","19","17366","0.0-1.0-18.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","20","17886","0.0-1.0-19.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","21","18406","0.0-1.0-20.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","22","18966","0.0-1.0-21.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","23","19486","0.0-1.0-22.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","24","20014","0.0-1.0-23.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","25","20524","0.0-1.0-24.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","26","21034","0.0-1.0-25.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","27","21554","0.0-1.0-26.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","28","22066","0.0-1.0-27.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","29","22574","0.0-1.0-28.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","30","23124","0.0-1.0-29.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","31","23634","0.0-1.0-30.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","32","24144","0.0-1.0-31.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","33","24666","0.0-1.0-32.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","34","25176","0.0-1.0-33.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","35","25696","0.0-1.0-34.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","36","26216","0.0-1.0-35.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","37","26736","0.0-1.0-36.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","38","27246","0.0-1.0-37.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","39","27764","0.0-1.0-38.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","40","28326","0.0-1.0-39.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","41","28846","0.0-1.0-40.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","42","29366","0.0-1.0-41.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","43","29876","0.0-1.0-42.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","44","30396","0.0-1.0-43.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","45","30916","0.0-1.0-44.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","46","31426","0.0-1.0-45.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","47","31934","0.0-1.0-46.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","48","32456","0.0-1.0-47.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","49","32976","0.0-1.0-48.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","50","33484","0.0-1.0-49.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","51","34006","0.0-1.0-50.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","52","34524","0.0-1.0-51.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","53","35034","0.0-1.0-52.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","54","35586","0.0-1.0-53.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","55","36096","0.0-1.0-54.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","56","36606","0.0-1.0-55.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","57","37116","0.0-1.0-56.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","58","37636","0.0-1.0-57.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","59","38144","0.0-1.0-58.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","60","38666","0.0-1.0-59.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","61","39226","0.0-1.0-60.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","62","39744","0.0-1.0-61.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","63","40256","0.0-1.0-62.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","64","40766","0.0-1.0-63.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","65","41286","0.0-1.0-64.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","66","41806","0.0-1.0-65.0","",""
"null","sound/msl/door.wav","null","audio-keyboard-response","67","42316","0.0-1.0-66.0","",""
"null","sound/msl/boing.wav","null","audio-keyboard-response","68","42824","0.0-1.0-67.0","",""
"null","sound/msl/cow.wav","null","audio-keyboard-response","69","43336","0.0-1.0-68.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","70","43854","0.0-1.0-69.0","",""
"null","sound/msl/slide_whistle.wav","null","audio-keyboard-response","71","44364","0.0-1.0-70.0","",""
"null","sound/msl/goat.wav","null","audio-keyboard-response","72","44906","0.0-1.0-71.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","73","45426","0.0-1.0-72.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","74","45936","0.0-1.0-73.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","75","46454","0.0-1.0-74.0","",""
"null","sound/msl/clock.wav","null","audio-keyboard-response","76","47014","0.0-1.0-75.0","",""
"null","sound/msl/door_bell.wav","null","audio-keyboard-response","77","47534","0.0-1.0-76.0","",""
"null","sound/msl/bird.wav","null","audio-keyboard-response","78","48054","0.0-1.0-77.0","",""
"null","sound/msl/duck.wav","null","audio-keyboard-response","79","48566","0.0-1.0-78.0","",""
"null","sound/msl/cat.wav","null","audio-keyboard-response","80","49076","0.0-1.0-79.0","",""
"null","sound/msl/Water.wav","null","audio-keyboard-response","81","49594","0.0-1.0-80.0","",""
"null","sound/msl/organ.wav","null","audio-keyboard-response","82","50104","0.0-1.0-81.0","",""
"null","sound/msl/dog.wav","null","audio-keyboard-response","83","50624","0.0-1.0-82.0","",""
"null","sound/msl/ding.wav","null","audio-keyboard-response","84","51146","0.0-1.0-83.0","",""
"null","sound/msl/frog.wav","null","audio-keyboard-response","85","51666","0.0-1.0-84.0","",""
