"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"7714","backround.jpg","49","image-keyboard-response","0","7716","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","143274","0.0-1.0","","",""
"3044","Instructions2-eng.png","49","image-keyboard-response","2","146320","0.0-2.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","3","147521","0.0-3.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","4","148373","0.0-3.0-1.0","","",""
"619","sound/asl/silence.wav","49","audio-keyboard-response","5","149002","0.0-3.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","6","150204","0.0-4.0-0.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","7","151025","0.0-4.0-1.0","","",""
"640","sound/asl/silence.wav","50","audio-keyboard-response","8","151673","0.0-4.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","9","152874","0.0-5.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","10","153795","0.0-5.0-1.0","","",""
"251","sound/asl/silence.wav","49","audio-keyboard-response","11","154054","0.0-5.0-2.0","true","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","12","155256","0.0-6.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","13","156115","0.0-6.0-1.0","","",""
"451","sound/asl/silence.wav","50","audio-keyboard-response","14","156569","0.0-6.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","15","157770","0.0-7.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","16","158605","0.0-7.0-1.0","","",""
"229","sound/asl/silence.wav","50","audio-keyboard-response","17","158841","0.0-7.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","18","160042","0.0-8.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","19","160885","0.0-8.0-1.0","","",""
"280","sound/asl/silence.wav","49","audio-keyboard-response","20","161166","0.0-8.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","21","162367","0.0-9.0-0.0","","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","22","163196","0.0-9.0-1.0","","",""
"1211","sound/asl/silence.wav","49","audio-keyboard-response","23","164408","0.0-9.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","24","165611","0.0-10.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","25","166476","0.0-10.0-1.0","","",""
"280","sound/asl/silence.wav","49","audio-keyboard-response","26","166762","0.0-10.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","27","167964","0.0-11.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","28","168826","0.0-11.0-1.0","","",""
"248","sound/asl/silence.wav","49","audio-keyboard-response","29","169080","0.0-11.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","30","170282","0.0-12.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","31","171147","0.0-12.0-1.0","","",""
"299","sound/asl/silence.wav","49","audio-keyboard-response","32","171449","0.0-12.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","33","172652","0.0-13.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","34","173487","0.0-13.0-1.0","","",""
"291","sound/asl/silence.wav","49","audio-keyboard-response","35","173783","0.0-13.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","36","174984","0.0-14.0-0.0","","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","37","175833","0.0-14.0-1.0","","",""
"291","sound/asl/silence.wav","50","audio-keyboard-response","38","176129","0.0-14.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","39","177330","0.0-15.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","40","178163","0.0-15.0-1.0","","",""
"1200","sound/asl/silence.wav","50","audio-keyboard-response","41","179370","0.0-15.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","42","180573","0.0-16.0-0.0","","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","43","181413","0.0-16.0-1.0","","",""
"469","sound/asl/silence.wav","50","audio-keyboard-response","44","181883","0.0-16.0-2.0","false","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","45","183084","0.0-17.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","46","183943","0.0-17.0-1.0","","",""
"440","sound/asl/silence.wav","49","audio-keyboard-response","47","184390","0.0-17.0-2.0","false","",""
"null","sound/asl/dukame.wav","null","audio-keyboard-response","48","185592","0.0-18.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","49","186503","0.0-18.0-1.0","","",""
"659","sound/asl/silence.wav","50","audio-keyboard-response","50","187169","0.0-18.0-2.0","false","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","51","188371","0.0-19.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","52","189224","0.0-19.0-1.0","","",""
"280","sound/asl/silence.wav","49","audio-keyboard-response","53","189507","0.0-19.0-2.0","true","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","54","190709","0.0-20.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","55","191574","0.0-20.0-1.0","","",""
"331","sound/asl/silence.wav","50","audio-keyboard-response","56","191911","0.0-20.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","57","193113","0.0-21.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","58","193974","0.0-21.0-1.0","","",""
"229","sound/asl/silence.wav","49","audio-keyboard-response","59","194210","0.0-21.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","60","195413","0.0-22.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","61","196264","0.0-22.0-1.0","","",""
"280","sound/asl/silence.wav","49","audio-keyboard-response","62","196549","0.0-22.0-2.0","true","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","63","197751","0.0-23.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","64","198586","0.0-23.0-1.0","","",""
"219","sound/asl/silence.wav","49","audio-keyboard-response","65","198811","0.0-23.0-2.0","false","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","66","200013","0.0-24.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","67","200925","0.0-24.0-1.0","","",""
"291","sound/asl/silence.wav","49","audio-keyboard-response","68","201218","0.0-24.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","69","202420","0.0-25.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","70","203335","0.0-25.0-1.0","","",""
"331","sound/asl/silence.wav","49","audio-keyboard-response","71","203675","0.0-25.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","72","204877","0.0-26.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","73","205796","0.0-26.0-1.0","","",""
"291","sound/asl/silence.wav","49","audio-keyboard-response","74","206091","0.0-26.0-2.0","true","",""
"null","sound/asl/nalobi.wav","null","audio-keyboard-response","75","207292","0.0-27.0-0.0","","",""
"null","sound/asl/kibeno.wav","null","audio-keyboard-response","76","208147","0.0-27.0-1.0","","",""
"309","sound/asl/silence.wav","49","audio-keyboard-response","77","208460","0.0-27.0-2.0","true","",""
"2780","","","instructions","78","211241","0.0-28.0","","[{""page_index"":0,""viewing_time"":2780}]",""
"11230","","","survey-likert","79","222474","0.0-29.0","","","{""Q0"":2}"
"5775","","","survey-likert","80","228250","0.0-30.0","","","{""Q0"":2}"
"4263","","","survey-likert","81","232514","0.0-31.0","","","{""Q0"":1}"
"8535","","","survey-likert","82","241049","0.0-32.0","","","{""Q0"":3}"
"6192","","","survey-likert","83","247242","0.0-33.0","","","{""Q0"":1}"
"3711","","","survey-likert","84","250953","0.0-34.0","","","{""Q0"":1}"
