"rt","stimulus","key_press","trial_type","trial_index","time_elapsed","internal_node_id","correct","view_history","responses"
"5175","backround.jpg","49","image-keyboard-response","0","5176","0.0-0.0","","",""
"null","sound/asl/5words_lanaguage.mp3","null","audio-keyboard-response","1","140733","0.0-1.0","","",""
"6242","Instructions2-eng.png","49","image-keyboard-response","2","146975","0.0-2.0","","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","3","148177","0.0-3.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","4","149043","0.0-3.0-1.0","","",""
"1539","sound/asl/silence.wav","50","audio-keyboard-response","5","150592","0.0-3.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","6","151793","0.0-4.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","7","152652","0.0-4.0-1.0","","",""
"429","sound/asl/silence.wav","50","audio-keyboard-response","8","153089","0.0-4.0-2.0","true","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","9","154291","0.0-5.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","10","155202","0.0-5.0-1.0","","",""
"960","sound/asl/silence.wav","49","audio-keyboard-response","11","156163","0.0-5.0-2.0","true","",""
"null","sound/asl/tomubi.wav","null","audio-keyboard-response","12","157365","0.0-6.0-0.0","","",""
"null","sound/asl/gedino.wav","null","audio-keyboard-response","13","158232","0.0-6.0-1.0","","",""
"600","sound/asl/silence.wav","49","audio-keyboard-response","14","158837","0.0-6.0-2.0","false","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","15","160040","0.0-7.0-0.0","","",""
"null","sound/asl/gekalu.wav","null","audio-keyboard-response","16","160953","0.0-7.0-1.0","","",""
"621","sound/asl/silence.wav","50","audio-keyboard-response","17","161573","0.0-7.0-2.0","false","",""
"null","sound/asl/nadime.wav","null","audio-keyboard-response","18","162775","0.0-8.0-0.0","","",""
"null","sound/asl/tobelu.wav","null","audio-keyboard-response","19","163642","0.0-8.0-1.0","","",""
"699","sound/asl/silence.wav","49","audio-keyboard-response","20","164349","0.0-8.0-2.0","false","",""
"null","sound/asl/duloga.wav","null","audio-keyboard-response","21","165551","0.0-9.0-0.0","","",""
"null","sound/asl/kimuga.wav","null","audio-keyboard-response","22","166382","0.0-9.0-1.0","","",""
"501","sound/asl/silence.wav","49","audio-keyboard-response","23","166886","0.0-9.0-2.0","false","",""
