"","key_resp.corr","Run","PartID","expName","modality","task"
"350",1,4,"f006","visual","non-linguistic","VSL"
"351",1,4,"f006","visual","non-linguistic","VSL"
"352",0,4,"f006","visual","non-linguistic","VSL"
"353",0,4,"f006","visual","non-linguistic","VSL"
"354",0,4,"f006","visual","non-linguistic","VSL"
"355",0,4,"f006","visual","non-linguistic","VSL"
"356",1,4,"f006","visual","non-linguistic","VSL"
"357",1,4,"f006","visual","non-linguistic","VSL"
"358",0,4,"f006","visual","non-linguistic","VSL"
"359",1,4,"f006","visual","non-linguistic","VSL"
"360",1,4,"f006","visual","non-linguistic","VSL"
"361",0,4,"f006","visual","non-linguistic","VSL"
"362",0,4,"f006","visual","non-linguistic","VSL"
"363",1,4,"f006","visual","non-linguistic","VSL"
"364",0,4,"f006","visual","non-linguistic","VSL"
"365",1,4,"f006","visual","non-linguistic","VSL"
