"","key_resp.corr","Run","PartID","expName","modality","task"
"217",1,4,"f008","visual","non-linguistic","VSL"
"218",0,4,"f008","visual","non-linguistic","VSL"
"219",1,4,"f008","visual","non-linguistic","VSL"
"220",1,4,"f008","visual","non-linguistic","VSL"
"221",1,4,"f008","visual","non-linguistic","VSL"
"222",1,4,"f008","visual","non-linguistic","VSL"
"223",1,4,"f008","visual","non-linguistic","VSL"
"224",1,4,"f008","visual","non-linguistic","VSL"
"225",1,4,"f008","visual","non-linguistic","VSL"
"226",1,4,"f008","visual","non-linguistic","VSL"
"227",1,4,"f008","visual","non-linguistic","VSL"
"228",1,4,"f008","visual","non-linguistic","VSL"
"229",1,4,"f008","visual","non-linguistic","VSL"
"230",1,4,"f008","visual","non-linguistic","VSL"
"231",1,4,"f008","visual","non-linguistic","VSL"
"232",1,4,"f008","visual","non-linguistic","VSL"
