"","key_resp.corr","Run","PartID","expName","modality","task"
"481",1,3,12,"visual","linguistic","LSL"
"482",0,3,12,"visual","linguistic","LSL"
"483",0,3,12,"visual","linguistic","LSL"
"484",0,3,12,"visual","linguistic","LSL"
"485",0,3,12,"visual","linguistic","LSL"
"486",0,3,12,"visual","linguistic","LSL"
"487",0,3,12,"visual","linguistic","LSL"
"488",0,3,12,"visual","linguistic","LSL"
"489",0,3,12,"visual","linguistic","LSL"
"490",0,3,12,"visual","linguistic","LSL"
"491",1,3,12,"visual","linguistic","LSL"
"492",0,3,12,"visual","linguistic","LSL"
"493",1,3,12,"visual","linguistic","LSL"
"494",0,3,12,"visual","linguistic","LSL"
"495",0,3,12,"visual","linguistic","LSL"
"496",0,3,12,"visual","linguistic","LSL"
"497",0,3,12,"visual","linguistic","LSL"
"498",0,3,12,"visual","linguistic","LSL"
"499",1,3,12,"visual","linguistic","LSL"
"500",0,3,12,"visual","linguistic","LSL"
"501",0,3,12,"visual","linguistic","LSL"
"502",0,3,12,"visual","linguistic","LSL"
"503",0,3,12,"visual","linguistic","LSL"
"504",0,3,12,"visual","linguistic","LSL"
"505",0,3,12,"visual","linguistic","LSL"
"506",0,3,12,"visual","linguistic","LSL"
"507",0,3,12,"visual","linguistic","LSL"
"508",1,3,12,"visual","linguistic","LSL"
"509",0,3,12,"visual","linguistic","LSL"
"510",0,3,12,"visual","linguistic","LSL"
"511",1,3,12,"visual","linguistic","LSL"
"512",0,3,12,"visual","linguistic","LSL"
