Subject,Session,AgeMonth,AgeYears,gender,Group,languages,SessionDate,Block,Procedure[Block],Trial,answer.ACC,answer.CRESP,answer.OnsetToOnsetTime,answer.RESP,answer.RT,answer.RTTime,correctAnswer,correctKeyboard,nonword,Procedure[Trial],word
107,1,11,22,female,1,hebrew,11/9/17,2,SegmentationTest,24,0,p,0,q,1837,310287,kimuga,p,nadime,SegmentationProc,kimuga
107,1,11,22,female,1,hebrew,11/9/17,2,SegmentationTest,25,1,p,0,p,242,314047,dukame,p,duloga,SegmentationProc,dukame
110,1,3,23,female,1,hebrew,11/9/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,1,1,q,0,q,875,178750,tobelu,q,tomubi,SegmentationProc,tobelu
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,2,1,p,0,p,304,182566,gedino,p,kibeno,SegmentationProc,gedino
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,3,1,q,0,q,900,186982,dukame,q,gekalu,SegmentationProc,dukame
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,4,1,p,0,p,1167,191670,kimuga,p,duloga,SegmentationProc,kimuga
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,5,1,q,0,q,3688,198878,nalobi,q,nadime,SegmentationProc,nalobi
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,6,1,q,0,q,1745,204141,kimuga,q,gekalu,SegmentationProc,kimuga
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,7,1,p,0,p,377,208045,dukame,p,kibeno,SegmentationProc,dukame
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,8,1,p,0,p,714,212285,gedino,p,tomubi,SegmentationProc,gedino
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,9,1,q,0,q,517,216325,tobelu,q,nadime,SegmentationProc,tobelu
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,10,0,p,0,q,5128,224973,nalobi,p,duloga,SegmentationProc,nalobi
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,11,1,q,0,q,519,229005,dukame,q,tomubi,SegmentationProc,dukame
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,12,1,q,0,q,1106,233629,kimuga,q,kibeno,SegmentationProc,kimuga
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,13,1,p,0,p,1150,238293,gedino,p,nadime,SegmentationProc,gedino
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,14,1,p,0,p,1591,243405,tobelu,p,duloga,SegmentationProc,tobelu
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,15,0,q,0,p,2206,249125,nalobi,q,gekalu,SegmentationProc,nalobi
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,16,1,q,0,q,245,252885,dukame,q,nadime,SegmentationProc,dukame
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,17,1,q,0,q,3411,259821,tobelu,q,gekalu,SegmentationProc,tobelu
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,18,1,q,0,q,920,264253,gedino,q,duloga,SegmentationProc,gedino
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,19,1,p,0,p,1531,269301,kimuga,p,tomubi,SegmentationProc,kimuga
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,20,0,p,0,q,1108,273933,nalobi,p,kibeno,SegmentationProc,nalobi
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,21,1,p,0,p,2744,280189,gedino,p,gekalu,SegmentationProc,gedino
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,22,1,q,0,q,2672,286373,tobelu,q,kibeno,SegmentationProc,tobelu
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,23,0,q,0,p,1899,291789,nalobi,q,tomubi,SegmentationProc,nalobi
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,24,1,p,0,p,694,296005,kimuga,p,nadime,SegmentationProc,kimuga
110,1,3,23,female,1,hebrew,11/9/17,2,SegmentationTest,25,1,p,0,p,330,299861,dukame,p,duloga,SegmentationProc,dukame
111,1,10,23,female,1,hebrew,11/9/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,1,1,q,0,q,525,167104,nalobi,q,nadime,SegmentationProc,nalobi
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,2,1,q,0,q,848,171464,tobelu,q,tomubi,SegmentationProc,tobelu
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,3,1,p,0,p,1126,176112,gedino,p,kibeno,SegmentationProc,gedino
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,4,0,p,0,q,1344,180968,kimuga,p,duloga,SegmentationProc,kimuga
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,5,1,q,0,q,234,184728,dukame,q,gekalu,SegmentationProc,dukame
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,6,0,p,0,q,848,189096,nalobi,p,duloga,SegmentationProc,nalobi
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,7,1,q,0,q,2198,194816,kimuga,q,gekalu,SegmentationProc,kimuga
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,8,0,p,0,q,244,198584,dukame,p,kibeno,SegmentationProc,dukame
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,9,1,p,0,p,1122,203231,gedino,p,tomubi,SegmentationProc,gedino
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,10,1,q,0,q,1876,208623,tobelu,q,nadime,SegmentationProc,tobelu
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,11,1,q,0,q,1328,213463,nalobi,q,gekalu,SegmentationProc,nalobi
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,12,1,q,0,q,274,217263,dukame,q,tomubi,SegmentationProc,dukame
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,13,0,q,0,p,3136,223911,kimuga,q,kibeno,SegmentationProc,kimuga
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,14,0,p,0,q,496,227927,gedino,p,nadime,SegmentationProc,gedino
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,15,0,p,0,q,2012,233463,tobelu,p,duloga,SegmentationProc,tobelu
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,16,1,q,0,q,402,237391,dukame,q,nadime,SegmentationProc,dukame
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,17,1,q,0,q,122,241031,tobelu,q,gekalu,SegmentationProc,tobelu
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,18,1,q,0,q,77,244623,gedino,q,duloga,SegmentationProc,gedino
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,19,1,p,0,p,170,248319,kimuga,p,tomubi,SegmentationProc,kimuga
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,20,1,p,0,p,492,252327,nalobi,p,kibeno,SegmentationProc,nalobi
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,21,0,p,0,q,896,256735,gedino,p,gekalu,SegmentationProc,gedino
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,22,1,q,0,q,324,260583,tobelu,q,kibeno,SegmentationProc,tobelu
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,23,1,q,0,q,295,264391,nalobi,q,tomubi,SegmentationProc,nalobi
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,24,0,p,0,q,1322,269238,kimuga,p,nadime,SegmentationProc,kimuga
111,1,10,23,female,1,hebrew,11/9/17,2,SegmentationTest,25,1,p,0,p,885,273638,dukame,p,duloga,SegmentationProc,dukame
112,1,4,22,female,1,hebrew,11/9/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,1,0,q,0,p,1573,176011,nalobi,q,nadime,SegmentationProc,nalobi
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,2,1,q,0,q,390,179915,dukame,q,gekalu,SegmentationProc,dukame
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,3,0,q,0,p,286,183715,tobelu,q,tomubi,SegmentationProc,tobelu
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,4,1,p,0,p,298,187530,kimuga,p,duloga,SegmentationProc,kimuga
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,5,1,p,0,p,454,191506,gedino,p,kibeno,SegmentationProc,gedino
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,6,0,p,0,q,468,195490,nalobi,p,duloga,SegmentationProc,nalobi
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,7,1,q,0,q,233,199242,kimuga,q,gekalu,SegmentationProc,kimuga
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,8,1,p,0,p,40,202802,dukame,p,kibeno,SegmentationProc,dukame
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,9,1,p,0,p,247,206562,gedino,p,tomubi,SegmentationProc,gedino
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,10,0,q,0,p,413,210498,tobelu,q,nadime,SegmentationProc,tobelu
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,11,0,q,0,p,413,214434,nalobi,q,gekalu,SegmentationProc,nalobi
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,12,0,q,0,p,1732,219690,dukame,q,tomubi,SegmentationProc,dukame
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,13,1,q,0,q,270,223482,kimuga,q,kibeno,SegmentationProc,kimuga
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,14,1,p,0,p,155,227154,gedino,p,nadime,SegmentationProc,gedino
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,15,1,p,0,p,437,231106,tobelu,p,duloga,SegmentationProc,tobelu
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,16,1,q,0,q,612,235234,dukame,q,nadime,SegmentationProc,dukame
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,17,0,q,0,p,355,239114,tobelu,q,gekalu,SegmentationProc,tobelu
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,18,1,q,0,q,2869,245498,gedino,q,duloga,SegmentationProc,gedino
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,19,1,p,0,p,279,249297,kimuga,p,tomubi,SegmentationProc,kimuga
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,20,0,p,0,q,396,253217,nalobi,p,kibeno,SegmentationProc,nalobi
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,21,1,p,0,p,492,257233,gedino,p,gekalu,SegmentationProc,gedino
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,22,1,q,0,q,728,261473,tobelu,q,kibeno,SegmentationProc,tobelu
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,23,1,q,0,q,643,265641,nalobi,q,tomubi,SegmentationProc,nalobi
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,24,0,p,0,q,409,269561,kimuga,p,nadime,SegmentationProc,kimuga
112,1,4,22,female,1,hebrew,11/9/17,2,SegmentationTest,25,1,p,0,p,1497,274569,dukame,p,duloga,SegmentationProc,dukame
113,1,5,22,female,1,hebrew,11/12/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,1,1,q,0,q,1013,233875,dukame,q,gekalu,SegmentationProc,dukame
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,2,0,p,0,q,1355,238755,kimuga,p,duloga,SegmentationProc,kimuga
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,3,1,q,0,q,1269,243539,nalobi,q,nadime,SegmentationProc,nalobi
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,4,0,p,0,q,1065,248123,gedino,p,kibeno,SegmentationProc,gedino
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,5,1,q,0,q,830,252475,tobelu,q,tomubi,SegmentationProc,tobelu
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,6,1,p,0,p,2244,258243,nalobi,p,duloga,SegmentationProc,nalobi
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,7,1,q,0,q,721,262475,kimuga,q,gekalu,SegmentationProc,kimuga
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,8,0,p,0,q,1371,267362,dukame,p,kibeno,SegmentationProc,dukame
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,9,1,p,0,p,1132,272010,gedino,p,tomubi,SegmentationProc,gedino
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,10,1,q,0,q,670,276202,tobelu,q,nadime,SegmentationProc,tobelu
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,11,1,q,0,q,3763,283482,nalobi,q,gekalu,SegmentationProc,nalobi
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,12,1,q,0,q,697,287706,dukame,q,tomubi,SegmentationProc,dukame
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,13,1,q,0,q,541,291770,kimuga,q,kibeno,SegmentationProc,kimuga
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,14,0,p,0,q,664,295946,gedino,p,nadime,SegmentationProc,gedino
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,15,0,p,0,q,477,299946,tobelu,p,duloga,SegmentationProc,tobelu
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,16,0,q,0,p,1410,304866,dukame,q,nadime,SegmentationProc,dukame
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,17,1,q,0,q,385,308762,tobelu,q,gekalu,SegmentationProc,tobelu
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,18,1,q,0,q,570,312850,gedino,q,duloga,SegmentationProc,gedino
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,19,0,p,0,q,1043,317410,kimuga,p,tomubi,SegmentationProc,kimuga
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,20,0,p,0,q,505,321426,nalobi,p,kibeno,SegmentationProc,nalobi
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,21,1,p,0,p,2349,327290,gedino,p,gekalu,SegmentationProc,gedino
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,22,1,q,0,q,1892,332705,tobelu,q,kibeno,SegmentationProc,tobelu
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,23,1,q,0,q,520,336737,nalobi,q,tomubi,SegmentationProc,nalobi
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,24,0,p,0,q,1747,342001,kimuga,p,nadime,SegmentationProc,kimuga
113,1,5,22,female,1,hebrew,11/12/17,2,SegmentationTest,25,1,p,0,p,1916,347441,dukame,p,duloga,SegmentationProc,dukame
114,1,10,23,male,1,hebrew,11/12/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,1,1,p,0,p,966,158233,kimuga,p,duloga,SegmentationProc,kimuga
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,2,1,p,0,p,518,162273,gedino,p,kibeno,SegmentationProc,gedino
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,3,1,q,0,q,1370,167161,nalobi,q,nadime,SegmentationProc,nalobi
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,4,0,q,0,p,706,171385,tobelu,q,tomubi,SegmentationProc,tobelu
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,5,0,q,0,p,1542,176441,dukame,q,gekalu,SegmentationProc,dukame
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,6,0,p,0,q,815,180769,nalobi,p,duloga,SegmentationProc,nalobi
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,7,1,q,0,q,285,184576,kimuga,q,gekalu,SegmentationProc,kimuga
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,8,1,p,0,p,282,188376,dukame,p,kibeno,SegmentationProc,dukame
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,9,1,p,0,p,1127,193024,gedino,p,tomubi,SegmentationProc,gedino
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,10,0,q,0,p,545,197096,tobelu,q,nadime,SegmentationProc,tobelu
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,11,0,q,0,p,1467,202088,nalobi,q,gekalu,SegmentationProc,nalobi
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,12,1,q,0,q,1279,206888,dukame,q,tomubi,SegmentationProc,dukame
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,13,1,q,0,q,547,210960,kimuga,q,kibeno,SegmentationProc,kimuga
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,14,1,p,0,p,589,215072,gedino,p,nadime,SegmentationProc,gedino
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,15,0,p,0,q,197,218784,tobelu,p,duloga,SegmentationProc,tobelu
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,16,1,q,0,q,294,222600,dukame,q,nadime,SegmentationProc,dukame
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,17,0,q,0,p,658,226768,tobelu,q,gekalu,SegmentationProc,tobelu
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,18,1,q,0,q,239,230519,gedino,q,duloga,SegmentationProc,gedino
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,19,1,p,0,p,462,234495,kimuga,p,tomubi,SegmentationProc,kimuga
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,20,0,p,0,q,2083,240103,nalobi,p,kibeno,SegmentationProc,nalobi
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,21,1,p,0,p,206,243831,gedino,p,gekalu,SegmentationProc,gedino
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,22,1,q,0,q,654,247999,tobelu,q,kibeno,SegmentationProc,tobelu
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,23,1,q,0,q,188,251703,nalobi,q,tomubi,SegmentationProc,nalobi
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,24,0,p,0,q,197,255415,kimuga,p,nadime,SegmentationProc,kimuga
114,1,10,23,male,1,hebrew,11/12/17,2,SegmentationTest,25,1,p,0,p,677,259615,dukame,p,duloga,SegmentationProc,dukame
116,1,7,26,male,1,hebrew,11/12/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,1,1,q,0,q,2518,203552,tobelu,q,tomubi,SegmentationProc,tobelu
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,2,0,q,0,p,2912,209984,nalobi,q,nadime,SegmentationProc,nalobi
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,3,0,p,0,q,1594,215088,gedino,p,kibeno,SegmentationProc,gedino
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,4,0,q,0,p,904,219503,dukame,q,gekalu,SegmentationProc,dukame
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,5,1,p,0,p,1380,224399,kimuga,p,duloga,SegmentationProc,kimuga
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,6,0,p,0,q,1172,229095,dukame,p,kibeno,SegmentationProc,dukame
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,7,0,p,0,q,836,233447,gedino,p,tomubi,SegmentationProc,gedino
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,8,1,q,0,q,651,237615,tobelu,q,nadime,SegmentationProc,tobelu
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,9,0,p,0,q,2816,243951,nalobi,p,duloga,SegmentationProc,nalobi
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,10,0,q,0,p,2326,249799,kimuga,q,gekalu,SegmentationProc,kimuga
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,11,1,p,0,p,1543,254855,tobelu,p,duloga,SegmentationProc,tobelu
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,12,1,q,0,q,609,258975,nalobi,q,gekalu,SegmentationProc,nalobi
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,13,1,q,0,q,2577,265063,dukame,q,tomubi,SegmentationProc,dukame
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,14,1,q,0,q,3528,272103,kimuga,q,kibeno,SegmentationProc,kimuga
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,15,1,p,0,p,449,276063,gedino,p,nadime,SegmentationProc,gedino
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,16,1,q,0,q,1750,281334,tobelu,q,gekalu,SegmentationProc,tobelu
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,17,1,q,0,q,2479,287334,gedino,q,duloga,SegmentationProc,gedino
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,18,1,p,0,p,1337,292198,kimuga,p,tomubi,SegmentationProc,kimuga
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,19,1,p,0,p,1235,296950,nalobi,p,kibeno,SegmentationProc,nalobi
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,20,1,q,0,q,641,301110,dukame,q,nadime,SegmentationProc,dukame
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,21,1,p,0,p,616,305238,gedino,p,gekalu,SegmentationProc,gedino
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,22,1,q,0,q,1655,310414,tobelu,q,kibeno,SegmentationProc,tobelu
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,23,1,q,0,q,484,314414,nalobi,q,tomubi,SegmentationProc,nalobi
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,24,0,p,0,q,1448,319382,kimuga,p,nadime,SegmentationProc,kimuga
116,1,7,26,male,1,hebrew,11/12/17,2,SegmentationTest,25,1,p,0,p,445,323350,dukame,p,duloga,SegmentationProc,dukame
117,1,4,24,male,1,hebrew,11/12/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,1,1,q,0,q,507,166217,nalobi,q,nadime,SegmentationProc,nalobi
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,2,0,q,0,p,1751,171481,dukame,q,gekalu,SegmentationProc,dukame
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,3,1,q,0,q,184,175185,tobelu,q,tomubi,SegmentationProc,tobelu
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,4,1,p,0,p,2441,181145,kimuga,p,duloga,SegmentationProc,kimuga
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,5,1,p,0,p,1230,185889,gedino,p,kibeno,SegmentationProc,gedino
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,6,0,p,0,q,732,190145,nalobi,p,duloga,SegmentationProc,nalobi
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,7,1,q,0,q,494,194161,kimuga,q,gekalu,SegmentationProc,kimuga
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,8,1,p,0,p,986,198673,dukame,p,kibeno,SegmentationProc,dukame
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,9,1,p,0,p,210,202401,gedino,p,tomubi,SegmentationProc,gedino
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,10,1,q,0,q,82,206009,tobelu,q,nadime,SegmentationProc,tobelu
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,11,1,q,0,q,214,209744,nalobi,q,gekalu,SegmentationProc,nalobi
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,12,1,q,0,q,1045,214312,dukame,q,tomubi,SegmentationProc,dukame
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,13,1,q,0,q,275,218112,kimuga,q,kibeno,SegmentationProc,kimuga
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,14,1,p,0,p,400,222024,gedino,p,nadime,SegmentationProc,gedino
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,15,1,p,0,p,648,226192,tobelu,p,duloga,SegmentationProc,tobelu
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,16,1,q,0,q,502,230216,dukame,q,nadime,SegmentationProc,dukame
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,17,1,q,0,q,234,233968,tobelu,q,gekalu,SegmentationProc,tobelu
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,18,1,q,0,q,177,237664,gedino,q,duloga,SegmentationProc,gedino
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,19,1,p,0,p,161,241352,kimuga,p,tomubi,SegmentationProc,kimuga
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,20,1,p,0,p,731,245608,nalobi,p,kibeno,SegmentationProc,nalobi
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,21,1,p,0,p,181,249312,gedino,p,gekalu,SegmentationProc,gedino
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,22,1,q,0,q,150,252984,tobelu,q,kibeno,SegmentationProc,tobelu
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,23,1,q,0,q,1024,257528,nalobi,q,tomubi,SegmentationProc,nalobi
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,24,0,p,0,q,583,261624,kimuga,p,nadime,SegmentationProc,kimuga
117,1,4,24,male,1,hebrew,11/12/17,2,SegmentationTest,25,1,p,0,p,200,265344,dukame,p,duloga,SegmentationProc,dukame
119,1,8,22,female,1,hebrew,11/13/17,1,exposureProc,1,,,,,,,,,,SoundExposure,
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,1,1,p,0,p,33548,276211,kimuga,p,duloga,SegmentationProc,kimuga
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,2,0,p,0,q,1924,281651,gedino,p,kibeno,SegmentationProc,gedino
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,3,1,q,0,q,1229,286394,nalobi,q,nadime,SegmentationProc,nalobi
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,4,1,q,0,q,611,290530,tobelu,q,tomubi,SegmentationProc,tobelu
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,5,1,q,0,q,730,294786,dukame,q,gekalu,SegmentationProc,dukame
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,6,0,p,0,q,428,298738,nalobi,p,duloga,SegmentationProc,nalobi
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,7,0,q,0,p,427,302690,kimuga,q,gekalu,SegmentationProc,kimuga
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,8,0,p,0,q,4449,310666,dukame,p,kibeno,SegmentationProc,dukame
119,1,8,22,female,1,hebrew,11/13/17,2,SegmentationTest,9,1,p,0,p,500,314690,gedino,p,tomubi,SegmentationProc,gedino
