Subject,Session,AgeMonth,AgeYears,gender,Group,languages,SessionDate,Block,Procedure[Block],Trial,answer.ACC,answer.CRESP,answer.OnsetToOnsetTime,answer.RESP,answer.RT,answer.RTTime,correctAnswer,correctKeyboard,nonword,Procedure[Trial],word
125,1,5,19,male,1,hebrew,11-14-2017,2,SegmentationTest,19,0,p,0,q,48,338509,kimuga,p,tomubi,SegmentationProc,kimuga
125,1,5,19,male,1,hebrew,11-14-2017,2,SegmentationTest,20,0,p,0,q,3735,345765,nalobi,p,kibeno,SegmentationProc,nalobi
125,1,5,19,male,1,hebrew,11-14-2017,2,SegmentationTest,21,0,p,0,q,46,349333,gedino,p,gekalu,SegmentationProc,gedino
125,1,5,19,male,1,hebrew,11-14-2017,2,SegmentationTest,22,1,q,0,q,53,352909,tobelu,q,kibeno,SegmentationProc,tobelu
125,1,5,19,male,1,hebrew,11-14-2017,2,SegmentationTest,23,0,q,0,p,267,356693,nalobi,q,tomubi,SegmentationProc,nalobi
125,1,5,19,male,1,hebrew,11-14-2017,2,SegmentationTest,24,0,p,0,q,640,360853,kimuga,p,nadime,SegmentationProc,kimuga
125,1,5,19,male,1,hebrew,11-14-2017,2,SegmentationTest,25,0,p,0,q,367,364733,dukame,p,duloga,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11-14-2017,1,exposureProc,1,,,,,,,,,,SoundExposure,
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,1,1,p,0,p,6218,211651,gedino,p,kibeno,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,2,1,q,0,q,510,215675,nalobi,q,nadime,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,3,0,q,0,p,403,219595,tobelu,q,tomubi,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,4,1,p,0,p,572,223683,kimuga,p,duloga,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,5,1,q,0,q,630,227834,dukame,q,gekalu,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,6,1,p,0,p,235,231586,nalobi,p,duloga,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,7,1,q,0,q,84,235194,kimuga,q,gekalu,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,8,0,p,0,q,3404,242114,dukame,p,kibeno,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,9,1,p,0,p,1484,247114,gedino,p,tomubi,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,10,0,q,0,p,461,251090,tobelu,q,nadime,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,11,1,q,0,q,592,255194,nalobi,q,gekalu,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,12,0,q,0,p,1781,260490,dukame,q,tomubi,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,13,1,q,0,q,275,264290,kimuga,q,kibeno,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,14,0,p,0,q,722,268537,gedino,p,nadime,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,15,1,p,0,p,5363,277417,tobelu,p,duloga,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,16,0,q,0,p,131,281065,dukame,q,nadime,SegmentationProc,dukame
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,17,1,q,0,q,238,284825,tobelu,q,gekalu,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,18,0,q,0,p,1055,289401,gedino,q,duloga,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,19,0,p,0,q,282,293201,kimuga,p,tomubi,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,20,1,p,0,p,418,297137,nalobi,p,kibeno,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,21,1,p,0,p,1181,301833,gedino,p,gekalu,SegmentationProc,gedino
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,22,1,q,0,q,515,305873,tobelu,q,kibeno,SegmentationProc,tobelu
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,23,0,q,0,p,347,309745,nalobi,q,tomubi,SegmentationProc,nalobi
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,24,0,p,0,q,184,313449,kimuga,p,nadime,SegmentationProc,kimuga
126,1,10,23,female,1,hebrew,11-14-2017,2,SegmentationTest,25,1,p,0,p,173,317144,dukame,p,duloga,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11-14-2017,1,exposureProc,1,,,,,,,,,,SoundExposure,
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,1,1,p,0,p,3363,190958,kimuga,p,duloga,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,2,1,p,0,p,1546,196030,gedino,p,kibeno,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,3,1,q,0,q,2178,201733,nalobi,q,nadime,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,4,1,q,0,q,1193,206453,dukame,q,gekalu,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,5,0,q,0,p,1321,211285,tobelu,q,tomubi,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,6,0,p,0,q,3196,217997,nalobi,p,duloga,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,7,1,q,0,q,993,222517,kimuga,q,gekalu,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,8,0,p,0,q,905,226933,dukame,p,kibeno,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,9,1,p,0,p,2213,232661,gedino,p,tomubi,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,10,0,q,0,p,506,236693,tobelu,q,nadime,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,11,0,q,0,p,830,241037,nalobi,q,gekalu,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,12,1,q,0,q,5669,250229,dukame,q,tomubi,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,13,1,q,0,q,757,254509,kimuga,q,kibeno,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,14,0,p,0,q,1007,259029,gedino,p,nadime,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,15,1,p,0,p,1862,264405,tobelu,p,duloga,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,16,0,q,0,p,3681,271612,dukame,q,nadime,SegmentationProc,dukame
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,17,0,q,0,p,955,276092,tobelu,q,gekalu,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,18,0,q,0,p,1469,281076,gedino,q,duloga,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,19,0,p,0,q,1121,285716,kimuga,p,tomubi,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,20,0,p,0,q,787,290020,nalobi,p,kibeno,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,21,0,p,0,q,748,294284,gedino,p,gekalu,SegmentationProc,gedino
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,22,1,q,0,q,1821,299628,tobelu,q,kibeno,SegmentationProc,tobelu
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,23,1,q,0,q,1875,305020,nalobi,q,tomubi,SegmentationProc,nalobi
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,24,0,p,0,q,511,309044,kimuga,p,nadime,SegmentationProc,kimuga
127,1,7,23,female,1,hebrew,11-14-2017,2,SegmentationTest,25,1,p,0,p,1555,314124,dukame,p,duloga,SegmentationProc,dukame
128,1,5,25,male,1,hebrew,11-14-2017,1,exposureProc,1,,,,,,,,,,SoundExposure,
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,1,1,q,0,q,2003,277615,nalobi,q,nadime,SegmentationProc,nalobi
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,2,1,q,0,q,2282,283415,dukame,q,gekalu,SegmentationProc,dukame
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,3,1,p,0,p,933,287871,gedino,p,kibeno,SegmentationProc,gedino
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,4,1,q,0,q,1159,292551,tobelu,q,tomubi,SegmentationProc,tobelu
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,5,1,p,0,p,3536,299599,kimuga,p,duloga,SegmentationProc,kimuga
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,6,1,p,0,p,1528,304647,dukame,p,kibeno,SegmentationProc,dukame
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,7,1,p,0,p,1426,309599,gedino,p,tomubi,SegmentationProc,gedino
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,8,1,q,0,q,2448,315559,tobelu,q,nadime,SegmentationProc,tobelu
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,9,1,p,0,p,3820,322903,nalobi,p,duloga,SegmentationProc,nalobi
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,10,1,q,0,q,929,327351,kimuga,q,gekalu,SegmentationProc,kimuga
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,11,1,p,0,p,1522,332398,tobelu,p,duloga,SegmentationProc,tobelu
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,12,1,q,0,q,620,336534,nalobi,q,gekalu,SegmentationProc,nalobi
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,13,1,q,0,q,235,340286,dukame,q,tomubi,SegmentationProc,dukame
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,14,0,q,0,p,450,344254,kimuga,q,kibeno,SegmentationProc,kimuga
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,15,1,p,0,p,880,348654,gedino,p,nadime,SegmentationProc,gedino
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,16,1,q,0,q,996,353174,tobelu,q,gekalu,SegmentationProc,tobelu
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,17,1,q,0,q,364,357062,gedino,q,duloga,SegmentationProc,gedino
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,18,0,p,0,q,3293,363878,kimuga,p,tomubi,SegmentationProc,kimuga
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,19,1,p,0,p,239,367630,nalobi,p,kibeno,SegmentationProc,nalobi
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,20,1,q,0,q,430,371574,dukame,q,nadime,SegmentationProc,dukame
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,21,1,p,0,p,580,375678,gedino,p,gekalu,SegmentationProc,gedino
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,22,1,q,0,q,1421,380622,tobelu,q,kibeno,SegmentationProc,tobelu
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,23,1,q,0,q,891,385030,nalobi,q,tomubi,SegmentationProc,nalobi
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,24,1,p,0,p,1720,390262,kimuga,p,nadime,SegmentationProc,kimuga
128,1,5,25,male,1,hebrew,11-14-2017,2,SegmentationTest,25,0,p,0,q,3306,397086,dukame,p,duloga,SegmentationProc,dukame
129,1,8,24,female,1,hebrew,11-14-2017,1,exposureProc,1,,,,,,,,,,SoundExposure,
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,1,1,q,0,q,644,200009,dukame,q,gekalu,SegmentationProc,dukame
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,2,1,p,0,p,1628,205153,kimuga,p,duloga,SegmentationProc,kimuga
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,3,1,q,0,q,2162,210833,nalobi,q,nadime,SegmentationProc,nalobi
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,4,0,q,0,p,1890,216241,tobelu,q,tomubi,SegmentationProc,tobelu
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,5,1,p,0,p,541,220305,gedino,p,kibeno,SegmentationProc,gedino
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,6,0,p,0,q,1387,225217,nalobi,p,duloga,SegmentationProc,nalobi
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,7,1,q,0,q,776,229513,kimuga,q,gekalu,SegmentationProc,kimuga
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,8,1,p,0,p,2195,235225,dukame,p,kibeno,SegmentationProc,dukame
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,9,1,p,0,p,428,239177,gedino,p,tomubi,SegmentationProc,gedino
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,10,0,q,0,p,842,243537,tobelu,q,nadime,SegmentationProc,tobelu
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,11,1,q,0,q,562,247617,nalobi,q,gekalu,SegmentationProc,nalobi
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,12,1,q,0,q,1249,252384,dukame,q,tomubi,SegmentationProc,dukame
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,13,0,q,0,p,1748,257656,kimuga,q,kibeno,SegmentationProc,kimuga
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,14,1,p,0,p,610,261784,gedino,p,nadime,SegmentationProc,gedino
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,15,0,p,0,q,2677,267984,tobelu,p,duloga,SegmentationProc,tobelu
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,16,1,q,0,q,1437,272944,dukame,q,nadime,SegmentationProc,dukame
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,17,1,q,0,q,1310,277776,tobelu,q,gekalu,SegmentationProc,tobelu
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,18,1,q,0,q,387,281680,gedino,q,duloga,SegmentationProc,gedino
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,19,1,p,0,p,1097,286296,kimuga,p,tomubi,SegmentationProc,kimuga
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,20,0,p,0,q,860,290672,nalobi,p,kibeno,SegmentationProc,nalobi
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,21,1,p,0,p,3638,297823,gedino,p,gekalu,SegmentationProc,gedino
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,22,1,q,0,q,487,301831,tobelu,q,kibeno,SegmentationProc,tobelu
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,23,1,q,0,q,471,305815,nalobi,q,tomubi,SegmentationProc,nalobi
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,24,0,p,0,q,453,309783,kimuga,p,nadime,SegmentationProc,kimuga
129,1,8,24,female,1,hebrew,11-14-2017,2,SegmentationTest,25,0,p,0,q,1560,314863,dukame,p,duloga,SegmentationProc,dukame
130,1,6,23,female,1,hebrew,11-15-2017,1,exposureProc,1,,,,,,,,,,SoundExposure,
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,1,1,p,0,p,1512,182251,kimuga,p,duloga,SegmentationProc,kimuga
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,2,0,q,0,p,739,186515,dukame,q,gekalu,SegmentationProc,dukame
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,3,1,q,0,q,253,190283,nalobi,q,nadime,SegmentationProc,nalobi
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,4,1,q,0,q,315,194115,tobelu,q,tomubi,SegmentationProc,tobelu
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,5,1,p,0,p,351,197987,gedino,p,kibeno,SegmentationProc,gedino
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,6,1,p,0,p,880,202386,nalobi,p,duloga,SegmentationProc,nalobi
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,7,0,q,0,p,644,206554,kimuga,q,gekalu,SegmentationProc,kimuga
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,8,0,p,0,q,1138,211218,dukame,p,kibeno,SegmentationProc,dukame
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,9,1,p,0,p,108,214842,gedino,p,tomubi,SegmentationProc,gedino
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,10,1,q,0,q,280,218634,tobelu,q,nadime,SegmentationProc,tobelu
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,11,0,q,0,p,1685,223842,nalobi,q,gekalu,SegmentationProc,nalobi
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,12,0,q,0,p,593,227954,dukame,q,tomubi,SegmentationProc,dukame
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,13,1,q,0,q,1097,232562,kimuga,q,kibeno,SegmentationProc,kimuga
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,14,1,p,0,p,501,236586,gedino,p,nadime,SegmentationProc,gedino
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,15,1,p,0,p,97,240202,tobelu,p,duloga,SegmentationProc,tobelu
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,16,1,q,0,q,245,243970,dukame,q,nadime,SegmentationProc,dukame
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,17,1,q,0,q,314,247809,tobelu,q,gekalu,SegmentationProc,tobelu
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,18,1,q,0,q,397,251729,gedino,q,duloga,SegmentationProc,gedino
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,19,1,p,0,p,533,255785,kimuga,p,tomubi,SegmentationProc,kimuga
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,20,1,p,0,p,192,259497,nalobi,p,kibeno,SegmentationProc,nalobi
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,21,1,p,0,p,1201,264209,gedino,p,gekalu,SegmentationProc,gedino
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,22,1,q,0,q,160,267889,tobelu,q,kibeno,SegmentationProc,tobelu
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,23,1,q,0,q,146,271561,nalobi,q,tomubi,SegmentationProc,nalobi
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,24,1,p,0,p,76,275161,kimuga,p,nadime,SegmentationProc,kimuga
130,1,6,23,female,1,hebrew,11-15-2017,2,SegmentationTest,25,0,p,0,q,170,278841,dukame,p,duloga,SegmentationProc,dukame
131,1,4,23,female,1,hebrew,11-15-2017,1,exposureProc,1,,,,,,,,,,SoundExposure,
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,1,0,p,0,q,4608,276441,gedino,p,kibeno,SegmentationProc,gedino
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,2,1,p,0,p,6612,286568,kimuga,p,duloga,SegmentationProc,kimuga
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,3,1,q,0,q,815,290896,nalobi,q,nadime,SegmentationProc,nalobi
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,4,1,q,0,q,1110,295528,tobelu,q,tomubi,SegmentationProc,tobelu
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,5,1,q,0,q,3209,302248,dukame,q,gekalu,SegmentationProc,dukame
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,6,1,p,0,p,199,305960,nalobi,p,duloga,SegmentationProc,nalobi
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,7,1,q,0,q,839,310320,kimuga,q,gekalu,SegmentationProc,kimuga
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,8,0,p,0,q,4109,317944,dukame,p,kibeno,SegmentationProc,dukame
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,9,1,p,0,p,334,321792,gedino,p,tomubi,SegmentationProc,gedino
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,10,1,q,0,q,649,325960,tobelu,q,nadime,SegmentationProc,tobelu
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,11,1,q,0,q,1598,331080,nalobi,q,gekalu,SegmentationProc,nalobi
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,12,1,q,0,q,6613,341215,dukame,q,tomubi,SegmentationProc,dukame
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,13,1,q,0,q,6927,351655,kimuga,q,kibeno,SegmentationProc,kimuga
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,14,1,p,0,p,229,355399,gedino,p,nadime,SegmentationProc,gedino
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,15,0,p,0,q,1436,360359,tobelu,p,duloga,SegmentationProc,tobelu
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,16,1,q,0,q,554,364431,dukame,q,nadime,SegmentationProc,dukame
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,17,1,q,0,q,2860,370807,tobelu,q,gekalu,SegmentationProc,tobelu
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,18,1,q,0,q,936,375255,gedino,q,duloga,SegmentationProc,gedino
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,19,1,p,0,p,297,379070,kimuga,p,tomubi,SegmentationProc,kimuga
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,20,1,p,0,p,165,382758,nalobi,p,kibeno,SegmentationProc,nalobi
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,21,1,p,0,p,318,386598,gedino,p,gekalu,SegmentationProc,gedino
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,22,1,q,0,q,458,390574,tobelu,q,kibeno,SegmentationProc,tobelu
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,23,0,q,0,p,4368,398454,nalobi,q,tomubi,SegmentationProc,nalobi
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,24,1,p,0,p,1614,403590,kimuga,p,nadime,SegmentationProc,kimuga
131,1,4,23,female,1,hebrew,11-15-2017,2,SegmentationTest,25,1,p,0,p,2260,409374,dukame,p,duloga,SegmentationProc,dukame
132,1,2,25,female,1,hebrew,11-15-2017,1,exposureProc,1,,,,,,,,,,SoundExposure,
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,1,1,p,0,p,496,194255,kimuga,p,duloga,SegmentationProc,kimuga
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,2,1,q,0,q,1275,199054,nalobi,q,nadime,SegmentationProc,nalobi
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,3,1,q,0,q,688,203254,dukame,q,gekalu,SegmentationProc,dukame
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,4,1,p,0,p,484,207254,gedino,p,kibeno,SegmentationProc,gedino
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,5,1,q,0,q,305,211078,tobelu,q,tomubi,SegmentationProc,tobelu
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,6,1,p,0,p,485,215078,nalobi,p,duloga,SegmentationProc,nalobi
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,7,1,q,0,q,426,219022,kimuga,q,gekalu,SegmentationProc,kimuga
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,8,1,p,0,p,481,223014,dukame,p,kibeno,SegmentationProc,dukame
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,9,1,p,0,p,542,227078,gedino,p,tomubi,SegmentationProc,gedino
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,10,1,q,0,q,528,231118,tobelu,q,nadime,SegmentationProc,tobelu
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,11,1,q,0,q,555,235198,nalobi,q,gekalu,SegmentationProc,nalobi
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,12,0,q,0,p,957,239670,dukame,q,tomubi,SegmentationProc,dukame
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,13,1,q,0,q,590,243774,kimuga,q,kibeno,SegmentationProc,kimuga
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,14,1,p,0,p,239,247526,gedino,p,nadime,SegmentationProc,gedino
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,15,1,p,0,p,844,251885,tobelu,p,duloga,SegmentationProc,tobelu
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,16,0,q,0,p,714,256125,dukame,q,nadime,SegmentationProc,dukame
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,17,1,q,0,q,669,260317,tobelu,q,gekalu,SegmentationProc,tobelu
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,18,1,q,0,q,250,264085,gedino,q,duloga,SegmentationProc,gedino
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,19,1,p,0,p,1112,268717,kimuga,p,tomubi,SegmentationProc,kimuga
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,20,0,p,0,q,811,273053,nalobi,p,kibeno,SegmentationProc,nalobi
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,21,1,p,0,p,474,277053,gedino,p,gekalu,SegmentationProc,gedino
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,22,1,q,0,q,640,281205,tobelu,q,kibeno,SegmentationProc,tobelu
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,23,1,q,0,q,462,285181,nalobi,q,tomubi,SegmentationProc,nalobi
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,24,0,p,0,q,715,289421,kimuga,p,nadime,SegmentationProc,kimuga
132,1,2,25,female,1,hebrew,11-15-2017,2,SegmentationTest,25,0,p,0,q,702,293645,dukame,p,duloga,SegmentationProc,dukame
133,1,6,21,female,1,hebrew,11-15-2017,1,exposureProc,1,,,,,,,,,,SoundExposure,
133,1,6,21,female,1,hebrew,11-15-2017,2,SegmentationTest,1,1,q,0,q,834,219567,nalobi,q,nadime,SegmentationProc,nalobi
