13.3000 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=u'grey', colorSpace='named', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x1FD53530>, multiSample=False, name='window1', numSamples=2, pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
14.5553 	EXP 	Created pretest_instr2_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=u'Ladder5.bmp', interpolate=True, mask=None, maskParams=None, name='pretest_instr2_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.66666667,  0.94814815]), texRes=128, units=u'norm', win=Window(...))
14.5618 	EXP 	Set  sound=pretest_instr2.wav
14.5619 	EXP 	Sound  set volume 1.000
14.5841 	EXP 	Created pretest_instr3_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=u'Ladder7.bmp', interpolate=True, mask=None, maskParams=None, name='pretest_instr3_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.66666667,  0.94814815]), texRes=128, units=u'norm', win=Window(...))
14.5885 	EXP 	Set  sound=pretest_instr3.wav
14.5885 	EXP 	Sound  set volume 1.000
14.6110 	EXP 	Created pretest_instr4_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=u'Ladder8.bmp', interpolate=True, mask=None, maskParams=None, name='pretest_instr4_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.66666667,  0.94814815]), texRes=128, units=u'norm', win=Window(...))
14.6171 	EXP 	Set  sound=pretest_instr4.wav
14.6171 	EXP 	Sound  set volume 1.000
14.6395 	EXP 	Created pretest_instr5_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=u'Ladder9.bmp', interpolate=True, mask=None, maskParams=None, name='pretest_instr5_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.66666667,  0.94814815]), texRes=128, units=u'norm', win=Window(...))
14.6479 	EXP 	Set  sound=pretest_instr5.wav
14.6479 	EXP 	Sound  set volume 1.000
14.6897 	EXP 	Created pretest_instr6_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='pretest_instr6_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.7076 	EXP 	Set  sound=pretest_instr6.wav
14.7076 	EXP 	Sound  set volume 1.000
14.7095 	EXP 	Created test1_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test1_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
14.7135 	EXP 	Created test1_blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test1_blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
14.7150 	EXP 	Created test2_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test2_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
14.7188 	EXP 	Created test2_blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test2_blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
14.7213 	EXP 	Created test3_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test3_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
14.7256 	EXP 	Created test3_blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test3_blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
14.7295 	EXP 	Created test_pause_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test_pause_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
14.7311 	EXP 	Created test4_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test4_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
14.7352 	EXP 	Created test4_blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test4_blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
14.7368 	EXP 	Created test5_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test5_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
14.7408 	EXP 	Created test5_blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test5_blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
14.7423 	EXP 	Created test6_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='test6_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
14.7468 	EXP 	Created test6_blank_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image=u'blank.png', interpolate=True, mask=None, maskParams=None, name='test6_blank_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.3       ,  0.26666667]), texRes=128, units=u'norm', win=Window(...))
14.7572 	EXP 	Created question_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='question_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.7688 	EXP 	Created end_text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color=u'black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font=u'Arial', fontFiles=[], height=0.1, italic=False, name='end_text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 0.,  0.,  0.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
14.7744 	EXP 	Set  sound=instr_22.wav
14.7744 	EXP 	Sound  set volume 1.000
14.7766 	EXP 	Created blank_block_trial_image = ImageStim(autoLog=True, color=array([ 1.,  1.,  1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='blank_block_trial_image', opacity=1.0, ori=0.0, pos=array([ 0.,  0.]), size=array([ 0.5,  0.5]), texRes=128, units=u'norm', win=Window(...))
14.7772 	EXP 	window1: blendMode = 'avg'
14.8040 	EXP 	start_text: autoDraw = True
14.8042 	EXP 	window1: blendMode = 'avg'
14.8063 	EXP 	window1: blendMode = 'avg'
14.8088 	EXP 	window1: blendMode = 'avg'
14.8172 	EXP 	window1: blendMode = 'avg'
14.8254 	EXP 	window1: blendMode = 'avg'
14.8338 	EXP 	window1: blendMode = 'avg'
14.8421 	EXP 	window1: blendMode = 'avg'
14.8505 	EXP 	window1: blendMode = 'avg'
14.8588 	EXP 	window1: blendMode = 'avg'
14.8671 	EXP 	window1: blendMode = 'avg'
14.8755 	EXP 	window1: blendMode = 'avg'
14.8838 	EXP 	window1: blendMode = 'avg'
14.8921 	EXP 	window1: blendMode = 'avg'
14.9005 	EXP 	window1: blendMode = 'avg'
14.9088 	EXP 	window1: blendMode = 'avg'
14.9172 	EXP 	window1: blendMode = 'avg'
14.9254 	EXP 	window1: blendMode = 'avg'
14.9375 	EXP 	window1: blendMode = 'avg'
14.9421 	EXP 	window1: blendMode = 'avg'
14.9505 	EXP 	window1: blendMode = 'avg'
14.9588 	EXP 	window1: blendMode = 'avg'
14.9671 	EXP 	window1: blendMode = 'avg'
14.9755 	EXP 	window1: blendMode = 'avg'
14.9838 	EXP 	window1: blendMode = 'avg'
14.9922 	EXP 	window1: blendMode = 'avg'
15.0051 	EXP 	window1: blendMode = 'avg'
15.0086 	EXP 	window1: blendMode = 'avg'
15.0171 	EXP 	window1: blendMode = 'avg'
15.0253 	EXP 	window1: blendMode = 'avg'
15.0336 	EXP 	window1: blendMode = 'avg'
15.0420 	EXP 	window1: blendMode = 'avg'
15.0504 	EXP 	window1: blendMode = 'avg'
15.0587 	EXP 	window1: blendMode = 'avg'
15.0670 	EXP 	window1: blendMode = 'avg'
15.0753 	EXP 	window1: blendMode = 'avg'
15.0837 	EXP 	window1: blendMode = 'avg'
15.0920 	EXP 	window1: blendMode = 'avg'
15.1004 	EXP 	window1: blendMode = 'avg'
15.1088 	EXP 	window1: blendMode = 'avg'
15.1171 	EXP 	window1: blendMode = 'avg'
15.1254 	EXP 	window1: blendMode = 'avg'
15.1337 	EXP 	window1: blendMode = 'avg'
15.1420 	EXP 	window1: blendMode = 'avg'
15.1504 	EXP 	window1: blendMode = 'avg'
15.1587 	EXP 	window1: blendMode = 'avg'
15.1670 	EXP 	window1: blendMode = 'avg'
15.1754 	EXP 	window1: blendMode = 'avg'
15.1837 	EXP 	window1: blendMode = 'avg'
15.1920 	EXP 	window1: blendMode = 'avg'
15.2004 	EXP 	window1: blendMode = 'avg'
15.2088 	EXP 	window1: blendMode = 'avg'
15.2171 	EXP 	window1: blendMode = 'avg'
15.2254 	EXP 	window1: blendMode = 'avg'
15.2338 	EXP 	window1: blendMode = 'avg'
15.2421 	EXP 	window1: blendMode = 'avg'
15.2504 	EXP 	window1: blendMode = 'avg'
15.2588 	EXP 	window1: blendMode = 'avg'
15.2671 	EXP 	window1: blendMode = 'avg'
15.2754 	EXP 	window1: blendMode = 'avg'
15.2838 	EXP 	window1: blendMode = 'avg'
15.2921 	EXP 	window1: blendMode = 'avg'
15.3004 	EXP 	window1: blendMode = 'avg'
15.3088 	EXP 	window1: blendMode = 'avg'
15.3171 	EXP 	window1: blendMode = 'avg'
15.3254 	EXP 	window1: blendMode = 'avg'
15.3338 	EXP 	window1: blendMode = 'avg'
15.3421 	EXP 	window1: blendMode = 'avg'
15.3505 	EXP 	window1: blendMode = 'avg'
15.3588 	EXP 	window1: blendMode = 'avg'
15.3671 	EXP 	window1: blendMode = 'avg'
15.3754 	EXP 	window1: blendMode = 'avg'
15.3838 	EXP 	window1: blendMode = 'avg'
15.3921 	EXP 	window1: blendMode = 'avg'
15.4004 	EXP 	window1: blendMode = 'avg'
15.4088 	EXP 	window1: blendMode = 'avg'
15.4171 	EXP 	window1: blendMode = 'avg'
15.4254 	EXP 	window1: blendMode = 'avg'
15.4338 	EXP 	window1: blendMode = 'avg'
15.4421 	EXP 	window1: blendMode = 'avg'
15.4505 	EXP 	window1: blendMode = 'avg'
15.4588 	EXP 	window1: blendMode = 'avg'
15.4671 	EXP 	window1: blendMode = 'avg'
15.4755 	EXP 	window1: blendMode = 'avg'
15.4839 	EXP 	window1: blendMode = 'avg'
15.4921 	EXP 	window1: blendMode = 'avg'
15.5004 	EXP 	window1: blendMode = 'avg'
15.5088 	EXP 	window1: blendMode = 'avg'
15.5171 	EXP 	window1: blendMode = 'avg'
15.5254 	EXP 	window1: blendMode = 'avg'
15.5338 	EXP 	window1: blendMode = 'avg'
15.5421 	EXP 	window1: blendMode = 'avg'
15.5505 	EXP 	window1: blendMode = 'avg'
15.5587 	EXP 	window1: blendMode = 'avg'
15.5671 	EXP 	window1: blendMode = 'avg'
15.5755 	EXP 	window1: blendMode = 'avg'
15.5838 	EXP 	window1: blendMode = 'avg'
15.5921 	EXP 	window1: blendMode = 'avg'
15.6004 	EXP 	window1: blendMode = 'avg'
15.6088 	EXP 	window1: blendMode = 'avg'
15.6173 	EXP 	window1: blendMode = 'avg'
15.6255 	EXP 	window1: blendMode = 'avg'
15.6338 	EXP 	window1: blendMode = 'avg'
15.6421 	EXP 	window1: blendMode = 'avg'
15.6505 	EXP 	window1: blendMode = 'avg'
15.6588 	EXP 	window1: blendMode = 'avg'
15.6671 	EXP 	window1: blendMode = 'avg'
15.6754 	EXP 	window1: blendMode = 'avg'
15.6838 	EXP 	window1: blendMode = 'avg'
15.6921 	EXP 	window1: blendMode = 'avg'
15.7005 	EXP 	window1: blendMode = 'avg'
15.7088 	EXP 	window1: blendMode = 'avg'
15.7171 	EXP 	window1: blendMode = 'avg'
15.7255 	EXP 	window1: blendMode = 'avg'
15.7339 	EXP 	window1: blendMode = 'avg'
15.7422 	EXP 	window1: blendMode = 'avg'
15.7505 	EXP 	window1: blendMode = 'avg'
15.7588 	EXP 	window1: blendMode = 'avg'
15.7671 	EXP 	window1: blendMode = 'avg'
15.7755 	EXP 	window1: blendMode = 'avg'
15.7838 	EXP 	window1: blendMode = 'avg'
15.7922 	EXP 	window1: blendMode = 'avg'
15.8005 	EXP 	window1: blendMode = 'avg'
15.8088 	EXP 	window1: blendMode = 'avg'
15.8172 	EXP 	window1: blendMode = 'avg'
15.8255 	EXP 	window1: blendMode = 'avg'
15.8338 	EXP 	window1: blendMode = 'avg'
15.8421 	EXP 	window1: blendMode = 'avg'
15.8505 	EXP 	window1: blendMode = 'avg'
15.8588 	EXP 	window1: blendMode = 'avg'
15.8671 	EXP 	window1: blendMode = 'avg'
15.8755 	EXP 	window1: blendMode = 'avg'
15.8839 	EXP 	window1: blendMode = 'avg'
15.8921 	EXP 	window1: blendMode = 'avg'
15.9005 	EXP 	window1: blendMode = 'avg'
15.9088 	EXP 	window1: blendMode = 'avg'
15.9172 	EXP 	window1: blendMode = 'avg'
15.9255 	EXP 	window1: blendMode = 'avg'
15.9338 	EXP 	window1: blendMode = 'avg'
15.9422 	EXP 	window1: blendMode = 'avg'
15.9505 	EXP 	window1: blendMode = 'avg'
15.9589 	EXP 	window1: blendMode = 'avg'
15.9672 	EXP 	window1: blendMode = 'avg'
15.9755 	EXP 	window1: blendMode = 'avg'
15.9839 	EXP 	window1: blendMode = 'avg'
15.9922 	EXP 	window1: blendMode = 'avg'
16.0005 	EXP 	window1: blendMode = 'avg'
16.0089 	EXP 	window1: blendMode = 'avg'
16.0172 	EXP 	window1: blendMode = 'avg'
16.0255 	EXP 	window1: blendMode = 'avg'
16.0338 	EXP 	window1: blendMode = 'avg'
16.0422 	EXP 	window1: blendMode = 'avg'
16.0506 	EXP 	window1: blendMode = 'avg'
16.0589 	EXP 	window1: blendMode = 'avg'
16.0672 	EXP 	window1: blendMode = 'avg'
16.0755 	EXP 	window1: blendMode = 'avg'
16.0839 	EXP 	window1: blendMode = 'avg'
16.0922 	EXP 	window1: blendMode = 'avg'
16.1005 	EXP 	window1: blendMode = 'avg'
16.1088 	EXP 	window1: blendMode = 'avg'
16.1174 	EXP 	window1: blendMode = 'avg'
16.1257 	EXP 	window1: blendMode = 'avg'
16.1339 	EXP 	window1: blendMode = 'avg'
16.1422 	EXP 	window1: blendMode = 'avg'
16.1506 	EXP 	window1: blendMode = 'avg'
16.1589 	EXP 	window1: blendMode = 'avg'
16.1672 	EXP 	window1: blendMode = 'avg'
16.1755 	EXP 	window1: blendMode = 'avg'
16.1839 	EXP 	window1: blendMode = 'avg'
16.1923 	DATA 	Keypress: 5
16.1929 	EXP 	window1: blendMode = 'avg'
16.1933 	EXP 	Sound  started
16.2003 	EXP 	start_text: autoDraw = False
16.2006 	EXP 	window1: blendMode = 'avg'
16.2089 	EXP 	window1: blendMode = 'avg'
16.2172 	EXP 	window1: blendMode = 'avg'
16.2256 	EXP 	window1: blendMode = 'avg'
16.2339 	EXP 	window1: blendMode = 'avg'
16.2422 	EXP 	window1: blendMode = 'avg'
16.2506 	EXP 	window1: blendMode = 'avg'
16.2589 	EXP 	window1: blendMode = 'avg'
16.2672 	EXP 	window1: blendMode = 'avg'
16.2756 	EXP 	window1: blendMode = 'avg'
16.2839 	EXP 	window1: blendMode = 'avg'
16.2922 	EXP 	window1: blendMode = 'avg'
16.3006 	EXP 	window1: blendMode = 'avg'
16.3089 	EXP 	window1: blendMode = 'avg'
16.3172 	EXP 	window1: blendMode = 'avg'
16.3255 	EXP 	window1: blendMode = 'avg'
16.3339 	EXP 	window1: blendMode = 'avg'
16.3422 	EXP 	window1: blendMode = 'avg'
16.3506 	EXP 	window1: blendMode = 'avg'
16.3589 	EXP 	window1: blendMode = 'avg'
16.3673 	EXP 	window1: blendMode = 'avg'
16.3756 	EXP 	window1: blendMode = 'avg'
16.3840 	EXP 	window1: blendMode = 'avg'
16.3922 	EXP 	window1: blendMode = 'avg'
16.4006 	EXP 	window1: blendMode = 'avg'
16.4089 	EXP 	window1: blendMode = 'avg'
16.4172 	EXP 	window1: blendMode = 'avg'
16.4256 	EXP 	window1: blendMode = 'avg'
16.4585 	EXP 	window1: blendMode = 'avg'
16.4592 	EXP 	window1: blendMode = 'avg'
16.4672 	EXP 	window1: blendMode = 'avg'
16.4757 	EXP 	window1: blendMode = 'avg'
16.4840 	EXP 	window1: blendMode = 'avg'
16.4922 	EXP 	window1: blendMode = 'avg'
16.5006 	EXP 	window1: blendMode = 'avg'
16.5089 	EXP 	window1: blendMode = 'avg'
16.5172 	EXP 	window1: blendMode = 'avg'
16.5256 	EXP 	window1: blendMode = 'avg'
16.5340 	EXP 	window1: blendMode = 'avg'
16.5423 	EXP 	window1: blendMode = 'avg'
16.5506 	EXP 	window1: blendMode = 'avg'
16.5589 	EXP 	window1: blendMode = 'avg'
16.5673 	EXP 	window1: blendMode = 'avg'
16.5756 	EXP 	window1: blendMode = 'avg'
16.5840 	EXP 	window1: blendMode = 'avg'
16.5922 	EXP 	window1: blendMode = 'avg'
16.6006 	EXP 	window1: blendMode = 'avg'
16.6089 	EXP 	window1: blendMode = 'avg'
16.6173 	EXP 	window1: blendMode = 'avg'
16.6258 	EXP 	window1: blendMode = 'avg'
16.6340 	EXP 	window1: blendMode = 'avg'
16.6423 	EXP 	window1: blendMode = 'avg'
16.6506 	EXP 	window1: blendMode = 'avg'
16.6589 	EXP 	window1: blendMode = 'avg'
16.6673 	EXP 	window1: blendMode = 'avg'
16.6756 	EXP 	window1: blendMode = 'avg'
16.6840 	EXP 	window1: blendMode = 'avg'
16.6923 	EXP 	window1: blendMode = 'avg'
16.7006 	EXP 	window1: blendMode = 'avg'
16.7090 	EXP 	window1: blendMode = 'avg'
16.7173 	EXP 	window1: blendMode = 'avg'
16.7257 	EXP 	window1: blendMode = 'avg'
16.7340 	EXP 	window1: blendMode = 'avg'
16.7423 	EXP 	window1: blendMode = 'avg'
16.7506 	EXP 	window1: blendMode = 'avg'
16.7590 	EXP 	window1: blendMode = 'avg'
16.7673 	EXP 	window1: blendMode = 'avg'
16.7756 	EXP 	window1: blendMode = 'avg'
16.7840 	EXP 	window1: blendMode = 'avg'
16.7924 	EXP 	window1: blendMode = 'avg'
16.8007 	EXP 	window1: blendMode = 'avg'
16.8090 	EXP 	window1: blendMode = 'avg'
16.8173 	EXP 	window1: blendMode = 'avg'
16.8256 	EXP 	window1: blendMode = 'avg'
16.8340 	EXP 	window1: blendMode = 'avg'
16.8423 	EXP 	window1: blendMode = 'avg'
16.8506 	EXP 	window1: blendMode = 'avg'
16.8590 	EXP 	window1: blendMode = 'avg'
16.8673 	EXP 	window1: blendMode = 'avg'
16.8757 	EXP 	window1: blendMode = 'avg'
