"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","3A.wav",1,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"2","3B.wav",2,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"3","3C.wav",3,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"4","1A.wav",4,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"5","1B.wav",5,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"6","1C.wav",6,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"7","4A.wav",7,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"8","4B.wav",8,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"9","4C.wav",9,"S",NA,"",0.0806649925653,"4","bi",4,"f004","2C","auditory"
"10","3A.wav",10,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"11","3B.wav",11,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"12","3C.wav",12,"S",NA,"",0.0839548372896,"4","bi",4,"f004","2C","auditory"
"13","2A.wav",13,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"14","2B.wav",14,"S",NA,"",0.214824527269,"4","bi",4,"f004","2C","auditory"
"15","2C.wav",15,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"16","1A.wav",16,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"17","1B.wav",17,"S",NA,"",0.017033428885,"4","bi",4,"f004","2C","auditory"
"18","1C.wav",18,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"19","4A.wav",19,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"20","4B.wav",20,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"21","4C.wav",21,"S",NA,"",0.000676512601785,"4","bi",4,"f004","2C","auditory"
"22","3A.wav",22,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"23","3B.wav",23,"S",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"24","3C.wav",24,"S",NA,"",0.268235377036,"4","bi",4,"f004","2C","auditory"
"25","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"26","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"27","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"28","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"29","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"30","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"31","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f004","2C","auditory"
"32","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f004","2C","auditory"
