"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"1","3A.wav",379,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"2","3B.wav",380,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"3","3C.wav",381,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"4","3A.wav",385,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"5","3B.wav",386,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"6","3C.wav",387,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"7","2A.wav",391,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"8","2B.wav",392,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"9","2C.wav",393,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"10","4A.wav",394,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"11","4B.wav",395,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"12","4C.wav",396,"S",NA,"",0.292041220528,"3","pu",6,"f005","1C","auditory"
"13","1A.wav",397,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"14","1B.wav",398,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"15","1C.wav",399,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"16","3A.wav",400,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"17","3B.wav",401,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"18","3C.wav",402,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"19","4A.wav",403,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"20","4B.wav",404,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"21","4C.wav",405,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"22","2A.wav",406,"S",NA,"",0.350329258479,"3","pu",6,"f005","1C","auditory"
"23","2B.wav",407,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"24","2C.wav",408,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"25","1A.wav",409,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"26","1B.wav",410,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"27","1C.wav",411,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"28","3A.wav",412,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"29","3B.wav",413,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"30","3C.wav",414,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"31","1A.wav",415,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"32","1B.wav",416,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"33","1C.wav",417,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"34","2A.wav",418,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"35","2B.wav",419,"S",NA,"",0.0919685165863,"3","pu",6,"f005","1C","auditory"
"36","2C.wav",420,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"37","4A.wav",421,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"38","4B.wav",422,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"39","4C.wav",423,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"40","2A.wav",424,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"41","2B.wav",425,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"42","2C.wav",426,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"43","4A.wav",427,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"44","4B.wav",428,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"45","4C.wav",429,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"46","1A.wav",430,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"47","1B.wav",431,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"48","1C.wav",432,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"49","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"50","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"51","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"52","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"53","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"54","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"55","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"56","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"57","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"58","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"59","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"60","silence.wav",0,"B",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"61","3A.wav",433,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"62","3B.wav",434,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"63","3C.wav",435,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"64","4A.wav",436,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"65","4B.wav",437,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"66","4C.wav",438,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"67","3A.wav",439,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"68","3B.wav",440,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"69","3C.wav",441,"S",NA,"",0.335078209406,"3","pu",6,"f005","1C","auditory"
"70","2A.wav",442,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"71","2B.wav",443,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"72","2C.wav",444,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"73","1A.wav",445,"S",NA,"",0.317011161882,"3","pu",6,"f005","1C","auditory"
"74","1B.wav",446,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"75","1C.wav",447,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"76","3A.wav",448,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"77","3B.wav",449,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"78","3C.wav",450,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"79","2A.wav",451,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"80","2B.wav",452,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"81","2C.wav",453,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"82","1A.wav",454,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"83","1B.wav",455,"S",NA,"",NA,"None","pu",6,"f005","1C","auditory"
"84","1C.wav",456,"S",NA,"",0.400314652303,"3","pu",6,"f005","1C","auditory"
"85","pa.wav",385,"R",0.330962016189,"3",NA,"","pu",6,"f005","1C","auditory"
"86","pi.wav",386,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"87","da.wav",387,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"88","ta.wav",388,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"89","bi.wav",389,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"90","ta.wav",390,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"91","du.wav",391,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"92","tu.wav",392,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"93","tu.wav",393,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"94","bu.wav",394,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"95","ti.wav",395,"R",0.258764368307,"3",NA,"","pu",6,"f005","1C","auditory"
"96","ba.wav",396,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"97","bi.wav",397,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"98","bu.wav",398,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
"99","pu.wav",399,"R",0.400352198922,"3",NA,"","pu",6,"f005","1C","auditory"
"100","bi.wav",400,"R",0.308716766594,"3",NA,"","pu",6,"f005","1C","auditory"
"101","ti.wav",401,"R",NA,"None",NA,"","pu",6,"f005","1C","auditory"
